file_name,area_(µm²),area_error_(µm²),perimeter_(µm),perimeter_error_(µm),circularity_distortion,circularity_distortion_error,defects_count,defects_area_(µm²),defects_area_error_(µm²),entropy_hm_(bits),entropy_hm_error_(bits),nucleus_circularity,nucleus_circularity_error,rank_for_t0,t0_ms,dt_ms,R_um_final,v_eff_um_per_ms
FAPI_24_71,714.876,12.1533,108.497,7.0226,0.236859,0.099639,0,0.0,0.0,5.85782,0.024268,0.511444,0.06393,3079,52.75271273557967,547.2472872644204,15.084830068500061,0.027564924339609075
FAPI_7_46,714.0496,12.1462,108.3221,7.0169,0.235277,0.099925,0,0.0,0.0,5.338151,0.024129,0.340954,0.042619,3080,52.76984580239863,547.2301541976013,15.076108480160961,0.027549849664748324
FAPI_27_37,712.6033,12.1339,109.2501,7.0469,0.249737,0.097627,0,0.0,0.0,5.930973,0.024303,0.538032,0.067254,3081,52.78697886921759,547.2130211307824,15.06083249084172,0.027522796258976856
FAPI_3_62,712.3967,12.1322,103.0157,6.8429,0.156423,0.112988,0,0.0,0.0,5.489313,0.024251,0.606924,0.075866,3082,52.80411193603655,547.1958880639635,15.058649092621426,0.027519667857703586
FAPI_8_20,711.9835,12.1286,107.6793,6.9961,0.228359,0.101127,0,0.0,0.0,5.723952,0.024264,0.224441,0.028055,3083,52.82124500285551,547.1787549971444,15.054281346173152,0.027512547241077948
FAPI_31_11,711.7769,12.1269,106.485,6.9572,0.211182,0.103947,0,0.0,0.0,5.448196,0.024194,0.417815,0.052227,3084,52.83837806967447,547.1616219303255,15.052096997669505,0.027509416586213368
FAPI_7_73,711.5702,12.1251,114.1343,7.2027,0.313571,0.087424,1,14.876,0.0,5.554774,0.024269,0.372924,0.046615,3085,52.85551113649343,547.1444888635066,15.049911274614784,0.02750628322305776
FAPI_17_63,711.3636,12.1234,121.2243,7.4231,0.391694,0.075216,0,0.0,0.0,5.871338,0.024289,0.654612,0.081827,3086,52.87264420331239,547.1273557966877,15.047726291745594,0.027503151016520046
FAPI_28_31,710.5372,12.1163,110.7831,7.0962,0.272472,0.094025,0,0.0,0.0,5.886783,0.024323,0.511896,0.063987,3087,52.889777270131354,547.1102227298686,15.038983185752596,0.02748803177303813
FAPI_16_69,709.2975,12.1057,107.0554,6.9758,0.222284,0.102218,0,0.0,0.0,5.391943,0.024229,0.408062,0.051008,3088,52.90691033695031,547.0930896630497,15.025857928765575,0.027464901700768846
FAPI_5_52,708.4711,12.0987,103.7767,6.8681,0.173329,0.110328,0,0.0,0.0,5.021951,0.024083,0.349251,0.043656,3089,52.924043403769275,547.0759565962308,15.017102090799842,0.027449757039648536
FAPI_45_50,708.2645,12.0969,103.0235,6.8432,0.161444,0.112316,2,74.3802,24.252,5.452462,0.024236,0.3002,0.037525,3090,52.94117647058823,547.0588235294117,15.014912333510956,0.02744661394297702
FAPI_30_46,707.2314,12.0881,119.258,7.3626,0.37512,0.077892,1,11.3636,0.0,5.845625,0.024374,0.964421,0.120553,3091,52.958309537407196,547.0416904625928,15.003957692542423,0.02742744831724742
FAPI_16_91,706.8182,12.0846,115.4578,7.2444,0.333698,0.084386,0,0.0,0.0,5.39661,0.024265,0.416993,0.052124,3092,52.97544260422616,547.0245573957739,14.999574020439107,0.02742029369183671
FAPI_7_93,705.9917,12.0775,109.7448,7.0629,0.263384,0.095647,0,0.0,0.0,5.551388,0.024346,0.209521,0.02619,3093,52.99257567104512,547.0074243289549,14.990801768874835,0.027405115729946267
FAPI_1_54,705.9917,12.0775,108.7444,7.0306,0.249767,0.097854,0,0.0,0.0,5.424093,0.024274,0.559031,0.069879,3094,53.00970873786408,546.9902912621359,14.990801768874835,0.02740597412485105
FAPI_9_60,705.7851,12.0757,107.1468,6.9788,0.227454,0.1015,0,0.0,0.0,5.545253,0.024331,0.717755,0.089719,3095,53.02684180468304,546.973158195317,14.988608169246914,0.02740282213975604
FAPI_18_20,705.7851,12.0757,104.6401,6.8966,0.189998,0.107667,1,19.2149,0.0,5.084609,0.024087,0.241243,0.030155,3096,53.043974871502,546.956025128498,14.988608169246914,0.027403680516592893
FAPI_37_33,705.3719,12.0722,114.3927,7.2109,0.322622,0.086182,0,0.0,0.0,5.52111,0.02432,0.661374,0.082672,3097,53.06110793832096,546.9388920616791,14.98422000660175,0.0273965158157229
FAPI_7_42,704.9587,12.0687,103.2441,6.8505,0.16892,0.111202,0,0.0,0.0,5.410374,0.024356,0.232055,0.029007,3098,53.07824100513992,546.92175899486,14.979830558496749,0.027389348315610768
FAPI_50_51,704.5455,12.0651,112.491,7.1507,0.300346,0.089753,0,0.0,0.0,5.477897,0.02433,0.262428,0.032804,3099,53.09537407195888,546.9046259280411,14.975439823801565,0.02738217801392661
FAPI_7_61,703.719,12.058,105.5948,6.928,0.206908,0.104952,0,0.0,0.0,4.983201,0.024117,0.426751,0.053344,3100,53.11250713877784,546.8874928612222,14.966653426714036,0.02736696966392677
FAPI_4_32,703.5124,12.0563,107.5422,6.9916,0.235595,0.100252,0,0.0,0.0,5.095172,0.024188,0.530761,0.066345,3101,53.1296402055968,546.8703597944032,14.964456287245635,0.02736380939144617
FAPI_41_50,702.8926,12.051,120.0489,7.387,0.38711,0.076155,0,0.0,0.0,5.133898,0.024178,0.442297,0.055287,3102,53.146773272415764,546.8532267275842,14.957862932432183,0.027352609807098142
FAPI_4_9,702.4793,12.0474,103.2631,6.8511,0.172146,0.110764,0,0.0,0.0,5.217493,0.024259,0.260392,0.032549,3103,53.16390633923472,546.8360936607653,14.953464683125077,0.027345423713749213
FAPI_30_34,701.0331,12.035,107.6793,6.9961,0.240227,0.099585,0,0.0,0.0,6.083997,0.024563,0.719375,0.089922,3104,53.181039406053685,546.8189605939463,14.938064341542713,0.027318116996742796
FAPI_46_55,700.8264,12.0332,112.6659,7.1562,0.306198,0.088938,0,0.0,0.0,5.303601,0.024303,0.276529,0.034566,3105,53.19817247287264,546.8018275271273,14.935861930889551,0.02731494515743653
FAPI_9_45,700.2066,12.0279,104.3549,6.8872,0.192002,0.107552,2,96.4876,40.4687,5.860472,0.024505,0.821063,0.102633,3106,53.215305539691606,546.7846944603084,14.929255947673315,0.02730371954249543
FAPI_42_58,699.1736,12.019,120.5436,7.4022,0.395347,0.074984,1,20.4545,0.0,5.654504,0.024462,0.492592,0.061574,3107,53.23243860651056,546.7675613934895,14.918239475176392,0.027284426744622215
FAPI_9_67,698.5537,12.0137,102.9133,6.8395,0.171167,0.111085,1,19.2149,0.0,5.623198,0.024456,0.440957,0.05512,3108,53.24957167332953,546.7504283266704,14.911624617735852,0.027273183238964945
FAPI_7_51,698.1405,12.0102,104.9899,6.9082,0.204101,0.105629,0,0.0,0.0,5.219548,0.024337,0.322859,0.040357,3109,53.266704740148484,546.7332952598515,14.90721379384138,0.02726597030597209
FAPI_14_71,697.314,12.003,122.784,7.4707,0.418761,0.071434,0,0.0,0.0,5.789574,0.0245,0.431448,0.053931,3110,53.28383780696745,546.7161621930326,14.898387160171527,0.02725067995138446
FAPI_42_49,696.6942,11.9977,100.6271,6.7631,0.135387,0.11717,0,0.0,0.0,5.622675,0.024505,0.736324,0.092041,3111,53.300970873786405,546.6990291262136,14.891764553165187,0.027239420155851787
FAPI_25_62,696.281,11.9942,102.2894,6.8187,0.163755,0.112417,0,0.0,0.0,5.396639,0.024479,0.642199,0.080275,3112,53.31810394060537,546.6818960593946,14.887347845131313,0.02723219472318847
FAPI_5_96,696.0744,11.9924,105.2183,6.9157,0.209898,0.10475,0,0.0,0.0,5.524997,0.024518,0.34764,0.043455,3113,53.33523700742433,546.6647629925757,14.88513899966844,0.027229007624679474
FAPI_16_73,694.4215,11.9781,107.2381,6.9817,0.241187,0.099668,0,0.0,0.0,5.411068,0.024488,0.468448,0.058556,3114,53.35237007424329,546.6476299257567,14.86745535149096,0.027197511774651236
FAPI_48_55,692.7686,11.9639,106.4393,6.9557,0.231589,0.101302,0,0.0,0.0,5.402295,0.024487,0.366889,0.045861,3115,53.36950314106225,546.6304968589377,14.849750644967209,0.027165975426356983
FAPI_12_46,692.3554,11.9603,105.8422,6.9361,0.223357,0.102672,0,0.0,0.0,5.324764,0.024357,0.296484,0.037061,3116,53.38663620788121,546.6133637921188,14.8453214371644,0.02715872391808223
FAPI_4_59,692.1488,11.9585,113.0692,7.169,0.319669,0.087068,0,0.0,0.0,5.312112,0.024471,0.721727,0.090216,3117,53.403769274700174,546.5962307252998,14.843106337631868,0.027155522675185614
FAPI_21_51,691.1157,11.9496,105.88,6.9374,0.225302,0.102398,2,48.3471,0.2922,5.355314,0.024563,0.778175,0.097272,3118,53.42090234151913,546.5790976584809,14.83202480468634,0.027136099547578812
FAPI_14_42,690.4959,11.9442,111.0683,7.1053,0.296619,0.090813,2,41.9421,18.5542,5.587251,0.024563,0.467204,0.0584,3119,53.438035408338095,546.5619645916619,14.825372553139234,0.027124779098405275
FAPI_48_61,690.2893,11.9424,105.5681,6.9272,0.221649,0.103031,1,39.0496,0.0,5.448735,0.02457,0.357358,0.04467,3120,53.45516847515705,546.544831524843,14.823154472543573,0.02712157103597053
FAPI_7_71,689.6694,11.9371,110.7831,7.0962,0.293839,0.091288,0,0.0,0.0,5.419473,0.02463,0.62402,0.078002,3121,53.472301541976016,546.527698458024,14.816497164257253,0.02711024016909041
FAPI_48_57,689.6694,11.9371,116.5039,7.2771,0.361487,0.080528,0,0.0,0.0,5.610033,0.024622,0.363915,0.045489,3122,53.48943460879497,546.510565391205,14.816497164257253,0.027111090073164933
FAPI_16_100,689.6694,11.9371,109.3604,7.0505,0.275346,0.094275,0,0.0,0.0,5.260654,0.024576,0.42708,0.053385,3123,53.50656767561394,546.493432324386,14.816497164257253,0.02711194003052999
FAPI_48_48,687.8099,11.921,103.9972,6.8754,0.200838,0.106572,0,0.0,0.0,5.623788,0.024666,0.213521,0.02669,3124,53.523700742432894,546.4762992575671,14.796509418950283,0.02707621435559521
FAPI_24_69,686.7769,11.912,102.491,6.8255,0.178412,0.110352,0,0.0,0.0,5.606112,0.024681,0.437158,0.054645,3125,53.54083380925186,546.4591661907482,14.78539403846433,0.02705672253890478
FAPI_7_75,684.9174,11.8959,102.9589,6.841,0.188068,0.108814,0,0.0,0.0,5.250927,0.024598,0.528746,0.066093,3126,53.557966876070815,546.4420331239291,14.765364189186052,0.027020915841291755
FAPI_50_69,682.8512,11.8779,117.0822,7.2951,0.374028,0.078762,0,0.0,0.0,5.721017,0.024784,0.55394,0.069243,3127,53.57509994288978,546.4249000571102,14.743075925751208,0.026980973824967197
FAPI_1_21,682.6446,11.8761,101.7568,6.801,0.171529,0.111677,0,0.0,0.0,5.134098,0.024521,0.335712,0.041964,3128,53.592233009708735,546.4077669902913,14.740845461844422,0.026977737785536166
FAPI_7_84,681.1983,11.8635,110.8288,7.0977,0.303088,0.090084,0,0.0,0.0,5.544555,0.02481,0.386514,0.048314,3129,53.6093660765277,546.3906339234723,14.725221673767486,0.026949989182702402
FAPI_3_34,679.7521,11.8509,103.7121,6.866,0.205851,0.106057,0,0.0,0.0,5.236047,0.024703,0.168479,0.02106,3130,53.626499143346656,546.3735008566533,14.709582372868127,0.026922210447258378
FAPI_35_69,679.3388,11.8473,113.7499,7.1906,0.340227,0.084204,0,0.0,0.0,5.388083,0.024717,0.397819,0.049727,3131,53.64363221016562,546.3563677898344,14.705109863861368,0.02691486862933013
FAPI_40_77,679.1322,11.8455,106.0628,6.9434,0.241356,0.100206,0,0.0,0.0,5.424247,0.024729,0.562248,0.070281,3132,53.66076527698458,546.3392347230155,14.702873640406061,0.026911619568856633
FAPI_4_77,679.1322,11.8455,102.3618,6.8212,0.185505,0.109478,0,0.0,0.0,4.981345,0.024581,0.396023,0.049503,3133,53.67789834380354,546.3221016561964,14.702873640406061,0.02691246353723149
FAPI_2_55,677.686,11.8329,102.3083,6.8194,0.186389,0.109389,0,0.0,0.0,5.147836,0.024668,0.59504,0.07438,3134,53.6950314106225,546.3049685893775,14.68721054279363,0.02688463658076862
FAPI_8_51,676.4463,11.8221,100.3152,6.7526,0.155286,0.114676,1,18.3884,0.0,5.481734,0.024839,0.307315,0.038414,3135,53.71216447744146,546.2878355225586,14.673770638879644,0.026860877516782452
FAPI_10_55,676.2397,11.8203,112.0231,7.1358,0.322834,0.087078,0,0.0,0.0,5.456293,0.02476,0.351507,0.043938,3136,53.729297544260426,546.2707024557395,14.671529638724136,0.026857617611138255
FAPI_16_40,675.8264,11.8167,100.9391,6.7736,0.16646,0.112816,0,0.0,0.0,5.335739,0.024863,0.464242,0.05803,3137,53.74643061107938,546.2535693889206,14.66704552607651,0.026850251143409727
FAPI_2_90,675.6198,11.8149,113.3544,7.1781,0.339253,0.084476,0,0.0,0.0,5.38677,0.024881,0.334553,0.041819,3138,53.76356367789835,546.2364363221017,14.664803498223748,0.026846988818549425
FAPI_11_52,674.5868,11.8058,106.3936,6.9542,0.251113,0.098772,1,18.595,0.0,4.77123,0.024448,0.235122,0.02939,3139,53.780696744717304,546.2193032552827,14.65358821344068,0.026827298350882583
FAPI_21_78,674.3802,11.804,107.5044,6.9904,0.266733,0.09622,1,17.562,0.0,5.262168,0.024857,0.208397,0.02605,3140,53.79782981153627,546.2021701884637,14.651344126277355,0.02682403133114978
FAPI_35_71,673.7603,11.7986,131.1518,7.721,0.507772,0.058593,1,20.6612,0.0,5.907277,0.024991,0.50236,0.062795,3141,53.814962878355225,546.1850371216448,14.644608714750854,0.02681254102442438
FAPI_10_41,673.7603,11.7986,97.1735,6.646,0.103357,0.12365,0,0.0,0.0,5.672111,0.0249,0.441753,0.055219,3142,53.83209594517419,546.1679040548258,14.644608714750854,0.02681338212301979
FAPI_5_65,670.8678,11.7732,104.5487,6.8936,0.228725,0.102608,0,0.0,0.0,4.994301,0.024756,0.452662,0.056583,3143,53.849229011993145,546.1507709880068,14.61313974005484,0.02675660370051137
FAPI_5_74,670.8678,11.7732,103.3812,6.855,0.211206,0.105519,0,0.0,0.0,5.1425,0.024837,0.248336,0.031042,3144,53.86636207881211,546.1336379211879,14.61313974005484,0.026757443097038553
FAPI_24_40,669.8347,11.7642,103.1071,6.8459,0.208227,0.106057,0,0.0,0.0,5.671529,0.025008,0.61284,0.076605,3145,53.883495145631066,546.1165048543689,14.601883683927685,0.02673767145679203
FAPI_0_47,667.7686,11.746,104.1721,6.8812,0.226727,0.10306,0,0.0,0.0,5.392613,0.025,0.638173,0.079772,3146,53.90062821245003,546.09937178755,14.579346592461173,0.026697241098700624
FAPI_5_89,666.3223,11.7333,104.3092,6.8857,0.230428,0.102503,0,0.0,0.0,5.385683,0.025042,0.34364,0.042955,3147,53.91776127926899,546.082238720731,14.563549549293318,0.026669150755406983
FAPI_24_76,666.3223,11.7333,104.5755,6.8945,0.234342,0.101854,0,0.0,0.0,5.758045,0.0251,0.554786,0.069348,3148,53.93489434608795,546.065105653912,14.563549549293318,0.02666998751340006
FAPI_24_83,665.0826,11.7224,115.9257,7.259,0.378092,0.078653,0,0.0,0.0,5.565298,0.025027,0.527805,0.065976,3149,53.95202741290691,546.0479725870931,14.549995419546343,0.026646002091374233
FAPI_1_41,664.876,11.7205,107.3863,6.9866,0.275476,0.095136,0,0.0,0.0,5.136335,0.02496,0.593149,0.074144,3150,53.96916047972587,546.0308395202742,14.547735352498478,0.026642699092380328
FAPI_11_35,664.4628,11.7169,100.0378,6.7433,0.165643,0.113442,0,0.0,0.0,5.647123,0.025106,0.313156,0.039144,3151,53.98629354654483,546.0137064534551,14.543214164735485,0.02663525474332615
FAPI_7_65,664.2562,11.7151,103.575,6.8615,0.2219,0.104002,0,0.0,0.0,5.414614,0.025056,0.292909,0.036614,3152,54.00342661336379,545.9965733866362,14.540953043692745,0.026631949269388305
FAPI_2_87,662.8099,11.7023,108.6719,7.0283,0.294716,0.092073,0,0.0,0.0,5.231609,0.02505,0.911329,0.113916,3153,54.02055968018275,545.9794403198173,14.525114245006463,0.026603775110099596
FAPI_16_82,662.8099,11.7023,102.9779,6.8416,0.214563,0.105283,0,0.0,0.0,5.318946,0.025027,0.194974,0.024372,3154,54.037692747001714,545.9623072529982,14.525114245006463,0.026604609974064646
FAPI_16_95,662.1901,11.6968,108.2307,7.014,0.289619,0.092925,0,0.0,0.0,5.572273,0.025144,0.550193,0.068774,3155,54.05482581382067,545.9451741861793,14.518321368637388,0.026593002475531216
FAPI_26_55,661.9835,11.695,100.2774,6.7513,0.172722,0.11235,0,0.0,0.0,5.489996,0.025086,0.448127,0.056016,3156,54.071958880639635,545.9280411193604,14.516056370121584,0.026589688158091568
FAPI_12_55,661.157,11.6877,101.0494,6.7773,0.186332,0.110087,0,0.0,0.0,5.327307,0.024717,0.287682,0.03596,3157,54.0890919474586,545.9109080525413,14.506991742591449,0.02657391806722283
FAPI_4_56,660.9504,11.6859,99.0831,6.711,0.153982,0.115576,0,0.0,0.0,5.152541,0.025028,0.253679,0.03171,3158,54.106225014277555,545.8937749857224,14.504724974887697,0.02657059970186885
FAPI_5_49,660.9504,11.6859,100.0757,6.7445,0.170681,0.112741,0,0.0,0.0,5.304801,0.025021,0.211087,0.026386,3159,54.12335808109652,545.8766419189035,14.504724974887697,0.026571433655596034
FAPI_43_48,658.8843,11.6676,106.6142,6.9614,0.271569,0.095997,0,0.0,0.0,6.093897,0.025323,0.617062,0.077133,3160,54.140491147915476,545.8595088520846,14.482036684848115,0.026530703322001515
FAPI_4_47,657.438,11.6548,102.9857,6.8419,0.221048,0.104417,0,0.0,0.0,5.003248,0.02499,0.669865,0.083733,3161,54.15762421473444,545.8423757852655,14.466133379479777,0.0265024007318383
FAPI_0_13,656.8182,11.6493,102.8219,6.8365,0.219301,0.104734,0,0.0,0.0,5.145412,0.025082,0.544912,0.068114,3162,54.1747572815534,545.8252427184466,14.459312794370355,0.026490736709714455
FAPI_3_82,655.3719,11.6365,113.3087,7.1766,0.358538,0.082051,1,11.9835,0.0,5.232481,0.025121,0.438901,0.054863,3163,54.19189034837236,545.8081096516277,14.443384468228167,0.026462385246431994
FAPI_8_98,654.9587,11.6328,112.4832,7.1504,0.349498,0.083507,0,0.0,0.0,5.310538,0.025132,0.426944,0.053368,3164,54.20902341519132,545.7909765848087,14.438830605422432,0.02645487233184191
FAPI_46_66,654.9587,11.6328,108.6073,7.0262,0.302241,0.091127,1,21.6942,0.0,5.578719,0.025239,0.467726,0.058466,3165,54.22615648201028,545.7738435179897,14.438830605422432,0.0264557028097051
FAPI_26_50,654.3388,11.6273,102.7573,6.8343,0.221269,0.104506,0,0.0,0.0,5.143789,0.025078,0.266814,0.033352,3166,54.24328954882924,545.7567104511708,14.43199601419146,0.02644401019322455
FAPI_3_87,651.8595,11.6052,114.0619,7.2004,0.370373,0.08028,0,0.0,0.0,5.066544,0.025055,0.286994,0.035874,3167,54.2604226156482,545.7395773843518,14.404628535745818,0.026394692876747273
FAPI_13_46,651.2397,11.5997,99.4061,6.7219,0.17182,0.112972,0,0.0,0.0,5.347945,0.025191,0.342556,0.042819,3168,54.27755568246716,545.7224443175328,14.39777881429514,0.026382969885544387
FAPI_27_59,651.0331,11.5979,103.4269,6.8565,0.235203,0.102314,1,18.3884,0.0,5.533449,0.025286,0.503108,0.062889,3169,54.294688749286124,545.7053112507139,14.395494849531238,0.026379612865665335
FAPI_2_78,650.4132,11.5924,107.4319,6.988,0.291838,0.092987,0,0.0,0.0,4.795617,0.024995,0.56045,0.070056,3170,54.31182181610508,545.6881781838949,14.388639673868933,0.026367878669748303
FAPI_2_89,650.0,11.5887,116.5229,7.2777,0.39841,0.075909,1,17.3554,0.0,5.125795,0.025129,0.442481,0.05531,3171,54.328954882924045,545.671045117076,14.38406847937898,0.026360329374436237
FAPI_10_45,648.7603,11.5776,100.5169,6.7594,0.193106,0.109473,0,0.0,0.0,5.597397,0.025362,0.617098,0.077137,3172,54.346087949743,545.653912050257,14.37034506383065,0.026336006663702033
FAPI_27_42,648.5537,11.5758,101.6276,6.7966,0.210899,0.106482,0,0.0,0.0,5.799538,0.025457,0.525243,0.065655,3173,54.363221016561965,545.636778983438,14.36805673816318,0.026332639755208474
FAPI_9_43,648.3471,11.5739,104.5298,6.893,0.254346,0.099238,0,0.0,0.0,5.608654,0.025385,0.214292,0.026786,3174,54.38035408338092,545.6196459166191,14.365768047987924,0.02632927196720347
FAPI_17_56,646.9008,11.561,99.9197,6.7393,0.185774,0.110794,0,0.0,0.0,5.657987,0.02544,0.566449,0.070806,3175,54.397487150199886,545.6025128498001,14.34973588677517,0.02630071443737198
FAPI_4_81,645.2479,11.5462,99.0295,6.7092,0.173188,0.113005,0,0.0,0.0,5.206637,0.025389,0.368044,0.046006,3176,54.41462021701884,545.5853797829811,14.331391614540786,0.026267917260248835
FAPI_36_63,644.8347,11.5425,100.342,6.7535,0.19519,0.109289,1,21.4876,0.0,5.493927,0.025452,0.523801,0.065475,3177,54.43175328383781,545.5682467161622,14.32680215415704,0.026260329922776306
FAPI_5_36,644.8347,11.5425,98.9839,6.7077,0.172954,0.113063,0,0.0,0.0,5.196618,0.025335,0.166146,0.020768,3178,54.44888635065677,545.5511136493433,14.32680215415704,0.026261154630078696
FAPI_17_52,644.4215,11.5388,102.4453,6.8239,0.228394,0.103718,0,0.0,0.0,5.769703,0.025486,0.269053,0.033632,3179,54.46601941747573,545.5339805825242,14.322211223110337,0.02625356390781927
FAPI_25_73,643.1818,11.5277,100.2317,6.7498,0.195486,0.10931,1,7.6446,0.0,5.583034,0.025506,0.350175,0.043772,3180,54.48315248429469,545.5168475157053,14.308428479518133,0.026229122977006126
FAPI_39_62,641.3223,11.5111,129.9119,7.6845,0.522483,0.057138,0,0.0,0.0,5.866044,0.025572,0.497385,0.062173,3181,54.50028555111365,545.4997144488864,14.28772999185409,0.026192002696626263
FAPI_1_65,639.4628,11.4944,104.5298,6.893,0.264564,0.09789,0,0.0,0.0,4.989286,0.025398,0.774177,0.096772,3182,54.51741861793261,545.4825813820673,14.267001474969017,0.026154825033681713
FAPI_4_60,639.2562,11.4925,100.8477,6.7705,0.210136,0.107003,0,0.0,0.0,5.363094,0.025546,0.565131,0.070641,3183,54.53455168475157,545.4654483152484,14.2646965710555,0.02615142098388477
FAPI_21_79,638.2231,11.4832,114.4384,7.2123,0.387595,0.077974,0,0.0,0.0,5.159606,0.025471,0.290803,0.03635,3184,54.551684751570534,545.4483152484295,14.253165343911018,0.026131101601110054
FAPI_45_45,638.2231,11.4832,96.329,6.6171,0.135693,0.119757,0,0.0,0.0,5.179514,0.025474,0.594679,0.074335,3185,54.56881781838949,545.4311821816106,14.253165343911018,0.026131922430436303
FAPI_5_104,636.5702,11.4683,106.6788,6.9635,0.29709,0.092635,0,0.0,0.0,5.381069,0.025618,0.358188,0.044774,3186,54.585950885208455,545.4140491147915,14.23469662163521,0.026098881473145333
FAPI_7_74,636.5702,11.4683,101.3346,6.7868,0.220994,0.105287,0,0.0,0.0,4.998269,0.02537,0.345644,0.043205,3187,54.60308395202741,545.3969160479726,14.23469662163521,0.02609970134188133
FAPI_46_77,635.5372,11.459,123.4001,7.4894,0.475531,0.064361,0,0.0,0.0,5.91322,0.025749,0.721315,0.090164,3188,54.620217018846375,545.3797829811537,14.223142191427499,0.02607933523622932
FAPI_24_23,635.3306,11.4572,102.2247,6.8166,0.235993,0.102819,0,0.0,0.0,5.693549,0.025669,0.413985,0.051748,3189,54.63735008566533,545.3626499143347,14.2208301788285,0.02607591513841716
FAPI_49_67,635.124,11.4553,100.7831,6.7683,0.214235,0.106487,0,0.0,0.0,5.588672,0.025685,0.663143,0.082893,3190,54.654483152484296,545.3455168475157,14.21851779028299,0.02607249413633419
FAPI_16_54,633.6777,11.4423,100.2963,6.752,0.208395,0.107536,0,0.0,0.0,5.295027,0.025597,0.486134,0.060767,3191,54.67161621930325,545.3283837806968,14.202319407906803,0.0260436093743073
FAPI_5_105,633.6777,11.4423,109.0752,7.0413,0.330692,0.087255,0,0.0,0.0,5.123074,0.025535,0.21774,0.027217,3192,54.68874928612222,545.3112507138778,14.202319407906803,0.026044427635252828
FAPI_36_36,633.2645,11.4385,102.9322,6.8401,0.248909,0.100742,0,0.0,0.0,4.995424,0.025403,0.376604,0.047075,3193,54.705882352941174,545.2941176470588,14.197688224469331,0.026036752946707514
FAPI_24_29,632.8512,11.4348,102.9589,6.841,0.249789,0.100612,0,0.0,0.0,5.463699,0.025648,0.387245,0.048406,3194,54.72301541976014,545.2769845802399,14.193054408522338,0.02602907294803265
FAPI_50_19,632.0248,11.4273,98.79,6.7011,0.1862,0.111379,0,0.0,0.0,5.391907,0.025625,0.213913,0.026739,3195,54.740148486579095,545.2598515134209,14.183784479233076,0.026012889890690876
FAPI_23_25,631.6116,11.4236,100.1671,6.7476,0.208939,0.107534,0,0.0,0.0,5.449855,0.025629,0.35829,0.044786,3196,54.75728155339806,545.2427184466019,14.179147241931085,0.026005202384595832
FAPI_35_48,630.9917,11.418,103.3733,6.8548,0.257979,0.09932,0,0.0,0.0,5.683106,0.025764,0.274523,0.034315,3197,54.774414620217016,545.225585379783,14.172187417964688,0.025993254531686903
FAPI_32_14,630.1653,11.4105,102.2894,6.8187,0.243161,0.10183,0,0.0,0.0,5.671891,0.025732,0.392158,0.04902,3198,54.79154768703598,545.208452312964,14.162903830781818,0.02597704377233671
FAPI_8_87,629.5455,11.4049,106.1274,6.9455,0.297604,0.092813,0,0.0,0.0,5.573597,0.025749,0.365383,0.045673,3199,54.80868075385494,545.1913192461451,14.155937144976223,0.025965081697467463
FAPI_5_103,628.9256,11.3993,114.5755,7.2166,0.397959,0.076621,0,0.0,0.0,4.767264,0.025349,0.356103,0.044513,3200,54.8258138206739,545.1741861793261,14.148965904053634,0.025953110515396935
FAPI_24_66,628.0992,11.3918,98.9193,6.7055,0.193366,0.110333,0,0.0,0.0,5.597497,0.025776,0.185577,0.023197,3201,54.842946887492865,545.1570531125071,14.139667070484014,0.025936868999044082
FAPI_26_32,628.0992,11.3918,95.6862,6.595,0.137936,0.119856,0,0.0,0.0,5.497529,0.025763,0.23114,0.028893,3202,54.86007995431182,545.1399200456882,14.139667070484014,0.025937684162442128
FAPI_44_30,626.4463,11.3768,113.5293,7.1836,0.38923,0.078085,0,0.0,0.0,5.606561,0.025806,0.387017,0.048377,3203,54.877213021130785,545.1227869788693,14.121049906195246,0.02590434713701048
FAPI_14_13,624.7934,11.3618,103.5372,6.8602,0.267591,0.097966,0,0.0,0.0,5.074429,0.02561,0.304809,0.038101,3204,54.89434608794974,545.1056539120502,14.10240816464988,0.025870962928821916
FAPI_5_90,624.3802,11.358,107.8999,7.0032,0.326066,0.088338,0,0.0,0.0,5.105304,0.025622,0.369058,0.046132,3205,54.911479154768706,545.0885208452313,14.097744159879355,0.02586321968039054
FAPI_20_58,623.7603,11.3524,113.8602,7.1941,0.395378,0.077192,0,0.0,0.0,5.021077,0.025677,0.595841,0.07448,3206,54.92861222158766,545.0713877784124,14.090744128645838,0.025851190219461934
FAPI_40_61,622.7273,11.343,97.5044,6.6573,0.176887,0.113395,1,49.1736,0.0,5.413133,0.025878,0.728021,0.091003,3207,54.94574528840663,545.0542547115933,14.079071559820246,0.02583058739220366
FAPI_46_65,622.314,11.3392,106.9908,6.9737,0.316833,0.089924,0,0.0,0.0,5.123135,0.025746,0.449405,0.056176,3208,54.962878355225584,545.0371216447744,14.074398690906106,0.025822825880984737
FAPI_42_47,620.2479,11.3204,97.6414,6.662,0.182464,0.112553,0,0.0,0.0,5.795409,0.026034,0.778681,0.097335,3209,54.98001142204455,545.0199885779555,14.051015566667598,0.02578073439715294
FAPI_25_80,619.6281,11.3147,110.9848,7.1026,0.367859,0.081729,0,0.0,0.0,5.47658,0.025954,0.536159,0.06702,3210,54.997144488863505,545.0028555111365,14.04399337750052,0.025768660173953063
