frame_id,time_ms,annotation_id,class,area_px,cx,cy,bbox_x,bbox_y,bbox_w,bbox_h,R_px
frame_00177_t354.00ms,0.0,86,,71716,3826.0,1811.0,3678.0,1652.0,296.0,318.0,151.08908563346571
frame_00177_t354.00ms,0.0,88,,70260,1130.0,1661.0,978.0,1510.0,304.0,302.0,149.5474928016954
frame_00177_t354.00ms,0.0,90,,69904,3134.0,1638.0,2974.0,1488.0,320.0,300.0,149.16814098121523
frame_00177_t354.00ms,0.0,91,,69720,743.0,1542.0,594.0,1392.0,298.0,300.0,148.97169283032898
frame_00177_t354.00ms,0.0,92,,69584,3788.0,1442.0,3636.0,1290.0,304.0,304.0,148.82632536017573
frame_00177_t354.00ms,0.0,93,,69372,2313.0,1027.0,2168.0,872.0,290.0,310.0,148.59943951557128
frame_00177_t354.00ms,0.0,94,,69340,2247.0,2379.0,2106.0,2222.0,282.0,314.0,148.565162497754
frame_00177_t354.00ms,0.0,95,,68764,1847.0,1907.0,1692.0,1766.0,310.0,282.0,147.94681819337035
frame_00177_t354.00ms,0.0,96,,68716,2841.0,501.0,2692.0,354.0,298.0,294.0,147.89517280494778
frame_00177_t354.00ms,0.0,97,,68684,1872.0,509.0,1716.0,362.0,312.0,294.0,147.8607325243842
frame_00177_t354.00ms,0.0,98,,68628,2656.0,1117.0,2506.0,960.0,300.0,314.0,147.8004427226833
frame_00177_t354.00ms,0.0,99,,67984,4298.0,974.0,4148.0,814.0,300.0,320.0,147.1053340376168
frame_00177_t354.00ms,0.0,102,,66684,3986.0,2583.0,3838.0,2438.0,296.0,290.0,145.69206035429625
frame_00177_t354.00ms,0.0,103,,66036,570.0,2173.0,430.0,2016.0,280.0,314.0,144.98245288321203
frame_00177_t354.00ms,0.0,105,,64664,1515.0,116.0,1328.0,0.0,374.0,232.0,143.46843025623664
frame_00177_t354.00ms,0.0,106,,64428,4097.0,1605.0,3942.0,1472.0,310.0,266.0,143.2063872425014
frame_00177_t354.00ms,0.0,107,,63676,642.0,1170.0,504.0,1018.0,276.0,304.0,142.3681857461106
frame_00177_t354.00ms,0.0,108,,63344,979.0,2654.0,838.0,2516.0,282.0,276.0,141.99655429068002
frame_00177_t354.00ms,0.0,109,,62892,2983.0,2593.0,2840.0,2450.0,286.0,286.0,141.4890291219463
frame_00177_t354.00ms,0.0,110,,62888,4572.0,2455.0,4440.0,2304.0,264.0,302.0,141.48452962188563
frame_00177_t354.00ms,0.0,112,,62164,1505.0,1800.0,1316.0,1648.0,378.0,304.0,140.6677495545058
frame_00177_t354.00ms,0.0,113,,60788,4406.0,1335.0,4266.0,1190.0,280.0,290.0,139.10219754317424
frame_00177_t354.00ms,0.0,114,,59820,3126.0,3308.0,2968.0,3192.0,316.0,232.0,137.9902075928374
frame_00177_t354.00ms,0.0,115,,58608,1092.0,3332.0,882.0,3240.0,420.0,184.0,136.5851595505881
frame_00177_t354.00ms,0.0,116,,57276,867.0,536.0,734.0,396.0,266.0,280.0,135.02413503171496
frame_00177_t354.00ms,0.0,117,,56440,93.0,3024.0,0.0,2820.0,186.0,408.0,134.0351072525894
frame_00177_t354.00ms,0.0,118,,56016,4593.0,1086.0,4482.0,924.0,222.0,324.0,133.53069528940233
frame_00177_t354.00ms,0.0,120,,55392,2601.0,2486.0,2466.0,2358.0,270.0,256.0,132.78486817213977
frame_00177_t354.00ms,0.0,121,,54376,3536.0,2088.0,3394.0,1958.0,284.0,260.0,131.5614623327432
frame_00177_t354.00ms,0.0,123,,52724,1788.0,155.0,1668.0,8.0,240.0,294.0,129.5475605295375
frame_00177_t354.00ms,0.0,124,,52380,4163.0,3309.0,4018.0,3194.0,290.0,230.0,129.12424961372264
frame_00177_t354.00ms,0.0,125,,51444,2175.0,3323.0,2006.0,3222.0,338.0,202.0,127.96536166025136
frame_00177_t354.00ms,0.0,127,,50124,2445.0,1752.0,2310.0,1620.0,270.0,264.0,126.31296344823964
frame_00177_t354.00ms,0.0,128,,48812,214.0,1640.0,98.0,1502.0,232.0,276.0,124.64887550396591
frame_00177_t354.00ms,0.0,129,,46968,1524.0,415.0,1392.0,296.0,264.0,238.0,122.27174135621149
frame_00177_t354.00ms,0.0,130,,43256,2979.0,1220.0,2844.0,1118.0,270.0,204.0,117.34058307664084
frame_00177_t354.00ms,0.0,131,,42356,3559.0,720.0,3426.0,598.0,266.0,244.0,116.11345115532755
frame_00177_t354.00ms,0.0,132,,42276,377.0,92.0,210.0,0.0,334.0,184.0,116.00374454432898
frame_00177_t354.00ms,0.0,134,,41812,1553.0,3219.0,1458.0,3016.0,190.0,406.0,115.36538892196678
frame_00177_t354.00ms,0.0,135,,41336,3154.0,1091.0,3026.0,952.0,256.0,278.0,114.70683264432495
frame_00177_t354.00ms,0.0,138,,40648,4048.0,1024.0,3928.0,910.0,240.0,228.0,113.74823187020853
frame_00177_t354.00ms,0.0,139,,38716,85.0,1305.0,0.0,1164.0,170.0,282.0,111.01209642868493
frame_00177_t354.00ms,0.0,140,,38092,156.0,3346.0,0.0,3268.0,312.0,156.0,110.11385101118276
frame_00177_t354.00ms,0.0,142,,35368,3687.0,858.0,3568.0,750.0,238.0,216.0,106.10364769671357
frame_00177_t354.00ms,0.0,144,,34828,3964.0,818.0,3852.0,708.0,224.0,220.0,105.29053478831354
frame_00177_t354.00ms,0.0,145,,34688,1919.0,1073.0,1802.0,964.0,234.0,218.0,105.07870065785612
frame_00177_t354.00ms,0.0,146,,32636,4529.0,3352.0,4372.0,3280.0,314.0,144.0,101.92331159010774
frame_00177_t354.00ms,0.0,147,,32360,3648.0,506.0,3548.0,384.0,200.0,244.0,101.49141794707307
frame_00177_t354.00ms,0.0,149,,30448,2440.0,83.0,2314.0,0.0,252.0,166.0,98.44744493649421
frame_00177_t354.00ms,0.0,150,,28880,3029.0,1418.0,2918.0,1336.0,222.0,164.0,95.87903583676608
frame_00177_t354.00ms,0.0,152,,27744,3773.0,117.0,3676.0,12.0,194.0,210.0,93.97440865620325
frame_00177_t354.00ms,0.0,153,,26820,2602.0,1606.0,2500.0,1502.0,204.0,208.0,92.39627236771658
frame_00177_t354.00ms,0.0,155,,22312,612.0,3362.0,464.0,3300.0,296.0,124.0,84.27413707972771
frame_00177_t354.00ms,0.0,156,,13956,3341.0,56.0,3248.0,0.0,186.0,112.0,66.65082723853457
frame_00178_t356.00ms,0.0,1,,187160,675.0,463.0,348.0,242.0,654.0,442.0,244.0796556416742
frame_00178_t356.00ms,0.0,2,,166440,1395.0,2082.0,1100.0,1876.0,590.0,412.0,230.17275567805615
frame_00178_t356.00ms,0.0,3,,164412,3860.0,464.0,3556.0,252.0,608.0,424.0,228.76617977150687
frame_00178_t356.00ms,0.0,4,,133332,1982.0,938.0,1784.0,696.0,396.0,484.0,206.0118776785872
frame_00178_t356.00ms,0.0,5,,130324,1626.0,154.0,1334.0,0.0,584.0,308.0,203.6747839252968
frame_00178_t356.00ms,0.0,6,,128608,3698.0,1009.0,3512.0,752.0,372.0,514.0,202.329429007065
frame_00178_t356.00ms,0.0,7,,122784,3267.0,1010.0,3034.0,792.0,466.0,436.0,197.69512150073547
frame_00178_t356.00ms,0.0,8,,120460,4081.0,1162.0,3908.0,912.0,346.0,500.0,195.8152417195848
frame_00178_t356.00ms,0.0,9,,118768,1201.0,257.0,986.0,50.0,430.0,414.0,194.4351525889196
frame_00178_t356.00ms,0.0,10,,113004,2796.0,152.0,2552.0,8.0,488.0,288.0,189.65835172307357
frame_00178_t356.00ms,0.0,11,,111736,843.0,870.0,618.0,706.0,450.0,328.0,188.59128676222565
frame_00178_t356.00ms,0.0,13,,111196,213.0,2037.0,18.0,1848.0,390.0,378.0,188.13502093999614
frame_00178_t356.00ms,0.0,14,,109120,310.0,2435.0,100.0,2258.0,420.0,354.0,186.37053087968397
frame_00178_t356.00ms,0.0,15,,106392,241.0,686.0,44.0,510.0,394.0,352.0,184.02615414898466
frame_00178_t356.00ms,0.0,16,,103556,4366.0,2721.0,4180.0,2536.0,372.0,370.0,181.5568742120458
frame_00178_t356.00ms,0.0,17,,102244,2712.0,1515.0,2506.0,1322.0,412.0,386.0,180.4030931081158
frame_00178_t356.00ms,0.0,18,,99604,1306.0,1057.0,1124.0,874.0,364.0,366.0,178.05880462209748
frame_00178_t356.00ms,0.0,19,,99472,2760.0,2857.0,2554.0,2692.0,412.0,330.0,177.9407794702328
frame_00178_t356.00ms,0.0,20,,96480,1311.0,2431.0,1120.0,2266.0,382.0,330.0,175.24422335418686
frame_00178_t356.00ms,0.0,21,,96184,313.0,2813.0,120.0,2654.0,386.0,318.0,174.97519279229763
frame_00178_t356.00ms,0.0,22,,96004,4482.0,313.0,4310.0,130.0,344.0,366.0,174.81139068489972
frame_00178_t356.00ms,0.0,23,,95128,2181.0,265.0,1968.0,104.0,426.0,322.0,174.01201927709374
frame_00178_t356.00ms,0.0,24,,94528,851.0,1894.0,672.0,1724.0,358.0,340.0,173.4623789793665
frame_00178_t356.00ms,0.0,25,,94512,149.0,309.0,0.0,120.0,298.0,378.0,173.4476980619876
frame_00178_t356.00ms,0.0,26,,94456,3191.0,607.0,2988.0,440.0,406.0,334.0,173.39630506264004
frame_00178_t356.00ms,0.0,27,,94232,1741.0,1554.0,1572.0,1384.0,338.0,340.0,173.19058056046512
frame_00178_t356.00ms,0.0,28,,94176,1688.0,2523.0,1496.0,2364.0,384.0,318.0,173.13911124077273
frame_00178_t356.00ms,0.0,29,,92564,926.0,2290.0,754.0,2118.0,344.0,344.0,171.65091408063168
frame_00178_t356.00ms,0.0,30,,92420,1331.0,3188.0,1158.0,2968.0,346.0,440.0,171.517345131931
frame_00178_t356.00ms,0.0,31,,91272,2571.0,2117.0,2400.0,1936.0,342.0,362.0,170.44876042895396
frame_00178_t356.00ms,0.0,32,,90620,2816.0,1874.0,2642.0,1702.0,348.0,344.0,169.83887036239705
frame_00178_t356.00ms,0.0,33,,90444,1797.0,3254.0,1622.0,3090.0,350.0,328.0,169.67386170535156
frame_00178_t356.00ms,0.0,34,,90172,395.0,3184.0,210.0,3012.0,370.0,344.0,169.4185322122842
frame_00178_t356.00ms,0.0,35,,89772,4057.0,2963.0,3890.0,2786.0,334.0,354.0,169.04234706868945
frame_00178_t356.00ms,0.0,36,,89360,1002.0,1278.0,834.0,1094.0,336.0,368.0,168.65399915028263
frame_00178_t356.00ms,0.0,37,,89352,3349.0,2719.0,3182.0,2544.0,334.0,350.0,168.64644956326256
frame_00178_t356.00ms,0.0,38,,88880,3536.0,320.0,3368.0,134.0,336.0,372.0,168.20042414933238
frame_00178_t356.00ms,0.0,39,,88304,2001.0,2693.0,1848.0,2482.0,306.0,422.0,167.65451437278227
frame_00178_t356.00ms,0.0,40,,88084,3381.0,1364.0,3204.0,1202.0,354.0,324.0,167.44553745804342
frame_00178_t356.00ms,0.0,41,,87612,2934.0,886.0,2758.0,712.0,352.0,348.0,166.99630459484507
frame_00178_t356.00ms,0.0,43,,87268,3010.0,2998.0,2806.0,2826.0,408.0,344.0,166.66813476932847
frame_00178_t356.00ms,0.0,44,,86208,4183.0,1963.0,4016.0,1794.0,334.0,338.0,165.65282571731828
frame_00178_t356.00ms,0.0,45,,86112,298.0,1060.0,130.0,896.0,336.0,328.0,165.56056571254697
frame_00178_t356.00ms,0.0,46,,85932,1908.0,2255.0,1738.0,2084.0,340.0,342.0,165.38743948542617
frame_00178_t356.00ms,0.0,47,,85920,2233.0,646.0,2062.0,480.0,342.0,332.0,165.37589129287042
frame_00178_t356.00ms,0.0,48,,85212,4456.0,3091.0,4248.0,2932.0,416.0,318.0,164.69311467542647
frame_00178_t356.00ms,0.0,49,,85112,706.0,2940.0,544.0,2760.0,324.0,360.0,164.59644902875272
frame_00178_t356.00ms,0.0,51,,84164,4117.0,207.0,3944.0,48.0,346.0,318.0,163.67722279160458
frame_00178_t356.00ms,0.0,52,,84068,3488.0,1757.0,3334.0,1570.0,308.0,374.0,163.58384856610667
frame_00178_t356.00ms,0.0,53,,83680,4569.0,709.0,4434.0,516.0,270.0,386.0,163.20591679182346
frame_00178_t356.00ms,0.0,54,,82520,2109.0,1639.0,1956.0,1466.0,306.0,346.0,162.0707617304442
frame_00178_t356.00ms,0.0,55,,82376,2229.0,2021.0,2052.0,1862.0,354.0,318.0,161.92929069280808
frame_00178_t356.00ms,0.0,56,,82208,3458.0,3099.0,3276.0,2954.0,364.0,290.0,161.76408477593864
frame_00178_t356.00ms,0.0,57,,81780,1213.0,676.0,1048.0,512.0,330.0,328.0,161.34243859601975
frame_00178_t356.00ms,0.0,58,,81232,2515.0,418.0,2346.0,240.0,338.0,356.0,160.80095980584719
frame_00178_t356.00ms,0.0,59,,81184,2415.0,3121.0,2254.0,2958.0,322.0,326.0,160.75344413089525
frame_00178_t356.00ms,0.0,60,,81120,1674.0,1140.0,1522.0,966.0,304.0,348.0,160.69006804164687
frame_00178_t356.00ms,0.0,61,,81096,4552.0,2060.0,4400.0,1896.0,304.0,328.0,160.66629556307288
frame_00178_t356.00ms,0.0,62,,81012,1687.0,2896.0,1510.0,2738.0,354.0,316.0,160.5830641740319
frame_00178_t356.00ms,0.0,63,,80656,3715.0,2834.0,3556.0,2670.0,318.0,328.0,160.22984172756279
frame_00178_t356.00ms,0.0,64,,80484,2407.0,1391.0,2242.0,1228.0,330.0,326.0,160.05890440589744
frame_00178_t356.00ms,0.0,65,,80096,405.0,1421.0,244.0,1256.0,322.0,330.0,159.67262960124663
frame_00178_t356.00ms,0.0,66,,79964,3798.0,3217.0,3634.0,3054.0,328.0,326.0,159.54100331513726
frame_00178_t356.00ms,0.0,67,,79796,3653.0,2448.0,3486.0,2286.0,334.0,324.0,159.3733217258201
frame_00178_t356.00ms,0.0,68,,79300,2995.0,1310.0,2846.0,1118.0,298.0,384.0,158.87722925068462
frame_00178_t356.00ms,0.0,69,,79252,3198.0,2003.0,3036.0,1848.0,324.0,310.0,158.8291380693032
frame_00178_t356.00ms,0.0,70,,79192,640.0,2537.0,486.0,2366.0,308.0,342.0,158.76900360796736
frame_00178_t356.00ms,0.0,71,,79176,4258.0,594.0,4100.0,414.0,316.0,360.0,158.75296390457663
frame_00178_t356.00ms,0.0,72,,78888,1591.0,764.0,1430.0,604.0,322.0,320.0,158.46397161899887
frame_00178_t356.00ms,0.0,73,,78852,2767.0,3249.0,2594.0,3088.0,346.0,322.0,158.42781051748543
frame_00178_t356.00ms,0.0,74,,78460,1144.0,1665.0,978.0,1508.0,332.0,314.0,158.0335207162715
frame_00178_t356.00ms,0.0,75,,78420,4237.0,2324.0,4078.0,2166.0,318.0,316.0,157.9932317364667
frame_00178_t356.00ms,0.0,76,,77060,1339.0,2791.0,1182.0,2626.0,314.0,330.0,156.61723988540632
frame_00178_t356.00ms,0.0,77,,76924,484.0,1797.0,328.0,1632.0,312.0,330.0,156.47897521648687
frame_00178_t356.00ms,0.0,78,,76876,1395.0,1427.0,1238.0,1252.0,314.0,350.0,156.4301467437306
frame_00178_t356.00ms,0.0,79,,76700,4459.0,1687.0,4302.0,1526.0,314.0,322.0,156.25097846188595
frame_00178_t356.00ms,0.0,80,,76620,3174.0,238.0,3022.0,72.0,304.0,332.0,156.16947038202454
frame_00178_t356.00ms,0.0,81,,76588,2363.0,2748.0,2204.0,2596.0,318.0,304.0,156.13685523618105
frame_00178_t356.00ms,0.0,82,,76288,3289.0,2355.0,3128.0,2194.0,322.0,322.0,155.83075626200696
frame_00178_t356.00ms,0.0,83,,75420,780.0,174.0,622.0,20.0,316.0,308.0,154.9417039275788
frame_00178_t356.00ms,0.0,84,,75404,1024.0,3036.0,882.0,2862.0,284.0,348.0,154.9252679771849
frame_00178_t356.00ms,0.0,85,,74880,3828.0,1811.0,3676.0,1648.0,304.0,326.0,154.38602358193648
frame_00178_t356.00ms,0.0,87,,72744,3871.0,2204.0,3718.0,2040.0,306.0,328.0,152.16811216727922
frame_00178_t356.00ms,0.0,88,,72668,2939.0,2246.0,2790.0,2092.0,298.0,308.0,152.08860183854574
frame_00178_t356.00ms,0.0,91,,70852,1875.0,509.0,1716.0,360.0,318.0,298.0,150.17620336089848
frame_00178_t356.00ms,0.0,92,,70772,748.0,1545.0,598.0,1394.0,300.0,302.0,150.0913963723412
frame_00178_t356.00ms,0.0,93,,70660,3793.0,1444.0,3640.0,1290.0,306.0,308.0,149.97258602073464
frame_00178_t356.00ms,0.0,94,,69704,2317.0,1029.0,2172.0,874.0,290.0,310.0,148.95459813834196
frame_00178_t356.00ms,0.0,95,,69676,3139.0,1640.0,2980.0,1490.0,318.0,300.0,148.92467770568382
frame_00178_t356.00ms,0.0,96,,69668,2250.0,2381.0,2108.0,2224.0,284.0,314.0,148.91612790645723
frame_00178_t356.00ms,0.0,97,,69420,2843.0,504.0,2692.0,358.0,302.0,292.0,148.65084022257912
frame_00178_t356.00ms,0.0,98,,68800,4302.0,976.0,4152.0,814.0,300.0,324.0,147.98554040663836
frame_00178_t356.00ms,0.0,99,,68504,1853.0,1908.0,1698.0,1766.0,310.0,284.0,147.66685627836193
frame_00178_t356.00ms,0.0,101,,68108,2660.0,1119.0,2510.0,964.0,300.0,310.0,147.23942993711165
frame_00178_t356.00ms,0.0,102,,67192,574.0,2175.0,432.0,2016.0,284.0,318.0,146.24594993524184
frame_00178_t356.00ms,0.0,103,,66904,3990.0,2585.0,3842.0,2440.0,296.0,290.0,145.93219187430967
frame_00178_t356.00ms,0.0,104,,65200,1522.0,117.0,1338.0,0.0,368.0,234.0,144.06180819073165
frame_00178_t356.00ms,0.0,105,,65136,4101.0,1606.0,3946.0,1472.0,310.0,268.0,143.9910856493116
frame_00178_t356.00ms,0.0,106,,64820,982.0,2656.0,840.0,2516.0,284.0,280.0,143.6413826946584
frame_00178_t356.00ms,0.0,107,,64736,1509.0,1804.0,1320.0,1644.0,378.0,320.0,143.54828035192156
frame_00178_t356.00ms,0.0,108,,64444,645.0,1171.0,504.0,1018.0,282.0,306.0,143.22416802072271
frame_00178_t356.00ms,0.0,110,,63696,4410.0,1336.0,4266.0,1188.0,288.0,296.0,142.39054220826162
frame_00178_t356.00ms,0.0,111,,63156,2987.0,2594.0,2844.0,2450.0,286.0,288.0,141.78568041880493
frame_00178_t356.00ms,0.0,112,,62728,4574.0,2458.0,4444.0,2306.0,260.0,304.0,141.3044321333794
frame_00178_t356.00ms,0.0,114,,60728,2077.0,3014.0,1936.0,2868.0,282.0,292.0,139.03353109293184
frame_00178_t356.00ms,0.0,115,,59832,3129.0,3309.0,2970.0,3194.0,318.0,230.0,138.00404744118399
frame_00178_t356.00ms,0.0,116,,58792,95.0,3025.0,0.0,2820.0,190.0,410.0,136.7993963017287
frame_00178_t356.00ms,0.0,117,,58528,870.0,536.0,736.0,394.0,268.0,284.0,136.49190825307156
frame_00178_t356.00ms,0.0,118,,57884,1570.0,2127.0,1448.0,1968.0,244.0,318.0,135.73890176313694
frame_00178_t356.00ms,0.0,119,,55900,1093.0,3332.0,890.0,3240.0,406.0,184.0,133.3923634908457
frame_00178_t356.00ms,0.0,120,,55412,4594.0,1089.0,4484.0,926.0,220.0,326.0,132.80883785808913
frame_00178_t356.00ms,0.0,121,,55056,2164.0,3321.0,1978.0,3218.0,372.0,206.0,132.38152852167397
frame_00178_t356.00ms,0.0,122,,54004,2603.0,2488.0,2470.0,2362.0,266.0,252.0,131.11066735193376
frame_00178_t356.00ms,0.0,125,,52668,3538.0,2090.0,3398.0,1964.0,280.0,252.0,129.47874375945995
frame_00178_t356.00ms,0.0,126,,52460,4166.0,3310.0,4020.0,3196.0,292.0,228.0,129.22281775755263
frame_00178_t356.00ms,0.0,127,,51260,1528.0,414.0,1390.0,290.0,276.0,248.0,127.73630950431091
frame_00178_t356.00ms,0.0,128,,51212,2450.0,1754.0,2314.0,1620.0,272.0,268.0,127.67648918749406
frame_00178_t356.00ms,0.0,129,,49484,218.0,1642.0,102.0,1504.0,232.0,276.0,125.50396968988152
frame_00178_t356.00ms,0.0,130,,44960,1555.0,3218.0,1458.0,3012.0,194.0,412.0,119.62947999060779
frame_00178_t356.00ms,0.0,131,,43956,2982.0,1222.0,2846.0,1118.0,272.0,208.0,118.28621795076003
frame_00178_t356.00ms,0.0,132,,43312,382.0,94.0,214.0,0.0,336.0,188.0,117.41651412979498
frame_00178_t356.00ms,0.0,134,,43036,3563.0,722.0,3430.0,598.0,266.0,248.0,117.04180561579531
frame_00178_t356.00ms,0.0,135,,42692,3157.0,1092.0,3026.0,952.0,262.0,280.0,116.57309149610124
frame_00178_t356.00ms,0.0,137,,41856,3797.0,120.0,3676.0,8.0,242.0,224.0,115.42607416051514
frame_00178_t356.00ms,0.0,138,,41548,4052.0,1026.0,3930.0,910.0,244.0,232.0,115.00060500347003
frame_00178_t356.00ms,0.0,140,,39956,88.0,1307.0,0.0,1166.0,176.0,282.0,112.77583877923294
frame_00178_t356.00ms,0.0,141,,38592,158.0,3346.0,0.0,3268.0,316.0,156.0,110.83417851730056
frame_00178_t356.00ms,0.0,143,,36044,3692.0,859.0,3574.0,750.0,236.0,218.0,107.1128448768333
frame_00178_t356.00ms,0.0,144,,35776,3967.0,819.0,3854.0,706.0,226.0,226.0,106.71389079267655
frame_00178_t356.00ms,0.0,145,,35496,1923.0,1073.0,1804.0,964.0,238.0,218.0,106.29547365706516
frame_00178_t356.00ms,0.0,147,,33192,3653.0,508.0,3552.0,384.0,202.0,248.0,102.78784822250333
frame_00178_t356.00ms,0.0,149,,32444,4531.0,3352.0,4374.0,3280.0,314.0,144.0,101.62305814797597
frame_00178_t356.00ms,0.0,150,,31076,2445.0,83.0,2318.0,0.0,254.0,166.0,99.45751868535369
frame_00178_t356.00ms,0.0,151,,29468,3032.0,1419.0,2920.0,1336.0,224.0,166.0,96.85017153347712
frame_00178_t356.00ms,0.0,153,,27440,2605.0,1607.0,2502.0,1502.0,206.0,210.0,93.45813649374364
frame_00178_t356.00ms,0.0,154,,23384,4579.0,3031.0,4494.0,2932.0,170.0,198.0,86.2749000493293
frame_00178_t356.00ms,0.0,155,,22392,615.0,3362.0,466.0,3300.0,298.0,124.0,84.42508496547363
frame_00178_t356.00ms,0.0,156,,14512,3346.0,57.0,3252.0,0.0,188.0,114.0,67.96552852953599
frame_00179_t358.00ms,0.0,1,,185880,671.0,464.0,346.0,244.0,650.0,440.0,243.2435850003922
frame_00179_t358.00ms,0.0,2,,168824,3853.0,464.0,3544.0,252.0,618.0,424.0,231.81533216138288
frame_00179_t358.00ms,0.0,3,,165752,1393.0,2080.0,1100.0,1874.0,586.0,412.0,229.6965394922955
frame_00179_t358.00ms,0.0,4,,132192,1980.0,938.0,1784.0,696.0,392.0,484.0,205.12927746766832
frame_00179_t358.00ms,0.0,5,,130872,1613.0,154.0,1310.0,0.0,606.0,308.0,204.10255124482168
frame_00179_t358.00ms,0.0,6,,125684,3696.0,1006.0,3512.0,750.0,368.0,512.0,200.01614868585872
frame_00179_t358.00ms,0.0,7,,120924,3265.0,1010.0,3034.0,794.0,462.0,432.0,196.19200971723774
frame_00179_t358.00ms,0.0,8,,120424,1198.0,254.0,982.0,46.0,432.0,416.0,195.78597941067386
frame_00179_t358.00ms,0.0,9,,119772,4078.0,1163.0,3906.0,914.0,344.0,498.0,195.25524753000875
frame_00179_t358.00ms,0.0,10,,111928,839.0,866.0,612.0,700.0,454.0,332.0,188.7532488217867
frame_00179_t358.00ms,0.0,11,,111600,2793.0,151.0,2552.0,8.0,482.0,286.0,188.47647942942652
frame_00179_t358.00ms,0.0,13,,110096,209.0,2035.0,16.0,1848.0,386.0,374.0,187.20215070690458
frame_00179_t358.00ms,0.0,14,,107632,307.0,2433.0,100.0,2258.0,414.0,350.0,185.09546096469722
frame_00179_t358.00ms,0.0,15,,106132,240.0,685.0,42.0,510.0,396.0,350.0,183.80115571034386
frame_00179_t358.00ms,0.0,16,,103096,4362.0,2722.0,4176.0,2538.0,372.0,368.0,181.1531838693543
frame_00179_t358.00ms,0.0,17,,101392,2710.0,1515.0,2504.0,1322.0,412.0,386.0,179.6498705258284
frame_00179_t358.00ms,0.0,18,,98972,2756.0,2856.0,2550.0,2692.0,412.0,328.0,177.49300283499102
frame_00179_t358.00ms,0.0,19,,98128,1304.0,1056.0,1124.0,874.0,360.0,364.0,176.73458210390802
frame_00179_t358.00ms,0.0,20,,95480,308.0,2812.0,114.0,2654.0,388.0,316.0,174.3336683857376
frame_00179_t358.00ms,0.0,21,,95420,1309.0,2430.0,1120.0,2266.0,378.0,328.0,174.27888380310824
frame_00179_t358.00ms,0.0,22,,94744,1736.0,1554.0,1566.0,1384.0,340.0,340.0,173.66044989172713
frame_00179_t358.00ms,0.0,23,,93460,1684.0,2522.0,1492.0,2364.0,384.0,316.0,172.47968565236044
frame_00179_t358.00ms,0.0,24,,93448,146.0,307.0,0.0,118.0,292.0,378.0,172.46861234468975
frame_00179_t358.00ms,0.0,25,,93280,848.0,1892.0,670.0,1724.0,356.0,336.0,172.31351131940872
frame_00179_t358.00ms,0.0,26,,92888,2179.0,265.0,1968.0,106.0,422.0,318.0,171.9510648639314
frame_00179_t358.00ms,0.0,27,,92256,1328.0,3189.0,1156.0,2970.0,344.0,438.0,171.3650981377824
frame_00179_t358.00ms,0.0,28,,92248,923.0,2289.0,750.0,2118.0,346.0,342.0,171.35766799499322
frame_00179_t358.00ms,0.0,29,,91064,1792.0,3254.0,1614.0,3090.0,356.0,328.0,170.2544315882577
frame_00179_t358.00ms,0.0,30,,90324,2813.0,1874.0,2640.0,1702.0,346.0,344.0,169.56126373575043
frame_00179_t358.00ms,0.0,31,,90288,2568.0,2117.0,2398.0,1938.0,340.0,358.0,169.52746976157607
frame_00179_t358.00ms,0.0,32,,90240,392.0,3184.0,208.0,3012.0,368.0,344.0,169.4824006474574
frame_00179_t358.00ms,0.0,33,,90140,3185.0,606.0,2988.0,442.0,394.0,328.0,169.38846814528696
frame_00179_t358.00ms,0.0,34,,89296,3345.0,2718.0,3178.0,2544.0,334.0,348.0,168.5935929881909
frame_00179_t358.00ms,0.0,35,,88952,4054.0,2962.0,3888.0,2786.0,332.0,352.0,168.26853834220034
frame_00179_t358.00ms,0.0,36,,88656,999.0,1278.0,832.0,1094.0,334.0,368.0,167.988336706779
frame_00179_t358.00ms,0.0,37,,88324,3533.0,320.0,3366.0,134.0,334.0,372.0,167.6734993590136
frame_00179_t358.00ms,0.0,38,,88184,4476.0,313.0,4308.0,134.0,336.0,358.0,167.54055927813837
frame_00179_t358.00ms,0.0,39,,87552,1998.0,2692.0,1846.0,2482.0,304.0,420.0,166.93911211924916
frame_00179_t358.00ms,0.0,41,,87000,2231.0,644.0,2060.0,478.0,342.0,332.0,166.41201909113954
frame_00179_t358.00ms,0.0,42,,86948,3379.0,1364.0,3204.0,1202.0,350.0,324.0,166.36227933010605
frame_00179_t358.00ms,0.0,43,,86700,3007.0,2997.0,2804.0,2824.0,406.0,346.0,166.1248540469928
frame_00179_t358.00ms,0.0,44,,86552,2932.0,886.0,2758.0,712.0,348.0,348.0,165.98300295204763
frame_00179_t358.00ms,0.0,45,,86000,4179.0,1962.0,4012.0,1794.0,334.0,336.0,165.45286401814263
frame_00179_t358.00ms,0.0,46,,85620,701.0,2941.0,540.0,2760.0,322.0,362.0,165.08692393722816
frame_00179_t358.00ms,0.0,47,,85284,1904.0,2255.0,1734.0,2086.0,340.0,338.0,164.7626788241148
frame_00179_t358.00ms,0.0,48,,85156,4454.0,3089.0,4246.0,2930.0,416.0,318.0,164.63898890562612
frame_00179_t358.00ms,0.0,49,,84952,4568.0,710.0,4432.0,516.0,272.0,388.0,164.44166580001976
frame_00179_t358.00ms,0.0,51,,83360,3485.0,1756.0,3332.0,1570.0,306.0,372.0,162.89356068390424
