track_id_norm,time_ms_norm,frame_i_norm,R_px_norm
368,176.0,88,152.7943725804846
368,178.0,89,151.82047120971745
368,180.0,90,152.90266354915815
368,182.0,91,151.76594929120003
368,186.0,93,151.98810828525387
368,188.0,94,151.48464052425197
368,190.0,95,152.36461734653562
368,192.0,96,151.84143596549765
368,194.0,97,146.7587140129676
368,198.0,99,151.20701870220614
368,200.0,100,151.3837460419321
368,202.0,101,144.60873515362172
369,140.0,70,25.180812005932435
37,28.0,14,21.76338922689847
37,30.0,15,23.12489154112443
370,142.0,71,144.9736705920883
370,144.0,72,144.88142439424004
370,146.0,73,144.7715308542585
370,148.0,74,144.70995401926993
370,150.0,75,144.80230945222752
370,152.0,76,144.7363472992449
370,154.0,77,144.60873515362172
370,156.0,78,143.610355286867
370,158.0,79,144.41930958949604
370,160.0,80,144.02203103442383
370,162.0,81,144.67035507095642
370,164.0,82,144.89899962623218
370,166.0,83,144.4501632367366
370,168.0,84,143.8760873748806
370,170.0,85,144.2693551582792
370,172.0,86,144.4633842112044
370,174.0,87,144.50303987687133
370,176.0,88,144.1854891673768
370,178.0,89,144.48101029523912
370,180.0,90,144.3443518467079
370,184.0,92,144.81110213581047
370,188.0,94,143.00174938787094
370,190.0,95,142.77006644134204
370,192.0,96,143.69455694969847
370,194.0,97,143.53941031265387
370,196.0,98,142.4531216365195
370,200.0,100,142.8324795881228
371,142.0,71,30.612159429303247
371,144.0,72,31.554291688816235
371,146.0,73,32.27243324562564
371,148.0,74,31.99507140118726
371,150.0,75,32.03484154879717
371,152.0,76,31.574460621325464
371,154.0,77,31.372187811504013
371,158.0,79,31.331576548121717
371,162.0,81,31.473486711896992
371,164.0,82,30.881327999401787
372,142.0,71,134.9203682587571
372,144.0,72,141.3900070439449
372,146.0,73,140.1781220230096
372,148.0,74,138.0547816815508
372,150.0,75,141.02482649790156
372,152.0,76,139.6411960261692
372,154.0,77,138.96024947967487
372,156.0,78,139.07473503146375
372,158.0,79,137.9625237310696
372,160.0,80,139.90081587206316
372,162.0,81,138.689688882462
372,164.0,82,137.81016308411253
372,166.0,83,137.57436473590636
372,168.0,84,137.95790921401067
372,172.0,86,137.51882401311963
372,174.0,87,136.11358718159386
372,176.0,88,137.61600556763304
372,178.0,89,136.65505626441575
372,180.0,90,137.44010290192188
372,184.0,92,135.996608879865
372,188.0,94,136.06212911919786
373,142.0,71,20.279456919490165
374,142.0,71,18.77997214831907
375,142.0,71,146.14143876186392
375,144.0,72,156.60911004866043
375,146.0,73,156.0308089284967
375,148.0,74,156.9177477394871
375,150.0,75,151.35430581544435
375,152.0,76,150.85294290484214
375,154.0,77,157.0758921600574
375,156.0,78,157.54937297435364
375,158.0,79,154.97046264625604
375,160.0,80,150.49803407783708
375,162.0,81,155.75720299679173
375,164.0,82,155.96143197156326
375,166.0,83,155.79807020894432
375,168.0,84,155.54861320051137
375,170.0,85,153.2436953453399
375,172.0,86,153.7621055598135
375,174.0,87,150.34990813840918
375,176.0,88,156.03488896533935
375,178.0,89,152.60676430863364
375,180.0,90,151.88335679563997
375,182.0,91,153.27692611561997
376,144.0,72,60.88021283408969
376,148.0,74,60.89066886041567
376,152.0,76,60.64972419343624
376,154.0,77,60.618226022423976
377,144.0,72,144.6571530126402
377,146.0,73,146.51124695630062
377,148.0,74,144.6527520587758
377,150.0,75,144.42812558984545
377,152.0,76,144.18107381654156
377,156.0,78,144.1722427092037
377,160.0,80,144.04413081067972
377,162.0,81,143.05516139772195
377,164.0,82,142.7343895328219
378,144.0,72,42.38562253431362
379,144.0,72,47.00075116543891
379,146.0,73,47.579616544683496
379,148.0,74,47.35160861342117
379,150.0,75,47.36505122791864
379,152.0,76,46.68817945247596
379,154.0,77,46.38722701997205
379,156.0,78,47.13600540524048
379,158.0,79,46.35977083110911
379,160.0,80,46.72906824687182
379,162.0,81,45.77938718063052
379,164.0,82,45.93210125420091
379,166.0,83,46.414666967370295
379,168.0,84,45.7098030285671
379,170.0,85,46.29105911284898
379,172.0,86,45.36028113109555
379,174.0,87,45.050458758017655
379,176.0,88,45.87662768172073
379,178.0,89,45.19155042433487
379,180.0,90,45.68193968978257
379,182.0,91,45.02218736599077
379,186.0,93,45.36028113109555
379,190.0,95,44.96559125642004
379,192.0,96,44.63877112455639
379,194.0,97,131.65337034227332
379,196.0,98,132.97171713464937
379,198.0,99,133.84498643738488
379,200.0,100,134.34347973244155
379,202.0,101,134.6700563421864
379,204.0,102,132.43922367739702
379,206.0,103,134.64641798980017
379,210.0,105,133.38759087009993
379,212.0,106,133.89254195014408
379,214.0,107,132.74171183011734
379,216.0,108,133.45916226059637
379,218.0,109,46.37350095752627
379,220.0,110,49.15901398428714
379,222.0,111,52.2111660976652
379,224.0,112,55.34811961243852
379,226.0,113,60.14377396366641
38,30.0,15,24.54062559633988
38,32.0,16,26.196872229566885
38,34.0,17,26.963304323539017
38,36.0,18,27.59342761875783
38,38.0,19,27.47782833536798
38,40.0,20,27.73151068766428
38,42.0,21,28.944630252185583
38,44.0,22,29.120053859730724
38,46.0,23,29.59710808132768
38,48.0,24,29.96053869739811
38,50.0,25,29.896724911001275
38,52.0,26,30.340603007249587
38,54.0,27,30.549706811864404
38,56.0,28,30.52886088189566
38,58.0,29,31.1686023528956
38,60.0,30,30.8400703617415
38,62.0,31,30.81942083122964
38,64.0,32,31.311251163856024
38,66.0,33,32.44948541188257
38,68.0,34,33.37790589062273
38,70.0,35,32.703535245865034
38,72.0,36,32.703535245865034
38,74.0,37,33.26327050028088
38,76.0,38,32.7618823667344
38,78.0,39,33.244126170349574
38,80.0,40,32.80072278626208
38,82.0,41,32.52786592561707
38,84.0,42,33.244126170349574
38,86.0,43,32.78130832893156
38,88.0,44,33.12902786925252
38,90.0,45,32.897623212397704
38,92.0,46,32.703535245865034
38,94.0,47,32.9556267071208
38,96.0,48,32.82012575914278
38,98.0,49,32.85889733292062
38,100.0,50,32.897623212397704
38,102.0,51,32.429860683500394
38,104.0,52,32.839517267930155
38,106.0,53,32.703535245865034
38,108.0,54,32.722995845769866
38,110.0,55,32.839517267930155
38,112.0,56,32.33155836373447
38,114.0,57,32.64508384034771
38,116.0,58,32.66457926390705
38,118.0,59,32.60605802383755
38,120.0,60,32.839517267930155
38,122.0,61,32.252700786889584
38,124.0,62,32.64508384034771
38,126.0,63,32.44948541188257
38,128.0,64,32.31186201200472
38,130.0,65,32.703535245865034
38,132.0,66,32.15385684991696
38,134.0,67,32.17364993080032
38,136.0,68,32.52786592561707
38,138.0,69,32.29215364663835
38,140.0,70,32.52786592561707
38,142.0,71,32.31186201200472
38,144.0,72,33.16743834924821
38,146.0,73,33.26327050028088
38,148.0,74,32.99423905394037
38,150.0,75,33.22497080939856
38,152.0,76,33.05207299675423
38,154.0,77,32.839517267930155
38,156.0,78,33.30152614317138
38,158.0,79,32.9556267071208
38,160.0,80,33.244126170349574
38,162.0,81,32.703535245865034
38,164.0,82,32.54743156102575
38,166.0,83,32.9556267071208
38,168.0,84,32.703535245865034
38,170.0,85,32.9556267071208
38,172.0,86,32.82012575914278
38,174.0,87,32.37091511398834
38,176.0,88,32.722995845769866
38,178.0,89,32.56698544176895
38,180.0,90,32.5082885143187
38,182.0,91,32.625576767294035
38,184.0,92,32.07456238432586
38,186.0,93,32.46909827883606
38,188.0,94,32.429860683500394
38,190.0,95,32.429860683500394
38,192.0,96,32.429860683500394
38,194.0,97,31.955251757380985
38,196.0,98,32.390575556198044
38,198.0,99,32.23295624828558
38,200.0,100,32.11423409074988
38,202.0,101,32.5082885143187
38,204.0,102,31.915382432114612
38,206.0,103,31.955251757380985
38,208.0,104,32.01496265048276
38,210.0,105,31.85548488335917
38,212.0,106,32.27243324562564
38,214.0,107,31.534109856442157
38,216.0,108,31.634890266315733
38,218.0,109,32.586527589007176
38,220.0,110,32.97493853222215
38,222.0,111,34.11364747264559
38,224.0,112,35.21555503711461
380,144.0,72,17.000746355818674
380,146.0,73,16.774562271083887
380,150.0,75,17.112717355495807
381,144.0,72,84.30434827879093
381,146.0,73,85.74939283076915
381,148.0,74,89.27754224911278
381,150.0,75,85.28785094649756
381,152.0,76,86.00144484464526
381,154.0,77,83.78927645987693
381,156.0,78,83.16391769873161
381,158.0,79,81.05501866530807
381,160.0,80,84.38737330728908
381,162.0,81,80.86629892458166
381,166.0,83,83.033680724998
382,144.0,72,27.50098706542525
382,146.0,73,27.685559519911603
382,148.0,74,27.47782833536798
382,150.0,75,27.73151068766428
383,144.0,72,103.70043970414582
383,146.0,73,104.45281067944325
383,148.0,74,102.89927139692298
383,150.0,75,103.07235692109788
383,152.0,76,103.26364891459622
383,154.0,77,103.66974002624636
383,156.0,78,102.94257006132476
383,158.0,79,102.65150009731084
383,160.0,80,101.56039361827796
383,164.0,82,100.88744679400352
383,166.0,83,99.6812991845171
383,170.0,85,101.7983136137308
383,172.0,86,98.201406872937
384,144.0,72,169.85011511508998
384,146.0,73,169.12517959332794
384,148.0,74,168.87656013349783
384,150.0,75,169.5837893105739
384,152.0,76,169.74513512132455
384,154.0,77,169.2944835249764
385,144.0,72,18.403307281560924
385,146.0,73,18.84764794294265
385,148.0,74,18.712051592547777
385,150.0,75,19.04923279949934
385,152.0,76,18.609705966725112
385,154.0,77,18.12445316531431
385,156.0,78,18.81384047546846
385,158.0,79,18.333991376950163
385,160.0,80,18.712051592547777
385,162.0,81,18.403307281560924
385,166.0,83,18.26441241104166
385,168.0,84,17.94796937867892
385,170.0,85,18.47236308621676
385,172.0,86,17.876888032555495
386,144.0,72,132.8567642563357
386,146.0,73,133.45439202872063
386,148.0,74,136.31455504041
386,150.0,75,133.8972965724694
386,152.0,76,133.96384356624782
387,144.0,72,124.69993809080476
387,146.0,73,124.52623986666242
387,148.0,74,114.17836790978986
387,150.0,75,124.89888270955517
387,152.0,76,123.45313827716126
387,154.0,77,116.95474521835295
387,156.0,78,123.2001972920006
387,158.0,79,115.81150790936196
387,160.0,80,114.5235371018417
387,162.0,81,113.46243888096726
387,164.0,82,109.5225536177365
388,144.0,72,113.0915170420165
388,146.0,73,127.55177342015246
388,148.0,74,126.89625889783198
388,150.0,75,125.88888995188802
388,152.0,76,124.27036025574556
388,156.0,78,127.36197156108244
388,158.0,79,127.3669699705175
388,160.0,80,129.3459223084363
389,144.0,72,143.49505189189296
389,146.0,73,146.2894742211777
389,148.0,74,143.69455694969847
389,150.0,75,144.64394974933515
389,152.0,76,144.10157436713095
389,156.0,78,144.21639283815443
389,158.0,79,139.63663698354483
389,160.0,80,141.16920823676375
389,162.0,81,141.92480261642174
389,166.0,83,141.29542123312896
39,30.0,15,14.712264360219256
39,32.0,16,16.273715780512877
39,34.0,17,17.22396045987371
39,36.0,18,18.12445316531431
39,38.0,19,18.609705966725112
39,40.0,20,18.64388360059941
39,42.0,21,20.34214472564109
39,44.0,22,20.529059630371258
39,46.0,23,20.958712816717327
39,48.0,24,20.958712816717327
39,50.0,25,19.963065333312567
39,52.0,26,21.049640414216977
39,54.0,27,21.43920417481474
39,56.0,28,21.320096563347292
39,58.0,29,22.28370306853673
39,60.0,30,21.43920417481474
39,62.0,31,21.996159369293583
39,64.0,32,22.48279562821002
39,66.0,33,23.42576026046658
39,68.0,34,24.069150231250354
39,70.0,35,23.28948359361322
39,72.0,36,23.695962509005764
39,74.0,37,24.01619274083693
39,76.0,38,23.722813466638858
39,78.0,39,24.22732816723524
39,80.0,40,23.26213245840639
39,82.0,41,23.480049464818546
39,84.0,42,23.98967015655475
39,86.0,43,23.507147049675357
39,88.0,44,24.01619274083693
39,90.0,45,23.58825303088947
39,92.0,46,22.98683125324351
39,94.0,47,23.98967015655475
39,96.0,48,23.39856842279288
39,98.0,49,23.85661494212072
39,100.0,50,23.507147049675357
39,102.0,51,22.792141940852037
39,104.0,52,23.56124872549269
39,106.0,53,23.12489154112443
39,108.0,54,23.39856842279288
39,110.0,55,23.371344948277684
39,112.0,56,22.764193258431348
39,114.0,57,23.34408972623798
39,116.0,58,23.152404806704283
39,118.0,59,23.23474912642073
39,120.0,60,23.452920571340155
39,122.0,61,22.511093682995384
39,124.0,62,23.152404806704283
39,126.0,63,23.014509567006368
39,128.0,64,23.014509567006368
39,130.0,65,23.39856842279288
39,132.0,66,22.31225362870028
39,134.0,67,23.014509567006368
39,136.0,68,23.06976657227589
39,138.0,69,22.959119571977435
39,140.0,70,23.014509567006368
39,142.0,71,22.70819269818144
39,144.0,72,23.615226456547084
39,146.0,73,24.35835848013133
39,148.0,74,24.17471718621419
39,150.0,75,24.54062559633988
39,152.0,76,23.93653682408596
39,154.0,77,23.803184606416583
39,156.0,78,24.35835848013133
39,158.0,79,23.66908109081279
39,160.0,80,24.121991458915023
39,162.0,81,23.803184606416583
39,164.0,82,23.39856842279288
39,166.0,83,23.85661494212072
39,168.0,84,23.534213434057992
39,170.0,85,23.803184606416583
39,172.0,86,23.507147049675357
39,174.0,87,23.179885415554555
39,176.0,88,23.56124872549269
39,178.0,89,23.26213245840639
39,180.0,90,23.480049464818546
39,182.0,91,23.28948359361322
39,184.0,92,22.847936741452536
39,186.0,93,23.28948359361322
39,188.0,94,23.12489154112443
39,190.0,95,23.207333483685147
39,192.0,96,23.152404806704283
39,194.0,97,22.875783109789968
39,196.0,98,22.903595622322865
39,198.0,99,23.014509567006368
39,200.0,100,22.792141940852037
39,202.0,101,23.207333483685147
39,204.0,102,22.623931952327283
39,206.0,103,22.792141940852037
39,208.0,104,22.736210219877808
39,210.0,105,22.623931952327283
39,212.0,106,23.014509567006368
39,214.0,107,22.511093682995384
39,216.0,108,22.623931952327283
39,218.0,109,23.42576026046658
39,220.0,110,24.279825147895533
39,222.0,111,25.87902626705061
39,224.0,112,26.558891313141824
39,226.0,113,28.00563442518059
390,144.0,72,105.42346980626864
390,146.0,73,106.48097551143408
390,148.0,74,107.79417463505666
390,152.0,76,107.77054851430492
390,154.0,77,107.30879946483796
390,156.0,78,107.077178242332
390,158.0,79,106.12764490332974
391,144.0,72,145.35520976330807
391,146.0,73,151.71560397573572
391,148.0,74,151.55186619595816
391,150.0,75,151.5182570884437
391,152.0,76,145.69642991447878
391,156.0,78,148.09734770618925
391,158.0,79,146.85845106179258
391,160.0,80,148.10164630129083
392,146.0,73,41.68899109553381
392,148.0,74,41.50533825939352
392,150.0,75,41.50533825939352
392,152.0,76,41.41320642932957
392,156.0,78,41.197430904511165
392,158.0,79,41.07362166615078
392,160.0,80,41.18197510546619
392,162.0,81,40.91833331560242
392,166.0,83,40.87163175960233
392,168.0,84,40.77806819142028
392,170.0,85,40.8092798823208
392,172.0,86,40.44889139376608
392,176.0,88,40.48035689163516
392,178.0,89,40.38588685179197
392,180.0,90,40.29119531035698
392,182.0,91,40.29119531035698
392,186.0,93,40.08526294607253
392,188.0,94,40.00577592963421
392,190.0,95,40.05348706874727
392,192.0,96,40.2437659880773
392,196.0,98,39.73433069112404
392,198.0,99,39.702273944726784
392,200.0,100,39.8303461288
392,202.0,101,39.95800782193594
392,206.0,103,39.477147854877245
392,208.0,104,39.21827851958926
392,212.0,106,39.46101827387509
393,146.0,73,13.303394180365686
393,148.0,74,13.061933202803932
393,150.0,75,13.159049284959082
393,152.0,76,12.865501965161371
394,146.0,73,55.198389745999336
395,146.0,73,146.8237675988157
395,150.0,75,142.7968182731451
396,146.0,73,21.43920417481474
396,150.0,75,21.049640414216977
397,146.0,73,208.0658976395225
397,148.0,74,207.22891536855465
397,150.0,75,207.19819248579415
398,146.0,73,126.348238657646
398,148.0,74,124.23449505382813
398,150.0,75,124.26011411150128
398,152.0,76,126.63008657658985
398,154.0,77,123.20536454364564
399,146.0,73,150.4938039314213
399,148.0,74,137.44010290192188
399,150.0,75,149.77294248008917
399,152.0,76,134.4713650348236
399,156.0,78,148.35075170267015
4,2.0,1,21.43920417481474
4,4.0,2,23.34408972623798
4,6.0,3,24.384480051691096
4,8.0,4,27.221781995965376
4,10.0,5,27.47782833536798
4,12.0,6,28.14169498849121
4,14.0,7,28.79025779013781
4,16.0,8,27.754457742221764
4,18.0,9,28.501347854812654
4,20.0,10,28.679483013103894
4,22.0,11,29.03247455203703
4,24.0,12,29.66156646928812
4,26.0,13,30.066594033278285
4,28.0,14,30.319613310508885
4,30.0,15,30.25655685408672
4,32.0,16,30.81942083122964
4,34.0,17,30.81942083122964
4,36.0,18,31.1686023528956
4,38.0,19,31.18902069924069
4,40.0,20,31.412746571571088
4,42.0,21,31.29091257699814
4,44.0,22,31.25019569237719
4,46.0,23,31.270560761786875
4,48.0,24,31.10726690017501
4,50.0,25,31.594616678674356
40,30.0,15,110.77097766388434
40,32.0,16,112.09071249415176
40,34.0,17,111.16109832875328
40,36.0,18,121.0420069284524
40,38.0,19,113.2209156313162
40,40.0,20,112.87740307149512
40,42.0,21,114.51241885152648
40,44.0,22,114.40674158404072
40,46.0,23,114.40674158404072
40,48.0,24,114.18394343377736
40,50.0,25,113.512925223165
40,52.0,26,113.89365426467728
40,54.0,27,114.02214254823818
40,56.0,28,113.46804958384526
40,58.0,29,114.2006683724849
40,60.0,30,113.73703783073152
40,62.0,31,113.52974901475848
40,64.0,32,114.03889121665884
40,66.0,33,115.5914174255632
40,68.0,34,115.98179076961604
40,70.0,35,116.3653838487136
40,72.0,36,116.14634293196256
40,74.0,37,116.00374454432898
40,76.0,38,116.1682656091929
40,78.0,39,116.1079682866594
40,80.0,40,115.77302227819337
40,82.0,41,115.9653227111139
40,84.0,42,116.33255400355502
40,86.0,43,116.08603422236872
40,88.0,44,116.17922539652888
40,90.0,45,115.71251899615258
40,92.0,46,116.21757651298104
40,94.0,47,116.26686650311524
40,96.0,48,116.33255400355502
40,98.0,49,116.431015768116
40,100.0,50,116.17922539652888
40,102.0,51,116.49114587721834
40,104.0,52,116.3544415962235
40,106.0,53,116.00374454432898
40,108.0,54,116.24496242106272
40,110.0,55,116.19018415006892
40,112.0,56,115.87745353940528
40,114.0,57,116.34349831460078
40,116.0,58,116.436483424827
40,118.0,59,116.48568078627788
40,120.0,60,116.06409601292737
40,122.0,61,116.34897008407188
40,124.0,62,116.63314835821969
40,126.0,63,116.35991285109198
40,128.0,64,116.45835148463571
40,130.0,65,116.33802628777394
40,132.0,66,116.11345115532755
40,134.0,67,116.54032016298042
40,136.0,68,116.34897008407188
40,138.0,69,116.431015768116
40,140.0,70,116.68771868280668
40,142.0,71,116.3544415962235
40,144.0,72,116.9166359089959
40,146.0,73,116.95474521835295
40,148.0,74,116.80768365729202
40,150.0,75,116.95474521835295
40,152.0,76,116.69317431170757
40,154.0,77,116.96563131184872
40,156.0,78,116.87851417375036
40,158.0,79,116.7531694042378
40,160.0,80,117.04724474053351
40,162.0,81,116.62223122913149
40,164.0,82,116.82948223612456
40,166.0,83,117.02004658872204
40,168.0,84,116.88940736676284
40,170.0,85,116.97107397867244
40,172.0,86,116.64406446553528
40,174.0,87,116.52393104017636
40,176.0,88,117.05812223182046
40,178.0,89,116.86761996538688
40,180.0,90,116.80768365729202
40,182.0,91,116.54032016298042
40,184.0,92,116.49661071178036
40,186.0,93,117.10162209293988
40,188.0,94,116.436483424827
40,190.0,95,116.92752555051432
40,192.0,96,116.7477165789118
40,194.0,97,114.99506907524078
40,196.0,98,116.649522136118
40,198.0,99,116.66589361599596
40,200.0,100,116.9928421139644
40,202.0,101,117.11249453362
40,204.0,102,114.97845969130564
40,206.0,103,116.96563131184872
40,208.0,104,116.7695263524215
40,210.0,105,116.90574525311936
40,212.0,106,115.707017128998
40,214.0,107,114.85104128154994
40,216.0,108,116.92752555051432
40,218.0,109,117.17227492405898
40,220.0,110,117.57905841064724
40,222.0,111,119.10682183418037
40,224.0,112,120.22402135943368
40,226.0,113,120.98413865575698
40,228.0,114,122.03721954701852
40,230.0,115,121.89106713584312
40,232.0,116,122.41743928678164
40,234.0,117,122.55776968124344
40,236.0,118,123.69526914592348
40,238.0,119,123.5356190869486
40,240.0,120,124.20887071202267
40,242.0,121,123.85471341442457
40,244.0,122,124.80710152186846
40,246.0,123,125.78264817882923
40,248.0,124,126.1969897642072
40,250.0,125,126.7757972690054
40,252.0,126,126.76073151634048
40,254.0,127,127.46689699826152
40,256.0,128,127.58171632288978
40,258.0,129,128.12446078040858
40,260.0,130,129.09466449485257
40,262.0,131,129.07493731495515
40,264.0,132,129.10945790170737
40,266.0,133,128.5906760518645
40,268.0,134,128.422240375079
40,270.0,135,128.9120728942148
40,272.0,136,128.63522504888843
40,274.0,137,128.43215447092692
40,276.0,138,127.9056484691044
40,278.0,139,127.8010832499579
40,280.0,140,128.57087154288337
40,282.0,141,128.92688725210715
40,284.0,142,129.00586842943738
40,286.0,143,128.56096814432888
40,288.0,144,128.1194919234607
40,290.0,145,128.75889139005724
40,292.0,146,129.0453408906776
40,294.0,147,129.0848012817507
40,296.0,148,129.34100037604202
40,298.0,149,129.4098903944424
40,300.0,150,129.73416489828003
40,302.0,151,129.79303685633886
40,304.0,152,130.21417364188187
40,306.0,153,130.25816739514178
40,308.0,154,129.77832137054605
40,310.0,155,130.43399402284376
40,312.0,156,130.19950575406943
40,314.0,157,130.82873996135098
40,316.0,158,137.36133667604716
40,318.0,159,130.26305467278706
40,320.0,160,130.92116235057173
40,322.0,161,128.9170112026651
40,324.0,162,138.16080216425192
40,326.0,163,137.46789197103186
40,328.0,164,128.8132669680753
40,330.0,165,138.11010687012543
40,332.0,166,132.3526715123891
40,334.0,167,133.0339418036569
40,336.0,168,134.92980489931827
40,338.0,169,133.76886245202198
40,340.0,170,134.64641798980017
40,342.0,171,135.10426386063207
40,344.0,172,135.08541429460234
40,346.0,173,135.50889533226413
40,348.0,174,135.08541429460234
40,350.0,175,135.19376340894303
40,352.0,176,135.6919933393831
40,354.0,177,135.94042354018967
40,356.0,178,136.03405288081677
40,358.0,179,135.64976188889003
40,360.0,180,135.71075865455225
40,362.0,181,135.91232216034624
40,364.0,182,135.78579398195487
40,366.0,183,136.16502579749854
400,146.0,73,27.03404332832925
400,148.0,74,26.366433043273013
401,148.0,74,37.37303547444967
402,148.0,74,16.39065416446578
403,150.0,75,20.62188177498708
403,154.0,77,20.0585068271871
403,156.0,78,20.435815879801165
403,158.0,79,19.963065333312567
403,160.0,80,20.185060176161283
403,162.0,81,19.899183360445612
403,164.0,82,19.413369239820483
403,166.0,83,19.77080019204319
403,168.0,84,19.576646877473276
403,170.0,85,19.64157789116634
403,172.0,86,19.347672370394783
403,174.0,87,19.347672370394783
403,176.0,88,19.738573927438622
403,178.0,89,19.182445840623718
403,180.0,90,19.38054864282415
403,182.0,91,19.347672370394783
403,184.0,92,18.403307281560924
403,186.0,93,19.248706645328987
403,188.0,94,18.712051592547777
403,190.0,95,18.746042631630413
403,192.0,96,18.84764794294265
403,194.0,97,17.769732893161912
403,196.0,98,18.5067943613625
403,198.0,99,18.29923496393627
403,200.0,100,17.841241161527712
403,202.0,101,18.437867513470437
403,204.0,102,17.517155313611116
403,206.0,103,17.841241161527712
403,208.0,104,17.91246396432554
403,210.0,105,17.371176474327626
403,212.0,106,17.841241161527712
403,214.0,107,17.000746355818674
403,216.0,108,17.22396045987371
403,218.0,109,19.47884453275087
404,150.0,75,32.41022407214287
405,150.0,75,43.33622420659609
405,152.0,76,42.47564519686223
405,154.0,77,43.203809699860365
405,156.0,78,43.4389342099632
405,158.0,79,43.02662313085849
405,160.0,80,42.71477809383408
405,162.0,81,42.87840834962948
405,164.0,82,44.03571081101852
405,166.0,83,42.35557246138747
405,168.0,84,43.585242924008845
405,170.0,85,42.89325287434272
405,172.0,86,43.39494540454344
405,174.0,87,43.84736836516071
405,176.0,88,43.21854245721949
405,178.0,89,43.30683374936218
405,180.0,90,43.38027255698805
405,182.0,91,43.11530743614544
405,184.0,92,43.23327019404407
405,186.0,93,42.23515836567874
405,188.0,94,42.71477809383408
405,190.0,95,42.490630431125176
405,192.0,96,42.69987152276635
405,194.0,97,42.87840834962948
405,196.0,98,42.32550105364819
405,198.0,99,42.40063958439837
405,200.0,100,42.67004275802032
405,202.0,101,42.75946662716566
405,204.0,102,42.12951370904744
405,206.0,103,42.59537945889914
405,208.0,104,42.56547746893175
405,210.0,105,41.99329433919421
405,212.0,106,42.78923305376207
405,214.0,107,44.12236693447059
405,216.0,108,43.86188495829644
405,218.0,109,44.1944505749731
406,150.0,75,141.79914982276054
407,150.0,75,194.93872743035357
407,154.0,77,195.4833457257585
407,158.0,79,195.8575017807104
407,162.0,81,194.99097231636503
407,166.0,83,194.7917135625964
407,168.0,84,196.5615780995577
407,170.0,85,194.83419562985893
407,172.0,86,194.39913304149368
407,176.0,88,194.57916410100236
407,178.0,89,193.8481846285099
407,180.0,90,194.67402253264845
407,182.0,91,195.41168641141263
407,186.0,93,194.88320189258275
407,188.0,94,195.6103136298828
407,192.0,96,194.13369239820483
407,196.0,98,193.82847893563127
407,200.0,100,194.19926703017063
407,202.0,101,193.364817044603
408,152.0,76,29.054394128245264
408,154.0,77,28.856518540128786
408,156.0,78,28.834448541840736
408,158.0,79,29.03247455203703
409,152.0,76,22.98683125324351
41,30.0,15,18.26441241104166
41,32.0,16,20.529059630371258
41,34.0,17,22.48279562821002
41,36.0,18,24.04268606686374
41,38.0,19,25.079480359432697
41,40.0,20,25.70625067405882
41,42.0,21,26.986904594423443
41,44.0,22,27.245158369526862
41,46.0,23,27.50098706542525
41,48.0,24,28.25457829359601
41,50.0,25,28.25457829359601
41,52.0,26,28.745999104799274
41,54.0,27,29.010538413996088
41,56.0,28,28.900607975374268
41,58.0,29,29.42452872043851
41,60.0,30,29.35954992478095
41,62.0,31,29.42452872043851
41,64.0,32,29.918011296689148
41,66.0,33,29.381225490616288
41,68.0,34,30.570538527078803
41,70.0,35,30.045412914740087
41,72.0,36,30.38253889873249
41,74.0,37,30.612159429303247
41,76.0,38,30.50800070803401
41,78.0,39,30.632948674096244
41,80.0,40,30.38253889873249
41,82.0,41,30.066594033278285
41,84.0,42,30.67448489476694
41,86.0,43,30.40348515347752
41,88.0,44,30.50800070803401
41,90.0,45,30.319613310508885
41,92.0,46,29.918011296689148
41,94.0,47,30.570538527078803
41,96.0,48,30.02421685360828
41,98.0,49,30.46623751157884
41,100.0,50,30.130048048354837
41,102.0,51,29.854106607209232
41,104.0,52,30.19336870954244
41,106.0,53,29.87542335866304
41,108.0,54,30.02421685360828
41,110.0,55,29.896724911001275
41,112.0,56,29.51094455619561
41,114.0,57,29.87542335866304
41,116.0,58,29.854106607209232
41,118.0,59,29.72588508432008
41,120.0,60,29.87542335866304
41,122.0,61,29.3161507141752
41,124.0,62,29.57559073345885
41,126.0,63,29.489364337912
41,128.0,64,29.53250900522315
41,130.0,65,29.72588508432008
41,132.0,66,28.988585676524604
41,134.0,67,29.44615645486938
41,136.0,68,29.20737055903114
41,138.0,69,29.20737055903114
41,140.0,70,29.2726871606753
41,142.0,71,29.294426998176625
41,144.0,72,30.67448489476694
41,146.0,73,30.922530590107066
41,148.0,74,30.9431113115802
41,150.0,75,30.8400703617415
41,152.0,76,30.632948674096244
41,154.0,77,30.591356056578213
41,156.0,78,30.653723819701742
41,158.0,79,30.445334430207836
41,160.0,80,30.757389059187485
41,162.0,81,30.46623751157884
41,164.0,82,29.83277462405867
41,166.0,83,30.48712626104121
41,168.0,84,30.10891156869401
41,170.0,85,30.319613310508885
41,172.0,86,30.02421685360828
41,174.0,87,29.51094455619561
41,176.0,88,30.045412914740087
41,178.0,89,29.87542335866304
41,180.0,90,29.70446102021492
41,182.0,91,29.83277462405867
41,184.0,92,29.25093116572581
41,186.0,93,29.61860979726305
41,188.0,94,29.489364337912
41,190.0,95,29.35954992478095
41,192.0,96,29.57559073345885
41,194.0,97,28.834448541840736
41,196.0,98,29.16374488784129
41,198.0,99,29.120053859730724
41,200.0,100,28.96661630188228
41,202.0,101,29.03247455203703
