pair_id,metric,delta
59,Outer entropy (norm01),0.04695502016424313
60,Outer entropy (norm01),0.026478832207168734
61,Outer entropy (norm01),0.029990518082291806
62,Outer entropy (norm01),0.0076740216166214514
63,Outer entropy (norm01),-0.09073490816669816
64,Outer entropy (norm01),0.03584038698337699
65,Outer entropy (norm01),0.017929855937697803
66,Outer entropy (norm01),0.008506163354993546
67,Outer entropy (norm01),-0.27053279102640115
68,Outer entropy (norm01),-0.09970779455477752
69,Outer entropy (norm01),0.04257493173644622
70,Outer entropy (norm01),-0.1642357961491402
71,Outer entropy (norm01),-0.06935472758917827
72,Outer entropy (norm01),-0.018785936330278807
73,Outer entropy (norm01),0.09116568587856577
74,Outer entropy (norm01),-0.13769547052869213
75,Outer entropy (norm01),-0.048852500541591626
76,Outer entropy (norm01),0.03940472900348235
77,Outer entropy (norm01),-0.22227797135883653
78,Outer entropy (norm01),-0.025002649605303073
79,Outer entropy (norm01),-0.029104592039922994
80,Outer entropy (norm01),-0.06652393571927806
81,Outer entropy (norm01),-0.023327341193755458
82,Outer entropy (norm01),0.03526058798498877
83,Outer entropy (norm01),0.027863084566584262
84,Outer entropy (norm01),-0.05692372641529053
85,Outer entropy (norm01),0.02986348303368802
86,Outer entropy (norm01),0.07228961002182954
87,Outer entropy (norm01),-0.07753687892750005
88,Outer entropy (norm01),0.0032133947914326777
89,Outer entropy (norm01),0.0056659321389957995
90,Outer entropy (norm01),-0.12203915859114567
91,Outer entropy (norm01),-0.005226822467086056
92,Outer entropy (norm01),-0.08383480932756093
93,Outer entropy (norm01),0.012317116188580002
94,Outer entropy (norm01),0.012980558202681292
95,Outer entropy (norm01),-0.001372028508768941
96,Outer entropy (norm01),-0.03076730787576243
97,Outer entropy (norm01),-0.06893861998044493
98,Outer entropy (norm01),0.017917344860810536
99,Outer entropy (norm01),-0.03477169956689541
100,Outer entropy (norm01),-0.018579037787226582
101,Outer entropy (norm01),-0.012384341313115388
102,Outer entropy (norm01),0.04539275481986804
103,Outer entropy (norm01),-0.03603032922940952
104,Outer entropy (norm01),0.0033653259246871903
105,Outer entropy (norm01),-0.007416751636893704
106,Outer entropy (norm01),-0.13175373079828523
107,Outer entropy (norm01),-0.061950704525761235
108,Outer entropy (norm01),-0.007389930598275418
109,Outer entropy (norm01),-0.06090832394768331
110,Outer entropy (norm01),0.019076219540495543
112,Outer entropy (norm01),-0.0673002200254541
113,Outer entropy (norm01),-0.043926329549682674
114,Outer entropy (norm01),0.047239137934086184
116,Outer entropy (norm01),0.04841014341083927
117,Outer entropy (norm01),0.11352527672148094
119,Outer entropy (norm01),0.07280137513367546
121,Outer entropy (norm01),0.09673750953359861
122,Outer entropy (norm01),0.02517359240982653
123,Outer entropy (norm01),0.08754326813907742
124,Outer entropy (norm01),0.0393769228679034
125,Outer entropy (norm01),-0.024110107295096772
126,Outer entropy (norm01),0.009996803530573084
127,Outer entropy (norm01),-0.053939987137455514
128,Outer entropy (norm01),0.051837054686937556
129,Outer entropy (norm01),0.09098675774300558
132,Outer entropy (norm01),0.1693886982844245
133,Outer entropy (norm01),0.06863677144501201
134,Outer entropy (norm01),-0.010155581029341332
135,Outer entropy (norm01),0.02780497972678908
136,Outer entropy (norm01),-0.010038340574251459
137,Outer entropy (norm01),-0.08449746679524506
138,Outer entropy (norm01),-0.1373668487455918
139,Outer entropy (norm01),-0.010958877999199701
141,Outer entropy (norm01),-0.017363120449368608
142,Outer entropy (norm01),-0.11416399249968978
143,Outer entropy (norm01),-0.04398297178092614
144,Outer entropy (norm01),-0.0717866399514312
146,Outer entropy (norm01),-0.13598669481293157
147,Outer entropy (norm01),-0.07165762465752717
148,Outer entropy (norm01),-0.07387877706982182
149,Outer entropy (norm01),-0.08358826356661342
150,Outer entropy (norm01),-0.021201296953691884
151,Outer entropy (norm01),-0.057645223316593275
152,Outer entropy (norm01),-0.17368798264571433
153,Outer entropy (norm01),0.0006337941792494695
154,Outer entropy (norm01),-0.05338595270617619
155,Outer entropy (norm01),-0.09858188543315594
156,Outer entropy (norm01),0.056489108221912554
157,Outer entropy (norm01),-0.15973287440463246
158,Outer entropy (norm01),-0.006991983821051928
159,Outer entropy (norm01),-0.07208453124129632
160,Outer entropy (norm01),0.008744479520788828
161,Outer entropy (norm01),-0.2887071242868427
162,Outer entropy (norm01),-0.02225086545240862
163,Outer entropy (norm01),-0.06861947770621168
164,Outer entropy (norm01),0.04838296475546655
166,Outer entropy (norm01),0.002641459304701499
167,Outer entropy (norm01),-0.09320907528088879
169,Outer entropy (norm01),-0.009981212361302005
170,Outer entropy (norm01),0.007596162932205108
171,Outer entropy (norm01),0.01344303735002006
172,Outer entropy (norm01),-0.0022359668606627414
173,Outer entropy (norm01),0.009748943967398227
174,Outer entropy (norm01),-0.03481123773747674
175,Outer entropy (norm01),-0.013789256937116523
176,Outer entropy (norm01),-0.03593271752755345
177,Outer entropy (norm01),-0.04089301875908824
180,Outer entropy (norm01),0.11998380770300071
184,Outer entropy (norm01),0.0024555092717710725
185,Outer entropy (norm01),0.13688183291380912
186,Outer entropy (norm01),0.03231375556092553
187,Outer entropy (norm01),-0.03686960415708285
188,Outer entropy (norm01),0.14196235419103953
190,Outer entropy (norm01),0.10649620886863098
191,Outer entropy (norm01),0.05473984722774761
193,Outer entropy (norm01),0.017812498808614574
194,Outer entropy (norm01),0.0497449898449579
196,Outer entropy (norm01),-0.11170185738083971
197,Outer entropy (norm01),-0.03420833682855673
198,Outer entropy (norm01),-0.0850806022058399
200,Outer entropy (norm01),-0.028864532646277086
201,Outer entropy (norm01),0.054070600408111846
202,Outer entropy (norm01),-0.019734276331951794
203,Outer entropy (norm01),-0.015822232237245548
204,Outer entropy (norm01),-0.059355174044427694
205,Outer entropy (norm01),-0.05866643307658581
207,Outer entropy (norm01),0.021726202644608672
208,Outer entropy (norm01),-0.06791310833195208
209,Outer entropy (norm01),-0.053856621725564935
210,Outer entropy (norm01),-0.03470124576087397
211,Outer entropy (norm01),-0.00682255789414099
212,Outer entropy (norm01),0.12751781272015217
213,Outer entropy (norm01),-0.0011114373773485342
215,Outer entropy (norm01),0.052280429243892534
216,Outer entropy (norm01),0.04105855897379729
217,Outer entropy (norm01),-0.03137665540469181
218,Outer entropy (norm01),0.08229094492613087
219,Outer entropy (norm01),0.006092875592767388
220,Outer entropy (norm01),-0.02574443917899938
221,Outer entropy (norm01),-0.14320251315335786
222,Outer entropy (norm01),0.05465490774419457
223,Outer entropy (norm01),-0.035388435051377565
224,Outer entropy (norm01),0.03758225672986226
225,Outer entropy (norm01),0.04842688618524216
226,Outer entropy (norm01),0.030962938509524696
227,Outer entropy (norm01),-0.10570846993706262
228,Outer entropy (norm01),-0.019992346199820932
229,Outer entropy (norm01),-0.004496881116574536
230,Outer entropy (norm01),-0.06036558869270925
231,Outer entropy (norm01),-0.023623172262198566
232,Outer entropy (norm01),0.06860390123806592
233,Outer entropy (norm01),0.031005317769065788
234,Outer entropy (norm01),-0.07695787129361703
235,Outer entropy (norm01),0.0321377474081207
236,Outer entropy (norm01),0.07679993618692871
237,Outer entropy (norm01),-0.015495818783699322
239,Outer entropy (norm01),-0.09667589334074966
240,Outer entropy (norm01),0.03500983971369964
241,Outer entropy (norm01),0.13580232412791293
242,Outer entropy (norm01),-0.03229729854510366
243,Outer entropy (norm01),-0.02941895473755507
245,Outer entropy (norm01),0.03342642499156534
246,Outer entropy (norm01),-0.012301472756467202
247,Outer entropy (norm01),0.02973306129356279
248,Outer entropy (norm01),0.032027503656407275
249,Outer entropy (norm01),-0.039257433436449496
250,Outer entropy (norm01),-0.030777000506068575
251,Outer entropy (norm01),0.08069646779054329
252,Outer entropy (norm01),0.03812209920435128
253,Outer entropy (norm01),0.002711817585684839
254,Outer entropy (norm01),-0.02250828944157568
255,Outer entropy (norm01),0.03657049126302481
256,Outer entropy (norm01),0.1356969585201564
257,Outer entropy (norm01),0.1111922130667794
258,Outer entropy (norm01),0.06503044475026876
259,Outer entropy (norm01),0.009297119635279794
260,Outer entropy (norm01),0.1355237585288368
261,Outer entropy (norm01),0.15484695448173907
262,Outer entropy (norm01),0.07339862793807272
263,Outer entropy (norm01),0.12873904049921336
264,Outer entropy (norm01),0.027540640801088756
265,Outer entropy (norm01),0.08818845135473041
266,Outer entropy (norm01),0.02344483053159241
267,Outer entropy (norm01),-0.04404071785474162
269,Outer entropy (norm01),0.031947108518607936
270,Outer entropy (norm01),0.04756630987206045
271,Outer entropy (norm01),0.05013491247569163
272,Outer entropy (norm01),-0.030360649010272356
273,Outer entropy (norm01),0.13730456496048682
274,Outer entropy (norm01),0.03672691497662628
275,Outer entropy (norm01),0.025934025706198627
276,Outer entropy (norm01),-0.08295413204185142
277,Outer entropy (norm01),-0.018500323456713375
278,Outer entropy (norm01),0.03692377054353957
279,Outer entropy (norm01),-0.0601820167221111
280,Outer entropy (norm01),-0.04950373221186799
281,Outer entropy (norm01),0.019253249389317384
282,Outer entropy (norm01),0.09491912100216782
283,Outer entropy (norm01),-0.03560780809694497
284,Outer entropy (norm01),-0.07923241311162177
285,Outer entropy (norm01),0.005862119705188462
286,Outer entropy (norm01),0.02917326566315437
289,Outer entropy (norm01),-0.03014028458455198
290,Outer entropy (norm01),-0.058009042675549294
291,Outer entropy (norm01),-0.03491179845359349
292,Outer entropy (norm01),-0.2156625046317876
293,Outer entropy (norm01),-0.15403386959832782
294,Outer entropy (norm01),-0.16641347727999128
295,Outer entropy (norm01),0.04983035038531036
296,Outer entropy (norm01),-0.08729626151564984
297,Outer entropy (norm01),-0.1669164105606622
298,Outer entropy (norm01),-0.0295677212790747
299,Outer entropy (norm01),-0.05724381191327077
300,Outer entropy (norm01),-0.04656024187400554
301,Outer entropy (norm01),-0.0200521343525204
302,Outer entropy (norm01),-0.05544716556766138
303,Outer entropy (norm01),0.0026374549507800493
304,Outer entropy (norm01),-0.05146000148117991
305,Outer entropy (norm01),-0.06297944728805616
306,Outer entropy (norm01),0.02930343051933415
307,Outer entropy (norm01),0.03410487421516062
308,Outer entropy (norm01),-0.046306287124385115
309,Outer entropy (norm01),-0.052090357956860234
310,Outer entropy (norm01),0.0025159986016196623
311,Outer entropy (norm01),-0.03597700243801383
312,Outer entropy (norm01),-0.04016166703796131
313,Outer entropy (norm01),-0.07471797704129202
314,Outer entropy (norm01),-0.026188391917482012
315,Outer entropy (norm01),-0.03594260115069492
316,Outer entropy (norm01),-0.10220852624773485
317,Outer entropy (norm01),-0.10791072189514805
318,Outer entropy (norm01),0.008159916911625209
319,Outer entropy (norm01),-0.0025954368291394303
320,Outer entropy (norm01),-0.1052388191413044
321,Outer entropy (norm01),-0.004386663694356696
322,Outer entropy (norm01),0.027009814408134214
323,Outer entropy (norm01),-0.004378320044944206
324,Outer entropy (norm01),-0.027018408961604456
325,Outer entropy (norm01),0.0014650028164528983
326,Outer entropy (norm01),0.01520557087662977
327,Outer entropy (norm01),-0.06028226848542029
328,Outer entropy (norm01),0.026378828139366983
329,Outer entropy (norm01),0.030121684445094554
330,Outer entropy (norm01),-0.019600934206686405
331,Outer entropy (norm01),0.006303209682846811
332,Outer entropy (norm01),-0.0029113946438517058
333,Outer entropy (norm01),0.0655575022867203
334,Outer entropy (norm01),-0.02027998188006841
335,Outer entropy (norm01),-0.1134782841464233
336,Outer entropy (norm01),-0.030900268619346583
337,Outer entropy (norm01),-0.03124555232171944
338,Outer entropy (norm01),-0.02475475966742746
339,Outer entropy (norm01),-0.013515081853173738
340,Outer entropy (norm01),-0.03553924475787518
341,Outer entropy (norm01),0.08055984649943715
344,Outer entropy (norm01),0.019474825865822887
345,Outer entropy (norm01),0.002086331440645628
346,Outer entropy (norm01),0.09905997229308872
347,Outer entropy (norm01),0.03242177541719693
348,Outer entropy (norm01),0.006682446820905019
349,Outer entropy (norm01),-0.06729365126399955
350,Outer entropy (norm01),0.06177787282586744
351,Outer entropy (norm01),-0.02964463572337961
352,Outer entropy (norm01),0.07504532590461233
353,Outer entropy (norm01),-0.04302407657194063
355,Outer entropy (norm01),0.06653315362844248
356,Outer entropy (norm01),-0.0550197816958361
357,Outer entropy (norm01),-0.015447870571498212
358,Outer entropy (norm01),0.17509554133637645
359,Outer entropy (norm01),0.0414181540787415
361,Outer entropy (norm01),-0.04808814651729765
362,Outer entropy (norm01),-0.05324807728988479
364,Outer entropy (norm01),0.053494954983535625
365,Outer entropy (norm01),-0.154031297822446
367,Outer entropy (norm01),0.04025372031892538
368,Outer entropy (norm01),0.005302605367077717
370,Outer entropy (norm01),-0.10897117654241883
371,Outer entropy (norm01),-0.1868388499106019
372,Outer entropy (norm01),-0.05677877117700347
373,Outer entropy (norm01),0.062133009833887365
374,Outer entropy (norm01),-0.04791947473483782
375,Outer entropy (norm01),-0.06482235482678073
376,Outer entropy (norm01),0.07509067390607405
377,Outer entropy (norm01),-0.09824434275554617
378,Outer entropy (norm01),0.03557585139653996
379,Outer entropy (norm01),-0.03550008433690344
380,Outer entropy (norm01),-0.11526906561661382
381,Outer entropy (norm01),-0.07092239176958959
386,Outer entropy (norm01),-0.10046577409228641
387,Outer entropy (norm01),-0.01229009880571763
388,Outer entropy (norm01),0.07852282512609976
389,Outer entropy (norm01),-0.18539616448857343
390,Outer entropy (norm01),-0.03815437442431291
391,Outer entropy (norm01),-0.0027620815068120086
392,Outer entropy (norm01),0.036768847034838625
393,Outer entropy (norm01),-0.09551893417708968
394,Outer entropy (norm01),0.023861757457145583
395,Outer entropy (norm01),-0.09439749094500816
396,Outer entropy (norm01),0.015453110241901546
397,Outer entropy (norm01),0.029048572191809785
398,Outer entropy (norm01),-0.06598375415334534
399,Outer entropy (norm01),0.062461656162756896
400,Outer entropy (norm01),-0.28224969426323204
401,Outer entropy (norm01),-0.011657077109208602
402,Outer entropy (norm01),-0.10507469744676257
403,Outer entropy (norm01),-0.04639334366334136
404,Outer entropy (norm01),0.05845869581523
405,Outer entropy (norm01),0.0016370146524746776
406,Outer entropy (norm01),0.05203575183635045
407,Outer entropy (norm01),0.03469271233575255
408,Outer entropy (norm01),-0.08413802053707187
409,Outer entropy (norm01),-0.08974741295188066
410,Outer entropy (norm01),-0.08128417137783683
411,Outer entropy (norm01),-0.09038611560693466
413,Outer entropy (norm01),-0.04015816364758995
414,Outer entropy (norm01),-0.033028692120695036
415,Outer entropy (norm01),0.12271441228566093
416,Outer entropy (norm01),-0.06222714356471981
417,Outer entropy (norm01),0.01369005498715814
418,Outer entropy (norm01),-0.04667082505347098
419,Outer entropy (norm01),-0.02556745055005516
420,Outer entropy (norm01),-0.06287642450272224
421,Outer entropy (norm01),-0.0032900874586686557
422,Outer entropy (norm01),0.06108558318589219
425,Outer entropy (norm01),-0.037526901689987846
426,Outer entropy (norm01),-0.039430494167163044
427,Outer entropy (norm01),0.022361749678664
428,Outer entropy (norm01),-0.05273898891643036
429,Outer entropy (norm01),-0.055832551354023985
430,Outer entropy (norm01),0.05982642042331654
432,Outer entropy (norm01),0.006589577444534478
433,Outer entropy (norm01),0.01454402286846912
434,Outer entropy (norm01),-0.021198356983378575
435,Outer entropy (norm01),-0.1763008409772852
436,Outer entropy (norm01),-0.022633785781602356
437,Outer entropy (norm01),0.02248146372577764
438,Outer entropy (norm01),0.0018704378436398272
439,Outer entropy (norm01),0.12194512058314394
440,Outer entropy (norm01),0.07614087433299899
441,Outer entropy (norm01),0.06623679391185067
442,Outer entropy (norm01),0.053218740459668123
443,Outer entropy (norm01),0.03130168756035734
444,Outer entropy (norm01),0.030629684268996482
445,Outer entropy (norm01),-0.01821760173873188
446,Outer entropy (norm01),-0.06991966271302641
447,Outer entropy (norm01),-0.06648652579148062
448,Outer entropy (norm01),-0.00909778522442084
449,Outer entropy (norm01),-0.14278267939234557
450,Outer entropy (norm01),0.019277427173745587
451,Outer entropy (norm01),-0.06754234177974361
452,Outer entropy (norm01),-0.011668835512936848
453,Outer entropy (norm01),-0.043488345403682294
454,Outer entropy (norm01),-0.015697638902366973
455,Outer entropy (norm01),0.049285116005526985
456,Outer entropy (norm01),0.027106512784455417
458,Outer entropy (norm01),-0.010499901921569355
459,Outer entropy (norm01),0.06482984136730918
460,Outer entropy (norm01),-0.023468427495601518
461,Outer entropy (norm01),-0.07058972868020519
462,Outer entropy (norm01),-0.03188738563349802
463,Outer entropy (norm01),0.10977268753447733
464,Outer entropy (norm01),0.01330346579512065
465,Outer entropy (norm01),-0.01039926567009497
466,Outer entropy (norm01),0.0777939025722888
467,Outer entropy (norm01),0.04646176201750196
468,Outer entropy (norm01),-0.010024126196393257
469,Outer entropy (norm01),-0.10929227916350881
470,Outer entropy (norm01),-0.100572199467716
471,Outer entropy (norm01),0.09889818287576146
472,Outer entropy (norm01),-0.017685451488534953
473,Outer entropy (norm01),-0.026011921166215424
474,Outer entropy (norm01),0.035087593552622365
475,Outer entropy (norm01),0.0014528438993284265
476,Outer entropy (norm01),0.07156904481402082
477,Outer entropy (norm01),0.031815909391915254
478,Outer entropy (norm01),-0.01402463935400533
479,Outer entropy (norm01),0.0033537956824057913
480,Outer entropy (norm01),-0.02489979403366127
481,Outer entropy (norm01),-0.06198164393166128
482,Outer entropy (norm01),0.0478218348698396
483,Outer entropy (norm01),-0.04595809883536406
484,Outer entropy (norm01),0.0504714803113403
485,Outer entropy (norm01),-0.00644240939838725
486,Outer entropy (norm01),-0.03849345254626679
487,Outer entropy (norm01),-0.06960421507711778
488,Outer entropy (norm01),0.006664315848129543
489,Outer entropy (norm01),0.042834469957368615
490,Outer entropy (norm01),0.08889730916616156
491,Outer entropy (norm01),0.13886159907651474
492,Outer entropy (norm01),-0.014814569153813406
493,Outer entropy (norm01),0.0031904734814713898
494,Outer entropy (norm01),-0.017179025708702444
495,Outer entropy (norm01),8.126104665862055e-05
496,Outer entropy (norm01),-0.09371356401007958
497,Outer entropy (norm01),-0.005379544075853948
498,Outer entropy (norm01),-0.003417255494801985
499,Outer entropy (norm01),-0.299382791190519
500,Outer entropy (norm01),0.04006237665439616
501,Outer entropy (norm01),0.08175063341757771
502,Outer entropy (norm01),0.04269315704396748
503,Outer entropy (norm01),0.006302626241469711
504,Outer entropy (norm01),-0.026252665792080188
505,Outer entropy (norm01),-0.012771580611751987
506,Outer entropy (norm01),0.027007983777036226
507,Outer entropy (norm01),0.04233675874040854
508,Outer entropy (norm01),0.09047158140571188
509,Outer entropy (norm01),-0.1246187357712979
510,Outer entropy (norm01),-0.10595961134299337
511,Outer entropy (norm01),0.09336835355970019
512,Outer entropy (norm01),0.08391553428600274
513,Outer entropy (norm01),0.03933346968521667
514,Outer entropy (norm01),-0.04192050275477166
515,Outer entropy (norm01),0.03087633048468108
516,Outer entropy (norm01),-0.09528445991603907
517,Outer entropy (norm01),-0.024476019373217417
518,Outer entropy (norm01),0.025818549519497802
519,Outer entropy (norm01),0.06271200056350812
520,Outer entropy (norm01),-0.12339942266119408
521,Outer entropy (norm01),-0.04130171314018738
522,Outer entropy (norm01),0.04086982118479321
523,Outer entropy (norm01),0.11184637998568797
524,Outer entropy (norm01),0.23148770569998567
525,Outer entropy (norm01),0.04004996763691654
526,Outer entropy (norm01),-0.008069941311643292
527,Outer entropy (norm01),0.17526872586947184
528,Outer entropy (norm01),-0.005049383461314116
529,Outer entropy (norm01),0.04503661959952432
530,Outer entropy (norm01),-0.00830305566431877
531,Outer entropy (norm01),0.0664981099668937
532,Outer entropy (norm01),-0.0035681288727158478
533,Outer entropy (norm01),0.016786432184484057
534,Outer entropy (norm01),0.07616400604399104
535,Outer entropy (norm01),0.1159095831329196
536,Outer entropy (norm01),0.11899995243941897
537,Outer entropy (norm01),0.03873147928054732
538,Outer entropy (norm01),0.14065988698271137
539,Outer entropy (norm01),0.18857881359432765
540,Outer entropy (norm01),0.10870215457914711
541,Outer entropy (norm01),-0.05062414969443896
542,Outer entropy (norm01),0.1839987228323588
543,Outer entropy (norm01),0.2699883875145997
544,Outer entropy (norm01),0.0535570707635773
545,Outer entropy (norm01),-0.0030863231055121565
546,Outer entropy (norm01),-0.002812343978884413
547,Outer entropy (norm01),-0.018898456470281322
548,Outer entropy (norm01),0.02504529645500231
549,Outer entropy (norm01),0.027195011765013377
550,Outer entropy (norm01),0.00010236278522002262
551,Outer entropy (norm01),-0.00011763378432205762
552,Outer entropy (norm01),-0.12730676858608692
553,Outer entropy (norm01),0.029282915307002555
554,Outer entropy (norm01),0.05960758561021007
555,Outer entropy (norm01),-0.05043017977444286
556,Outer entropy (norm01),0.0103033987961193
557,Outer entropy (norm01),0.1980992626246147
558,Outer entropy (norm01),0.15389473684567107
559,Outer entropy (norm01),-0.07244788897292409
560,Outer entropy (norm01),0.05218238108295692
561,Outer entropy (norm01),0.1517617175506541
562,Outer entropy (norm01),0.32299692661800083
563,Outer entropy (norm01),-0.006363493865090275
564,Outer entropy (norm01),0.029481637550217266
565,Outer entropy (norm01),-0.01756473026038241
566,Outer entropy (norm01),0.03379652563706936
567,Outer entropy (norm01),-0.11724078243204572
570,Outer entropy (norm01),-0.037832268942201375
571,Outer entropy (norm01),-0.021518970135330218
572,Outer entropy (norm01),-0.024222348061149868
573,Outer entropy (norm01),0.023879091931446772
574,Outer entropy (norm01),-0.03717077801757307
575,Outer entropy (norm01),-0.1532267366825898
576,Outer entropy (norm01),0.1733471107570005
577,Outer entropy (norm01),0.3550000388849307
578,Outer entropy (norm01),0.03363015538416092
579,Outer entropy (norm01),0.16625529835913488
580,Outer entropy (norm01),-0.16578134277947043
581,Outer entropy (norm01),-0.022167644888868798
582,Outer entropy (norm01),-0.0815265522775167
583,Outer entropy (norm01),0.05410206445424459
584,Outer entropy (norm01),0.031521710491939636
585,Outer entropy (norm01),-0.11160847513918937
588,Outer entropy (norm01),-0.1040119371253736
589,Outer entropy (norm01),0.11837869582095395
590,Outer entropy (norm01),0.0010236575323762098
591,Outer entropy (norm01),-0.015578698680912217
592,Outer entropy (norm01),0.003186885728029165
593,Outer entropy (norm01),-0.09865528444264327
594,Outer entropy (norm01),0.5443032455844337
595,Outer entropy (norm01),-0.07255932923537489
596,Outer entropy (norm01),0.03421610370426231
597,Outer entropy (norm01),0.39352210515783953
598,Outer entropy (norm01),0.2320451378577914
599,Outer entropy (norm01),-0.14540255187844991
600,Outer entropy (norm01),0.11041413123261207
601,Outer entropy (norm01),0.056417465456278904
602,Outer entropy (norm01),-0.04745555064744689
603,Outer entropy (norm01),-0.004164364206860838
604,Outer entropy (norm01),-0.020259047554422427
605,Outer entropy (norm01),0.07236737246937741
606,Outer entropy (norm01),0.04085311909798772
607,Outer entropy (norm01),-0.19439858934666615
608,Outer entropy (norm01),-0.044135821334895575
609,Outer entropy (norm01),0.06114829135147026
610,Outer entropy (norm01),0.04035436205894516
611,Outer entropy (norm01),0.37852519210079755
612,Outer entropy (norm01),-0.09087172975536295
613,Outer entropy (norm01),-0.15420242367376258
614,Outer entropy (norm01),0.2241180009495719
615,Outer entropy (norm01),0.4186009521634565
616,Outer entropy (norm01),-0.03122113211848987
617,Outer entropy (norm01),-0.09595192143688236
618,Outer entropy (norm01),0.2255280511312967
619,Outer entropy (norm01),0.07279363295663566
620,Outer entropy (norm01),-0.002012934348001205
621,Outer entropy (norm01),0.011953981934473612
622,Outer entropy (norm01),0.07971005953170818
623,Outer entropy (norm01),0.031391142625688984
625,Outer entropy (norm01),0.03795937031463559
626,Outer entropy (norm01),0.14062295051286078
627,Outer entropy (norm01),0.06449007171271892
628,Outer entropy (norm01),0.02680573372259365
630,Outer entropy (norm01),0.1350085433109235
631,Outer entropy (norm01),0.08418333575428483
632,Outer entropy (norm01),-0.1908227230914744
633,Outer entropy (norm01),-0.04782420677458954
634,Outer entropy (norm01),-0.0060411653604888205
635,Outer entropy (norm01),0.020691221634805412
636,Outer entropy (norm01),-0.33653628659701584
637,Outer entropy (norm01),-0.012398438736799133
638,Outer entropy (norm01),-0.034219827067818454
639,Outer entropy (norm01),0.06449465627525952
640,Outer entropy (norm01),-0.028823597723676486
642,Outer entropy (norm01),-0.13829841602570092
643,Outer entropy (norm01),-0.0017662897281112144
644,Outer entropy (norm01),0.05897908099143245
645,Outer entropy (norm01),0.002574912688719233
647,Outer entropy (norm01),-0.03977064124518537
648,Outer entropy (norm01),0.16174669526062185
649,Outer entropy (norm01),-0.20434140017660718
650,Outer entropy (norm01),-0.08081361109380292
651,Outer entropy (norm01),-0.1037478390672385
652,Outer entropy (norm01),0.021808481489201892
653,Outer entropy (norm01),0.03299548241259653
654,Outer entropy (norm01),-0.03127080488080336
655,Outer entropy (norm01),0.012630713901966129
656,Outer entropy (norm01),-0.057187436148429804
657,Outer entropy (norm01),0.005241460710489587
658,Outer entropy (norm01),-0.030590471526485308
660,Outer entropy (norm01),-0.06508853307422924
661,Outer entropy (norm01),0.029512221175680864
662,Outer entropy (norm01),0.03316961397720486
663,Outer entropy (norm01),0.02159647738527659
665,Outer entropy (norm01),-0.08100886473067426
666,Outer entropy (norm01),0.13675990335035126
667,Outer entropy (norm01),0.06166716634463432
668,Outer entropy (norm01),-0.07111440947178438
669,Outer entropy (norm01),-0.1166728346122583
670,Outer entropy (norm01),-0.022838264481424786
671,Outer entropy (norm01),-0.0466917186688699
672,Outer entropy (norm01),-0.1347258488859685
674,Outer entropy (norm01),-0.04412656923064889
676,Outer entropy (norm01),0.0021104942695537865
678,Outer entropy (norm01),0.056990706407093916
679,Outer entropy (norm01),-0.10976814165688348
680,Outer entropy (norm01),0.007854354452272005
681,Outer entropy (norm01),-0.245953208556898
682,Outer entropy (norm01),-0.07567241297639804
683,Outer entropy (norm01),-0.12117020454351285
687,Outer entropy (norm01),0.0027617237968432518
688,Outer entropy (norm01),0.05430681665795212
692,Outer entropy (norm01),-0.010647221590661782
693,Outer entropy (norm01),0.030744012153094857
694,Outer entropy (norm01),0.0378704280351031
695,Outer entropy (norm01),-0.006922814055982163
696,Outer entropy (norm01),0.13786578064585753
697,Outer entropy (norm01),0.022324746260955874
701,Outer entropy (norm01),-0.054317304733927485
702,Outer entropy (norm01),0.04040566025924763
703,Outer entropy (norm01),-0.01949878766241886
704,Outer entropy (norm01),0.015225073392121646
705,Outer entropy (norm01),-0.05415291672378686
706,Outer entropy (norm01),0.04460884390839548
708,Outer entropy (norm01),0.03264209099702131
709,Outer entropy (norm01),-0.060641521822240696
710,Outer entropy (norm01),0.02186502026621051
712,Outer entropy (norm01),-0.1036263657630967
716,Outer entropy (norm01),-0.19102603808392782
717,Outer entropy (norm01),-0.1297304307129874
718,Outer entropy (norm01),0.03379461739347356
719,Outer entropy (norm01),0.023234970456352255
720,Outer entropy (norm01),0.015969844087095564
721,Outer entropy (norm01),-0.03426810476527209
722,Outer entropy (norm01),-0.04002877838918906
723,Outer entropy (norm01),-0.004914512324128206
724,Outer entropy (norm01),0.04299263541032927
725,Outer entropy (norm01),0.03236425899605777
726,Outer entropy (norm01),-0.08858395715761302
729,Outer entropy (norm01),0.037295373220180394
730,Outer entropy (norm01),0.0721804688852169
731,Outer entropy (norm01),-0.01755030099804511
732,Outer entropy (norm01),0.02108416765237142
733,Outer entropy (norm01),-0.1436552393018261
734,Outer entropy (norm01),-0.006452289835712888
735,Outer entropy (norm01),-0.058081729919873815
736,Outer entropy (norm01),0.0007944877026354602
737,Outer entropy (norm01),-0.02758158323216764
738,Outer entropy (norm01),-0.18793939712371005
740,Outer entropy (norm01),0.021976743791062514
741,Outer entropy (norm01),-0.05113305481681041
743,Outer entropy (norm01),0.07608309819661863
744,Outer entropy (norm01),0.053726931356893326
746,Outer entropy (norm01),-0.08948622670795947
748,Outer entropy (norm01),0.014433644231996445
750,Outer entropy (norm01),-0.04068683520380234
751,Outer entropy (norm01),0.050573865138050844
752,Outer entropy (norm01),0.08249866657190508
753,Outer entropy (norm01),-0.21027609964169353
754,Outer entropy (norm01),-0.23586633264673357
