group,sample_id,pair_id,json_path,heatmap_path,heatmap_norm01_path,heatmap_min_before,heatmap_max_before,n_grains_used,entropy_inner_raw,entropy_inner_norm01,entropy_middle_raw,entropy_middle_norm01,entropy_outer_raw,entropy_outer_norm01,full_entropy_raw_reconstructed_mask
FAPI,FAPI_311,311,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_311.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_311_heatmap.png,heatmaps_norm01\FAPI\FAPI_311_heatmap_norm01.png,18.0,221.0,177,1.5162023070274562,0.4374835098665833,2.2152044203954144,0.639172886371955,2.158958546075019,0.6229437575814554,5.642614289017282
FAPI,FAPI_312,312,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_312.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_312_heatmap.png,heatmaps_norm01\FAPI\FAPI_312_heatmap_norm01.png,17.0,221.0,195,1.545808799719443,0.4460261379035522,2.1231394269181574,0.6126085444661323,2.018157224558564,0.5823170839209748,5.576437728940655
FAPI,FAPI_313,313,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_313.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_313_heatmap.png,heatmaps_norm01\FAPI\FAPI_313_heatmap_norm01.png,18.0,221.0,261,1.5268149263524953,0.4405456645207986,2.0232191343503447,0.5837776423517808,2.1858893592192605,0.6307143476955163,5.494597608894357
FAPI,FAPI_314,314,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_314.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_314_heatmap.png,heatmaps_norm01\FAPI\FAPI_314_heatmap_norm01.png,17.0,221.0,201,1.7743484256306077,0.5119687348932834,2.164084978183276,0.6244229332174626,2.18588935921926,0.630714347695516,5.632017533807424
FAPI,FAPI_315,315,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_315.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_315_heatmap.png,heatmaps_norm01\FAPI\FAPI_315_heatmap_norm01.png,17.0,221.0,170,1.59685473225117,0.4607548806477672,2.207603406604507,0.6369796973915809,2.064813164969565,0.5957791426927674,5.653458067579049
FAPI,FAPI_316,316,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_316.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_316_heatmap.png,heatmaps_norm01\FAPI\FAPI_316_heatmap_norm01.png,17.0,221.0,254,1.5909470537068593,0.4590502849399587,2.2590202942853224,0.6518154751665923,2.015928027463626,0.5816738736021689,5.62464574585265
FAPI,FAPI_317,317,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_317.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_317_heatmap.png,heatmaps_norm01\FAPI\FAPI_317_heatmap_norm01.png,17.0,221.0,272,1.598086214206548,0.4611102112297608,2.061672858811079,0.594873041868423,2.141809342919049,0.6179955435117923,5.555988597211231
FAPI,FAPI_318,318,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_318.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_318_heatmap.png,heatmaps_norm01\FAPI\FAPI_318_heatmap_norm01.png,17.0,221.0,173,1.9697171639410649,0.5683402368743296,2.3157319312211584,0.6681789946401975,1.997522746103423,0.5763632319732624,5.689948459055158
FAPI,FAPI_319,319,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_319.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_319_heatmap.png,heatmaps_norm01\FAPI\FAPI_319_heatmap_norm01.png,17.0,221.0,210,1.771337823941162,0.5111000588677923,2.2428701077445927,0.6471555163602438,2.0447197345081958,0.5899814041965543,5.690862244471991
FAPI,FAPI_32,32,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_32.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_32_heatmap.png,heatmaps_norm01\FAPI\FAPI_32_heatmap_norm01.png,16.0,221.0,130,1.9349795947573964,0.5583170931155664,2.300991309291525,0.6639257502086975,2.159419104451204,0.6230766466385276,5.682903490474278
FAPI,FAPI_320,320,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_320.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_320_heatmap.png,heatmaps_norm01\FAPI\FAPI_320_heatmap_norm01.png,18.0,221.0,333,1.25211010768504,0.3612826086008306,2.0620301397502767,0.59497613135626,2.056749761774729,0.5934525363323918,5.642879005083172
FAPI,FAPI_321,321,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_321.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_321_heatmap.png,heatmaps_norm01\FAPI\FAPI_321_heatmap_norm01.png,18.0,221.0,239,1.7067146413078556,0.4924537498454858,2.1773402353217883,0.6282475919653505,2.026921719920993,0.5848459827200291,5.643861691629564
FAPI,FAPI_322,322,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_322.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_322_heatmap.png,heatmaps_norm01\FAPI\FAPI_322_heatmap_norm01.png,16.0,221.0,209,0.7364457686801793,0.212493331671711,2.110897664467803,0.6090763184703589,2.1116308425056016,0.6092878689342031,5.666952120633894
FAPI,FAPI_323,323,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_323.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_323_heatmap.png,heatmaps_norm01\FAPI\FAPI_323_heatmap_norm01.png,16.0,221.0,199,1.5217781873607303,0.4390923688476643,2.1657616304556435,0.6249067128011906,2.1213450171801744,0.6120907872600702,5.655211150213951
FAPI,FAPI_324,324,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_324.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_324_heatmap.png,heatmaps_norm01\FAPI\FAPI_324_heatmap_norm01.png,17.0,221.0,356,1.3971951834597125,0.4031453124662544,1.9026620190593524,0.548992211876942,1.972710508668721,0.5692039335931818,5.503340414785843
FAPI,FAPI_325,325,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_325.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_325_heatmap.png,heatmaps_norm01\FAPI\FAPI_325_heatmap_norm01.png,17.0,221.0,213,1.5331985714171623,0.4423875951363166,2.10980737311697,0.6087617268853648,1.9340320371706852,0.5580436857893054,5.618935733751799
FAPI,FAPI_326,326,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_326.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_326_heatmap.png,heatmaps_norm01\FAPI\FAPI_326_heatmap_norm01.png,17.0,221.0,266,0.8432826779481041,0.2433199475086589,1.9466403067900808,0.561681663400124,2.07340852613714,0.5982592396789892,5.635940111390303
FAPI,FAPI_327,327,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_327.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_327_heatmap.png,heatmaps_norm01\FAPI\FAPI_327_heatmap_norm01.png,18.0,221.0,301,1.3340655216590172,0.3849299424636824,2.126734723573561,0.6136459277971874,2.0837660374856477,0.6012477857306778,5.607438246487284
FAPI,FAPI_328,328,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_328.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_328_heatmap.png,heatmaps_norm01\FAPI\FAPI_328_heatmap_norm01.png,18.0,221.0,303,1.6304927436664842,0.4704607590986153,2.20209942401087,0.635391583712985,2.1665051755354257,0.6251212545610464,5.533946845728709
FAPI,FAPI_329,329,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_329.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_329_heatmap.png,heatmaps_norm01\FAPI\FAPI_329_heatmap_norm01.png,18.0,221.0,322,0.95699336875335,0.2761299174528162,2.038181319463515,0.5880948164045074,1.967300209656557,0.5676428512822665,5.58676419311077
FAPI,FAPI_33,33,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_33.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_33_heatmap.png,heatmaps_norm01\FAPI\FAPI_33_heatmap_norm01.png,17.0,221.0,96,2.105661976876584,0.6075656183656598,2.2329509136434216,0.6442934419323688,1.9559222785993229,0.5643598743398969,5.69897061128021
FAPI,FAPI_330,330,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_330.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_330_heatmap.png,heatmaps_norm01\FAPI\FAPI_330_heatmap_norm01.png,18.0,221.0,321,1.0538237464564677,0.3040692585967547,2.0421411114343706,0.5892373708523685,1.986266517864739,0.5731153710414497,5.572223706632087
FAPI,FAPI_331,331,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_331.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_331_heatmap.png,heatmaps_norm01\FAPI\FAPI_331_heatmap_norm01.png,18.0,221.0,293,1.461195687461406,0.421611954413782,2.1556443540214043,0.6219874838933946,2.09239547159671,0.6037377140902195,5.480083148917353
FAPI,FAPI_332,332,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_332.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_332_heatmap.png,heatmaps_norm01\FAPI\FAPI_332_heatmap_norm01.png,17.0,221.0,318,1.3698298929274917,0.3952493586775903,2.225550847141622,0.6421582340834899,2.146597182568425,0.6193770220155377,5.657660107364644
FAPI,FAPI_333,333,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_333.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_333_heatmap.png,heatmaps_norm01\FAPI\FAPI_333_heatmap_norm01.png,17.0,221.0,247,1.4990776089497413,0.4325423664678953,2.105151828706365,0.6074184207186011,1.9235928358461387,0.5550315689929525,5.645649147035988
FAPI,FAPI_334,334,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_334.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_334_heatmap.png,heatmaps_norm01\FAPI\FAPI_334_heatmap_norm01.png,17.0,221.0,253,1.916642642988829,0.5530261672392599,2.291584563851227,0.6612115372091726,2.104865272470465,0.6073357380665073,5.63776928566462
FAPI,FAPI_335,335,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_335.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_335_heatmap.png,heatmaps_norm01\FAPI\FAPI_335_heatmap_norm01.png,17.0,221.0,240,1.522927045351727,0.4394238591929236,1.9891277645304288,0.5739409523165198,2.076394720763217,0.5991208733146235,5.527561168940049
FAPI,FAPI_336,336,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_336.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_336_heatmap.png,heatmaps_norm01\FAPI\FAPI_336_heatmap_norm01.png,18.0,221.0,267,1.6072677580954644,0.4637594447970097,2.1536521302878477,0.6214126496332458,2.10800111771127,0.6082405517420882,5.609395487177034
FAPI,FAPI_337,337,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_337.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_337_heatmap.png,heatmaps_norm01\FAPI\FAPI_337_heatmap_norm01.png,18.0,221.0,323,1.7677614722893296,0.5100681419092777,2.270595782797788,0.6551554551411526,2.133615053254258,0.615631171299192,5.665594931828836
FAPI,FAPI_338,338,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_338.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_338_heatmap.png,heatmaps_norm01\FAPI\FAPI_338_heatmap_norm01.png,17.0,221.0,299,1.6619979072252624,0.4795512277443443,2.204321756065446,0.636032813199854,2.0716903165669485,0.5977634691937647,5.7046201757356
FAPI,FAPI_339,339,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_339.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_339_heatmap.png,heatmaps_norm01\FAPI\FAPI_339_heatmap_norm01.png,17.0,221.0,253,0.8575186873786965,0.2474275915501717,1.853775540301753,0.5348865557829195,1.930077693284447,0.5569027033263763,5.708238576663465
FAPI,FAPI_34,34,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_34.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_34_heatmap.png,heatmaps_norm01\FAPI\FAPI_34_heatmap_norm01.png,17.0,221.0,114,1.370453970800845,0.3954294294881934,1.9291599144895784,0.5566378883431784,2.1216712648749203,0.6121849224463325,5.732760041286501
FAPI,FAPI_340,340,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_340.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_340_heatmap.png,heatmaps_norm01\FAPI\FAPI_340_heatmap_norm01.png,17.0,217.0,270,1.2500412010080413,0.360685648320237,1.8871077716586904,0.5445042047590031,1.9171934217683784,0.5531850884020366,5.493007386972484
FAPI,FAPI_341,341,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_341.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_341_heatmap.png,heatmaps_norm01\FAPI\FAPI_341_heatmap_norm01.png,19.0,218.0,295,1.0404268282473084,0.300203725104045,1.8019638843481665,0.5199368719620227,2.013919449149679,0.5810943204076149,5.416301317807043
FAPI,FAPI_344,344,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_344.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_344_heatmap.png,heatmaps_norm01\FAPI\FAPI_344_heatmap_norm01.png,18.0,221.0,257,0.6881388137135884,0.1985548907975616,1.5839311369160365,0.4570259192676766,1.5812966092805931,0.4562657552767289,5.574375949892613
FAPI,FAPI_345,345,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_345.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_345_heatmap.png,heatmaps_norm01\FAPI\FAPI_345_heatmap_norm01.png,17.0,221.0,444,1.0701598346847525,0.308782857291649,2.098084301292092,0.6053791633682172,2.0656360035602632,0.5960165637236179,5.52605401019751
FAPI,FAPI_346,346,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_346.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_346_heatmap.png,heatmaps_norm01\FAPI\FAPI_346_heatmap_norm01.png,18.0,212.0,501,1.672702456135331,0.4826399076698461,1.979566685208935,0.5711822079719868,1.9439981771714585,0.5609193059404896,5.4066625982332255
FAPI,FAPI_347,347,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_347.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_347_heatmap.png,heatmaps_norm01\FAPI\FAPI_347_heatmap_norm01.png,17.0,221.0,423,1.534889740733333,0.4428755634534653,2.19462559755725,0.6332350932407645,2.0702816880660806,0.5973570249232333,5.695279588797575
FAPI,FAPI_348,348,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_348.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_348_heatmap.png,heatmaps_norm01\FAPI\FAPI_348_heatmap_norm01.png,16.0,221.0,351,1.4766702233305644,0.4260769616454806,2.160552678497184,0.6234037269694507,2.0653420234697046,0.595931738999864,5.731605999408283
FAPI,FAPI_349,349,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_349.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_349_heatmap.png,heatmaps_norm01\FAPI\FAPI_349_heatmap_norm01.png,18.0,221.0,331,1.4741998062382935,0.4253641499478913,2.0779726169144235,0.5995761579051001,2.029540088615762,0.5856014842262615,5.690730578404265
FAPI,FAPI_35,35,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_35.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_35_heatmap.png,heatmaps_norm01\FAPI\FAPI_35_heatmap_norm01.png,17.0,220.0,192,1.7131061648322308,0.494297953703954,2.2698306649563484,0.6549346887980445,2.2007758517843783,0.6350096814955014,5.6899995671865105
FAPI,FAPI_350,350,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_350.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_350_heatmap.png,heatmaps_norm01\FAPI\FAPI_350_heatmap_norm01.png,18.0,221.0,254,1.2279665403554745,0.3543162476296839,2.1038774784702734,0.607050720965408,1.9773281186917917,0.5705362942093902,5.648913590737342
FAPI,FAPI_351,351,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_351.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_351_heatmap.png,heatmaps_norm01\FAPI\FAPI_351_heatmap_norm01.png,19.0,221.0,323,0.9556998911125344,0.2757566986972351,1.879515792392488,0.5423136225914265,2.143952200643869,0.6186138415543779,5.4628007556605285
FAPI,FAPI_352,352,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_352.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_352_heatmap.png,heatmaps_norm01\FAPI\FAPI_352_heatmap_norm01.png,18.0,221.0,276,1.4840570863043796,0.4282083597614906,2.079203424792359,0.599931293989457,1.9544419876982129,0.5639327526714759,5.482355232178337
FAPI,FAPI_353,353,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_353.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_353_heatmap.png,heatmaps_norm01\FAPI\FAPI_353_heatmap_norm01.png,18.0,221.0,198,1.6778702024062562,0.4841310040533734,2.229915239619352,0.6434175315603128,2.117351359196933,0.6109384611465842,5.515659395199016
FAPI,FAPI_355,355,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_355.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_355_heatmap.png,heatmaps_norm01\FAPI\FAPI_355_heatmap_norm01.png,18.0,221.0,228,1.5481278255781823,0.4466952673247715,1.863111014946389,0.5375802043777518,1.8402061898429527,0.5309712688599205,5.446185909624917
FAPI,FAPI_356,356,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_356.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_356_heatmap.png,heatmaps_norm01\FAPI\FAPI_356_heatmap_norm01.png,19.0,221.0,347,1.5692015046497232,0.452775845782731,2.0579231096742205,0.5937910929715585,2.118076158926737,0.6111475941417495,5.419726844892046
FAPI,FAPI_357,357,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_357.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_357_heatmap.png,heatmaps_norm01\FAPI\FAPI_357_heatmap_norm01.png,17.0,221.0,312,1.9158729037282896,0.5528040674364683,2.211824510583979,0.6381976505472331,2.076346769076149,0.5991070373823961,5.565768026355963
FAPI,FAPI_358,358,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_358.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_358_heatmap.png,heatmaps_norm01\FAPI\FAPI_358_heatmap_norm01.png,18.0,221.0,119,1.159850119183542,0.3346620030241138,1.5835486265293586,0.4569155501000869,1.4843039785907837,0.4282795978169363,5.509724661562317
FAPI,FAPI_359,359,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_359.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_359_heatmap.png,heatmaps_norm01\FAPI\FAPI_359_heatmap_norm01.png,16.0,221.0,108,1.8008391216086297,0.5196123340367214,2.1365502514206867,0.6164780904669386,1.9547293559068648,0.5640156696093822,5.701044156984274
FAPI,FAPI_36,36,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_36.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_36_heatmap.png,heatmaps_norm01\FAPI\FAPI_36_heatmap_norm01.png,17.0,209.0,286,2.0850093998716126,0.6016065442803299,2.388316471928762,0.68912246602501,2.275441509721815,0.6565536363817117,5.610026807624259
FAPI,FAPI_361,361,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_361.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_361_heatmap.png,heatmaps_norm01\FAPI\FAPI_361_heatmap_norm01.png,17.0,221.0,217,1.5659178968660337,0.4518283968495804,2.116570085571345,0.6107130332295416,1.9655054488025108,0.5671249927655237,5.50967442062528
FAPI,FAPI_362,362,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_362.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_362_heatmap.png,heatmaps_norm01\FAPI\FAPI_362_heatmap_norm01.png,17.0,221.0,241,1.5714463637221343,0.4534235751929835,2.1030404601222266,0.606809208521436,2.0751750125894928,0.5987689399279107,5.633740826979449
FAPI,FAPI_364,364,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_364.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_364_heatmap.png,heatmaps_norm01\FAPI\FAPI_364_heatmap_norm01.png,18.0,221.0,232,1.5770452210725918,0.4550390639398134,2.1465518640573524,0.6193639458573005,1.9430172411953248,0.56063626764685,5.659461800780936
FAPI,FAPI_365,365,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_365.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_365_heatmap.png,heatmaps_norm01\FAPI\FAPI_365_heatmap_norm01.png,17.0,221.0,307,1.0406145571612575,0.3002578922186822,2.00430509999283,0.5783202056376228,2.1296861790526016,0.6144975378337907,5.632411635081628
FAPI,FAPI_367,367,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_367.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_367_heatmap.png,heatmaps_norm01\FAPI\FAPI_367_heatmap_norm01.png,19.0,221.0,295,0.7155181339990233,0.2064548927173031,1.731079921465156,0.4994840836160473,1.938879003826354,0.5594422247408029,5.491930617397605
FAPI,FAPI_368,368,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_368.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_368_heatmap.png,heatmaps_norm01\FAPI\FAPI_368_heatmap_norm01.png,17.0,221.0,385,0.9122219129882332,0.2632116060116735,2.056929817598994,0.5935044894613417,2.0431918705451206,0.5895405558440181,5.657121874565466
FAPI,FAPI_37,37,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_37.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_37_heatmap.png,heatmaps_norm01\FAPI\FAPI_37_heatmap_norm01.png,18.0,221.0,128,1.947910782330753,0.5620482451525439,2.243328136661121,0.6472876755695358,2.2534256511693647,0.6502012023908053,5.758962496040837
FAPI,FAPI_370,370,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_370.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_370_heatmap.png,heatmaps_norm01\FAPI\FAPI_370_heatmap_norm01.png,17.0,221.0,179,1.514297455221123,0.4369338858156583,2.144000620064257,0.6186278124459132,2.13987473063902,0.6174373324033041,5.671662222224378
FAPI,FAPI_371,371,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_371.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_371_heatmap.png,heatmaps_norm01\FAPI\FAPI_371_heatmap_norm01.png,16.0,221.0,263,1.954308047641028,0.5638941057402206,2.273303973026735,0.6559368736637697,2.1009643847140307,0.6062101797822529,5.660733572402815
FAPI,FAPI_372,372,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_372.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI\FAPI_372_heatmap.png,heatmaps_norm01\FAPI\FAPI_372_heatmap_norm01.png,17.0,221.0,208,1.798044748620612,0.51880604842628,2.129310420477709,0.6143891168272768,2.039214368877712,0.5883928914578784,5.490873870780515
