label,json_file,grain_index,area_px,perimeter_px,circularity,nuc_x,nuc_y,centroid_x,centroid_y,R_mean_px,R_mean_um,A_polar,A_std
FAPI,FAPI_0.json,87,741.0,128.0,0.5683398819116301,264.5114709851552,631.9500674763833,264.5114709851552,631.9500674763833,14.861971686113861,6.75501181111832,0.5065888291632256,0.11609898203358232
FAPI,FAPI_0.json,88,864.0,157.0,0.4404780806850714,748.5949074074074,109.99305555555556,748.5949074074074,109.99305555555556,16.020839943917842,7.281736591270483,0.7334795777141155,0.18564764489977256
FAPI,FAPI_0.json,89,558.0,106.0,0.6240686011759005,1091.2544802867383,214.91218637992833,1091.2544802867383,214.91218637992833,12.828588145105371,5.830805378342001,1.1519452634005019,0.08911000320804524
FAPI,FAPI_0.json,90,896.0,143.0,0.5506121605196254,1384.2622767857142,548.6595982142857,1384.2622767857142,548.6595982142857,16.448633178535406,7.47617568815412,0.43423185429072225,0.0935295004052265
FAPI,FAPI_0.json,91,377.0,86.0,0.6405518823165776,1672.448275862069,789.2042440318303,1672.448275862069,789.2042440318303,10.33436162272486,4.697138192444507,0.39410275410657897,0.09114553393987435
FAPI,FAPI_0.json,92,846.0,126.0,0.6696365293365999,714.7399527186761,432.3356973995272,714.7399527186761,432.3356973995272,15.975406074714336,7.261086146660819,0.2932621105004827,0.07238515206611063
FAPI,FAPI_0.json,93,387.0,85.0,0.6731052495165398,1680.0180878552972,877.3540051679587,1680.0180878552972,877.3540051679587,10.52716529738754,4.784770649771169,1.1358776703078715,0.07247054975466397
FAPI,FAPI_0.json,94,902.0,155.0,0.4717946428367107,816.5920177383592,148.2960088691796,816.5920177383592,148.2960088691796,16.16975900568688,7.349422766590708,0.9819281479486798,0.23322927968642368
FAPI,FAPI_0.json,95,1097.0,154.0,0.5812661732143706,914.281677301732,363.4165907019143,914.281677301732,363.4165907019143,18.240282810813913,8.290510063365927,0.3492444784712692,0.08737282794226686
FAPI,FAPI_0.json,96,3120.0,290.0,0.46619591339834265,458.5615384615385,207.77307692307693,458.5615384615385,207.77307692307693,31.396467817642765,14.270213630788387,0.49441704178735735,0.09053025834950951
FAPI,FAPI_0.json,97,1379.0,195.0,0.45572715521896906,1750.180565627266,230.82958665699783,1750.180565627266,230.82958665699783,19.96374008341342,9.073849883831674,0.9448795654208964,0.291620070988586
FAPI,FAPI_0.json,98,328.0,81.0,0.6282227650525543,900.0884146341464,266.3993902439024,900.0884146341464,266.3993902439024,9.576403111462392,4.352633519440759,1.2285499378890987,0.08782705268377691
FAPI,FAPI_0.json,99,827.0,134.0,0.5787696869054931,773.2998790810158,427.0858524788392,773.2998790810158,427.0858524788392,15.787811417480292,7.175821273864522,0.3914252627995934,0.08666520211796505
FAPI,FAPI_0.json,100,373.0,84.0,0.6642936846876376,1847.343163538874,842.0080428954424,1847.343163538874,842.0080428954424,10.263368375542177,4.664870588027205,1.263451326108017,0.12778934064272288
FAPI,FAPI_0.json,101,674.0,116.0,0.62943919397132,1199.933234421365,58.39169139465876,1199.933234421365,58.39169139465876,14.178264235159986,6.444255472451746,0.33085166964228707,0.06894360623776073
FAPI,FAPI_0.json,102,447.0,95.0,0.6224008492652132,732.0648769574944,337.2572706935123,732.0648769574944,337.2572706935123,11.345096783464747,5.156534031227443,0.5950762546429859,0.09545021599422696
FAPI,FAPI_0.json,103,520.0,106.0,0.5815693057553194,1255.25,131.6153846153846,1255.25,131.6153846153846,12.349375149800595,5.612995150217984,0.3441113771114032,0.07770200614434893
FAPI,FAPI_0.json,104,388.0,88.0,0.6296167095004337,561.6005154639175,906.3298969072165,561.6005154639175,906.3298969072165,10.400832216872296,4.72735017629437,0.6082662736866318,0.15113543141149752
FAPI,FAPI_0.json,105,879.0,140.0,0.5635632535725363,383.8509670079636,200.89647326507395,383.8509670079636,200.89647326507395,16.255802309271196,7.388530870431516,0.3697922000171252,0.08812586897372164
FAPI,FAPI_0.json,106,385.0,83.0,0.702286643421147,1384.7272727272727,676.0155844155844,1384.7272727272727,676.0155844155844,10.510617184929941,4.7772492591062115,1.2254984151144346,0.10591184803585829
FAPI,FAPI_0.json,107,686.0,127.0,0.5344739439178122,1248.4402332361517,245.52478134110788,1248.4402332361517,245.52478134110788,14.152494915272595,6.432542890576324,0.7846313612695532,0.1765206075783299
FAPI,FAPI_0.json,108,604.0,106.0,0.675515116685025,487.16887417218544,548.615894039735,487.16887417218544,548.615894039735,13.360031845031983,6.072355325130211,0.3642262661752898,0.09260879881393397
FAPI,FAPI_0.json,109,398.0,92.0,0.5909044783217097,467.2361809045226,520.7638190954774,467.2361809045226,520.7638190954774,10.585566327376858,4.811314883315088,0.5462702346562951,0.12896221079856435
FAPI,FAPI_1.json,0,8344.0,441.0,0.539146736216972,1491.2178811121764,918.7043384467881,1491.2178811121764,918.7043384467881,51.16536170272978,23.255502696523756,0.5773794693906599,0.14888018239376885
FAPI,FAPI_1.json,1,10126.0,470.0,0.5760392432820325,1624.7663440647837,887.2285206399368,1624.7663440647837,887.2285206399368,56.578752302409335,25.715978211572594,0.4249930096116941,0.12273952871200386
FAPI,FAPI_1.json,2,12141.0,540.0,0.5232109246534112,1122.5307635285396,838.8439173049995,1122.5307635285396,838.8439173049995,61.85899806801402,28.11593719854828,0.5902537290795272,0.1518452167607721
FAPI,FAPI_1.json,3,10544.0,480.0,0.5750859885321316,1467.9679438543246,641.2525606980273,1467.9679438543246,641.2525606980273,57.712499814032654,26.231285197320464,0.6171609889847036,0.1330687522152325
FAPI,FAPI_1.json,4,49296.0,996.0,0.624457474280102,354.89944417396947,742.8110191496268,354.89944417396947,742.8110191496268,125.74396385365539,57.15271021555691,0.42071623949639253,0.11504309183721956
FAPI,FAPI_1.json,5,10598.0,484.0,0.5685164767219559,767.4575391583318,92.94555576523872,767.4575391583318,92.94555576523872,57.48744865815676,26.128995726706826,0.6517748813449481,0.19243940600585566
FAPI,FAPI_1.json,6,14783.0,596.0,0.5229737871944722,1762.0548603125212,694.292768720828,1762.0548603125212,694.292768720828,68.12337336973206,30.96319932810278,0.7465705143654576,0.18877123731631282
FAPI,FAPI_1.json,7,25771.0,754.0,0.5696373314078236,489.96383531876916,153.36482868340383,489.96383531876916,153.36482868340383,90.85762779636048,41.2962937796506,0.3451638941208058,0.06903564468284505
FAPI,FAPI_1.json,8,20337.0,682.0,0.5494497793797406,1298.4985986133647,837.1122584451984,1298.4985986133647,837.1122584451984,79.01040863520251,35.91153682729394,0.864039456963805,0.26247868236906136
FAPI,FAPI_1.json,9,5066.0,348.0,0.5256740779193385,1825.5394788787999,624.4668377418081,1825.5394788787999,624.4668377418081,39.49018189745415,17.948940475357997,0.7235858134457345,0.20366612698561093
FAPI,FAPI_1.json,10,16974.0,690.0,0.44801843059889224,485.35601508188995,384.33021091080474,485.35601508188995,384.33021091080474,72.61043445269812,33.00264276486865,0.7026809563412876,0.22593296649839378
FAPI,FAPI_1.json,11,23068.0,764.0,0.4966301590760214,189.39409571701057,449.462762268077,189.39409571701057,449.462762268077,85.51349131200027,38.86729540483799,0.6815820949997708,0.18215874864775683
FAPI,FAPI_1.json,12,7633.0,444.0,0.4865631183518158,1228.1693960434955,340.40783440324907,1228.1693960434955,340.40783440324907,48.48417372753144,22.03685843970449,0.7420645229373749,0.22663499072308677
FAPI,FAPI_1.json,13,11014.0,530.0,0.49272341027608374,1562.5110768113311,458.11058652623933,1562.5110768113311,458.11058652623933,58.24219294050764,26.47203947953659,0.8882298550901249,0.23577465341616036
