group,sample_id,pair_id,json_path,heatmap_path,heatmap_norm01_path,heatmap_min_before,heatmap_max_before,n_grains_used,entropy_inner_raw,entropy_inner_norm01,entropy_middle_raw,entropy_middle_norm01,entropy_outer_raw,entropy_outer_norm01
FAPI-TEMPO,FAPI_TEMPO_1041,1041,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1041.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1041_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1041_heatmap_norm01.png,17.0,207.0,395,0.9840565199883426,0.28393869226832663,2.0714580451608415,0.5976964498326185,1.9678999997634867,0.5678159141248349
FAPI-TEMPO,FAPI_TEMPO_1042,1042,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1042.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1042_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1042_heatmap_norm01.png,18.0,204.0,382,1.0286109120596485,0.2967943723665457,2.0710031242386373,0.5975651874009265,2.107035041477375,0.6079618010637361
FAPI-TEMPO,FAPI_TEMPO_1043,1043,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1043.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1043_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1043_heatmap_norm01.png,18.0,210.0,405,1.1602060026793755,0.33476468929502845,1.9799145505695055,0.5712825806981052,2.1160080244841484,0.6105508566809066
FAPI-TEMPO,FAPI_TEMPO_1044,1044,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1044.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1044_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1044_heatmap_norm01.png,18.0,218.0,406,0.8636174314595544,0.24918731711839265,2.0021713010674156,0.5777045214120329,2.2453505440078674,0.6478712189794973
FAPI-TEMPO,FAPI_TEMPO_1045,1045,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1045.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1045_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1045_heatmap_norm01.png,18.0,220.0,464,1.0357713057262667,0.2988604252532743,1.9244272530347608,0.555272330900964,2.0478422556640816,0.5908823733538879
FAPI-TEMPO,FAPI_TEMPO_1046,1046,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1046.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1046_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1046_heatmap_norm01.png,18.0,217.0,365,0.8220255800488793,0.23718644556407834,1.8866967846580784,0.5443856189774725,1.8625186978574577,0.5374092977923848
FAPI-TEMPO,FAPI_TEMPO_1047,1047,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1047.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1047_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1047_heatmap_norm01.png,19.0,218.0,408,0.8629650739229595,0.2489990865218063,1.8673493655359432,0.5388031338531716,1.9270826232970346,0.5560385088027853
FAPI-TEMPO,FAPI_TEMPO_1048,1048,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1048.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1048_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1048_heatmap_norm01.png,18.0,221.0,405,1.1473166049078785,0.33104559524603167,2.00306999105318,0.5779638285291846,1.925408165086066,0.5555553622913572
FAPI-TEMPO,FAPI_TEMPO_1049,1049,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1049.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1049_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1049_heatmap_norm01.png,17.0,213.0,323,0.6929549344838639,0.1999445295078814,1.7528950769944203,0.5057786069557055,2.187032906771011,0.6310443057719024
FAPI-TEMPO,FAPI_TEMPO_105,105,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_105.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_105_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_105_heatmap_norm01.png,17.0,215.0,455,0.9639421995730523,0.2781349262055284,2.0253262207700677,0.5843856189774725,2.184549075190842,0.6303276234712798
FAPI-TEMPO,FAPI_TEMPO_1050,1050,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1050.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1050_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1050_heatmap_norm01.png,18.0,214.0,381,1.1181291373904796,0.32262387231733985,2.015598718205826,0.5815788550355393,2.0253262207700677,0.5843856189774725
FAPI-TEMPO,FAPI_TEMPO_1051,1051,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1051.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1051_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1051_heatmap_norm01.png,18.0,205.0,402,1.0130334770519016,0.2922996747194564,1.889742162280692,0.5452643292162282,1.9459224624057132,0.5614745372934327
FAPI-TEMPO,FAPI_TEMPO_1052,1052,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1052.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1052_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1052_heatmap_norm01.png,18.0,211.0,298,1.260840762273924,0.3638017430166501,2.011450007983691,0.5803817903028274,1.9092306803339385,0.550887526886167
FAPI-TEMPO,FAPI_TEMPO_1053,1053,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1053.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1053_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1053_heatmap_norm01.png,18.0,203.0,237,1.1852782152737613,0.34199900064983535,2.0836030020480347,0.6012007436472113,1.940503399351054,0.5599109262143883
FAPI-TEMPO,FAPI_TEMPO_1054,1054,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1054.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1054_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1054_heatmap_norm01.png,18.0,213.0,295,0.7762689686172166,0.22398387828400976,1.6016387672496006,0.4621352613613023,1.8413903748459726,0.5313129524261908
FAPI-TEMPO,FAPI_TEMPO_1055,1055,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1055.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1055_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1055_heatmap_norm01.png,18.0,215.0,384,0.9246246906781145,0.2667902911849615,1.7653049017907545,0.5093593254941,1.8820104809527063,0.5430334375543044
FAPI-TEMPO,FAPI_TEMPO_1056,1056,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1056.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1056_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1056_heatmap_norm01.png,18.0,219.0,225,0.6927819059876479,0.19989460403719672,1.9851314898674062,0.5727878711888453,1.9173495229802007,0.553230129690871
FAPI-TEMPO,FAPI_TEMPO_1057,1057,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1057.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1057_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1057_heatmap_norm01.png,18.0,221.0,274,1.2752180603558654,0.36795015434549,1.8473825943263804,0.5330419414918512,1.854234635023567,0.5350190225186113
FAPI-TEMPO,FAPI_TEMPO_1058,1058,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1058.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1058_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1058_heatmap_norm01.png,19.0,219.0,380,0.7771639180541521,0.22424210610691242,1.9051035705111754,0.549696694711266,1.9544232009458504,0.5639273319605824
FAPI-TEMPO,FAPI_TEMPO_1059,1059,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1059.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1059_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1059_heatmap_norm01.png,18.0,215.0,376,0.872979009884971,0.251888497672241,1.9193472534677465,0.553806552864354,2.20177925769109,0.6352992032406237
FAPI-TEMPO,FAPI_TEMPO_106,106,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_106.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_106_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_106_heatmap_norm01.png,19.0,218.0,443,0.7767404920160432,0.22411993117783982,1.7587367067738984,0.5074641450184181,1.7537489861724007,0.506024993062994
FAPI-TEMPO,FAPI_TEMPO_1060,1060,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1060.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1060_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1060_heatmap_norm01.png,18.0,207.0,401,0.8492159837864292,0.24503193769046475,1.9499932525825903,0.5626491190535685,2.006225766741261,0.5788743929162551
FAPI-TEMPO,FAPI_TEMPO_1061,1061,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1061.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1061_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1061_heatmap_norm01.png,18.0,219.0,411,1.0997791645114958,0.3173291893427485,2.033000199979912,0.586599861327458,2.246163027094038,0.6481056520433421
FAPI-TEMPO,FAPI_TEMPO_1062,1062,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1062.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1062_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1062_heatmap_norm01.png,18.0,216.0,394,0.6931471805599453,0.19999999999999998,1.7759915596962124,0.5124428431668762,2.215685892191175,0.6393118097663693
FAPI-TEMPO,FAPI_TEMPO_1063,1063,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1063.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1063_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1063_heatmap_norm01.png,18.0,210.0,368,1.1837488753830572,0.3415577264346048,2.0540999908454154,0.5926879740565492,2.128515252044889,0.6141596797163367
FAPI-TEMPO,FAPI_TEMPO_1064,1064,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1064.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1064_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1064_heatmap_norm01.png,18.0,207.0,397,0.8304770908015133,0.23962503609424732,1.8310204811135165,0.5283208335737188,1.9482232263204362,0.562138397431438
FAPI-TEMPO,FAPI_TEMPO_1065,1065,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1065.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1065_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1065_heatmap_norm01.png,18.0,208.0,198,0.7048979048144182,0.20339054232175635,1.900457506800271,0.5483561240961909,2.140679147361296,0.6176694380065113
FAPI-TEMPO,FAPI_TEMPO_1066,1066,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1066.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1066_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1066_heatmap_norm01.png,18.0,197.0,179,1.7685827470395332,0.5103051117111429,2.164603200936863,0.6245724606967978,1.945910149055313,0.5614709844115208
FAPI-TEMPO,FAPI_TEMPO_1067,1067,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1067.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1067_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1067_heatmap_norm01.png,18.0,205.0,243,0.6929691707091894,0.19994863721421702,1.5136022802585423,0.4367333007214452,1.873515225696873,0.5405822250285691
FAPI-TEMPO,FAPI_TEMPO_1068,1068,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1068.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1068_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1068_heatmap_norm01.png,19.0,218.0,295,0.8835222123805737,0.25493062286333984,1.7510841931826246,0.5052560963367249,1.8224362127868812,0.5258439373048194
FAPI-TEMPO,FAPI_TEMPO_1069,1069,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1069.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1069_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1069_heatmap_norm01.png,17.0,221.0,329,0.847582421131126,0.2445605911421073,1.9003519268249605,0.5483256601548313,2.00878801820314,0.5796137024117677
FAPI-TEMPO,FAPI_TEMPO_107,107,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_107.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_107_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_107_heatmap_norm01.png,17.0,221.0,275,0.8219790586207398,0.23717302231734397,1.8395886532929975,0.5307930854762828,1.857694228049844,0.5360172500591123
FAPI-TEMPO,FAPI_TEMPO_1070,1070,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1070.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1070_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1070_heatmap_norm01.png,17.0,206.0,153,1.490822233036055,0.4301603684896254,1.9813994855828452,0.5717110423740628,1.9763202895575762,0.5702454961905911
FAPI-TEMPO,FAPI_TEMPO_1071,1071,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1071.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1071_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1071_heatmap_norm01.png,18.0,207.0,130,1.7882583983224822,0.5159823046175771,2.252844395529756,0.6500334874650548,2.0980698199525305,0.6053749849368633
FAPI-TEMPO,FAPI_TEMPO_1072,1072,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1072.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1072_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1072_heatmap_norm01.png,18.0,219.0,388,0.7505139184302168,0.21655254164748353,1.8454459195126334,0.5324831352619299,1.783748676760823,0.514681074031018
FAPI-TEMPO,FAPI_TEMPO_1073,1073,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1073.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1073_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1073_heatmap_norm01.png,18.0,219.0,388,0.7752315549474408,0.22368454397266255,1.7623064115054619,0.508494144081151,1.7801062011801303,0.5136300777396532
FAPI-TEMPO,FAPI_TEMPO_1074,1074,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1074.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1074_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1074_heatmap_norm01.png,18.0,210.0,425,0.7948068452783159,0.2293327788295256,1.9445090729189984,0.561066719292767,2.2117925402970293,0.6381884258723454
FAPI-TEMPO,FAPI_TEMPO_1075,1075,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1075.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1075_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1075_heatmap_norm01.png,17.0,211.0,410,0.789704546536147,0.22786056661103338,1.7882117298495577,0.5159688389426864,1.904855100029185,0.549625001284831
FAPI-TEMPO,FAPI_TEMPO_1076,1076,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1076.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1076_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1076_heatmap_norm01.png,18.0,219.0,373,0.9706496810316022,0.2800702962529493,1.9825148104133112,0.5720328570944415,2.11928092190985,0.6114952152579862
FAPI-TEMPO,FAPI_TEMPO_1077,1077,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1077.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1077_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1077_heatmap_norm01.png,18.0,204.0,395,0.6931471805599453,0.19999999999999998,1.8224817999933225,0.5258570909921516,2.1693984804590585,0.6259560858940673
FAPI-TEMPO,FAPI_TEMPO_1078,1078,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1078.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1078_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1078_heatmap_norm01.png,18.0,208.0,343,0.6929002466535776,0.1999287499355712,1.911958483132625,0.5516746044002045,1.98011152267572,0.5713394148342711
FAPI-TEMPO,FAPI_TEMPO_1079,1079,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1079.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1079_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1079_heatmap_norm01.png,18.0,218.0,344,0.7945715852620995,0.22926489713778264,1.8938444752054728,0.5464480065187793,2.0841800729031634,0.6013672510993985
FAPI-TEMPO,FAPI_TEMPO_108,108,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_108.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_108_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_108_heatmap_norm01.png,18.0,221.0,334,1.0439020067178195,0.3012064496531671,2.069258780326305,0.597061876138541,2.139666412776176,0.6173772245737734
FAPI-TEMPO,FAPI_TEMPO_1080,1080,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1080.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1080_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1080_heatmap_norm01.png,19.0,221.0,410,0.9200366607593047,0.26546646558269804,1.9932965173324555,0.575143800115355,1.9617436970045938,0.5660395806327418
FAPI-TEMPO,FAPI_TEMPO_1081,1081,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1081.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1081_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1081_heatmap_norm01.png,18.0,207.0,215,1.9181327677795856,0.553456126368446,2.2215139771462837,0.6409934396188923,2.005068355594927,0.578540434652038
FAPI-TEMPO,FAPI_TEMPO_1082,1082,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1082.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1082_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1082_heatmap_norm01.png,17.0,221.0,187,1.9953478230903743,0.5757356818442143,2.2928764829977566,0.6615843062783582,2.2414178324390086,0.6467364782839694
FAPI-TEMPO,FAPI_TEMPO_1083,1083,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1083.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1083_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1083_heatmap_norm01.png,18.0,221.0,162,0.7184895256205788,0.20731225510869455,1.8888394723677429,0.5450038679640538,1.9382707405202704,0.5592667170497545
FAPI-TEMPO,FAPI_TEMPO_1084,1084,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1084.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1084_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1084_heatmap_norm01.png,16.0,221.0,87,1.6793796737150959,0.48456654540769883,2.1109454181086655,0.6090900972585302,2.0377341947851506,0.5879658034932803
FAPI-TEMPO,FAPI_TEMPO_1085,1085,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1085.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1085_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1085_heatmap_norm01.png,17.0,221.0,133,1.7133462012155207,0.49436721356391516,1.9754700092718025,0.5700001571602608,1.8959766112327607,0.5470632109333932
FAPI-TEMPO,FAPI_TEMPO_1086,1086,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1086.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1086_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1086_heatmap_norm01.png,19.0,218.0,211,1.4476917610036732,0.41771554486716195,1.9555830336738178,0.5642619889455623,1.8252434609413601,0.5266539379030217
