file_name,area_(µm²),area_error_(µm²),perimeter_(µm),perimeter_error_(µm),circularity_distortion,circularity_distortion_error,defects_count,defects_area_(µm²),defects_area_error_(µm²),entropy_hm_(bits),entropy_hm_error_(bits),nucleus_circularity,nucleus_circularity_error
FAPI_2_64,1307.8512,16.4383,161.4638,8.567,0.369598,0.067363,0,0.0,0.0,5.566446,0.017869,0.544029,0.068004
FAPI_2_65,411.7769,9.2238,86.1731,6.2586,0.303167,0.102415,0,0.0,0.0,5.051947,0.031568,0.404396,0.05055
FAPI_2_66,1328.0992,16.565,141.8214,8.029,0.170232,0.09452,0,0.0,0.0,5.060341,0.017623,0.690351,0.086294
FAPI_2_67,3136.157,25.4552,266.5072,11.0063,0.445132,0.046051,0,0.0,0.0,5.376459,0.011526,0.655503,0.081938
FAPI_2_68,1269.6281,16.1963,144.0429,8.0916,0.231042,0.086947,1,19.0083,0.0,5.29969,0.018072,0.276476,0.034559
FAPI_2_69,1262.8099,16.1527,150.509,8.2712,0.299476,0.077514,0,0.0,0.0,5.366839,0.018139,0.664788,0.083099
FAPI_2_70,958.6777,14.0739,140.1325,7.981,0.386514,0.070458,0,0.0,0.0,5.407831,0.020822,0.521542,0.065193
FAPI_2_71,3021.0744,24.9838,255.773,10.7824,0.419687,0.049162,0,0.0,0.0,5.637755,0.011724,0.371689,0.046461
FAPI_2_72,3151.0331,25.5155,244.4384,10.5408,0.337289,0.057407,0,0.0,0.0,5.119766,0.011455,0.507073,0.063384
FAPI_2_73,1528.5124,17.771,171.0148,8.8167,0.343233,0.068149,0,0.0,0.0,5.564138,0.016535,0.344682,0.043085
FAPI_2_74,772.1074,12.6304,109.4329,7.0528,0.1898,0.10527,0,0.0,0.0,4.761801,0.022889,0.366186,0.045773
FAPI_2_75,500.6198,10.1702,87.2192,6.2964,0.173023,0.120577,0,0.0,0.0,4.777408,0.02846,0.167967,0.020996
FAPI_2_76,1543.1818,17.8561,183.7988,9.1403,0.425961,0.057479,0,0.0,0.0,5.257408,0.016357,0.620265,0.077533
FAPI_2_77,4695.4545,31.147,360.4966,12.8009,0.545969,0.032385,0,0.0,0.0,5.435298,0.009409,0.51289,0.064111
FAPI_2_78,650.4132,11.5924,107.4319,6.988,0.291838,0.092987,0,0.0,0.0,4.795617,0.024995,0.56045,0.070056
FAPI_2_79,2230.5785,21.4677,198.4624,9.4979,0.288343,0.06846,0,0.0,0.0,5.275752,0.013635,0.661909,0.082739
FAPI_2_80,1058.0579,14.7854,128.2686,7.6357,0.191875,0.096874,0,0.0,0.0,5.374331,0.019826,0.364528,0.045566
FAPI_2_81,2794.8347,24.0301,253.917,10.7432,0.455268,0.046332,0,0.0,0.0,5.443044,0.012206,0.587349,0.073419
FAPI_2_82,751.4463,12.4602,107.6793,6.9961,0.185589,0.106685,0,0.0,0.0,5.512528,0.023594,0.345498,0.043187
FAPI_2_83,1464.876,17.3971,164.659,8.6513,0.321047,0.0718,0,0.0,0.0,5.52456,0.016836,0.393735,0.049217
FAPI_2_84,1233.2645,15.9627,191.2164,9.3229,0.576147,0.041693,0,0.0,0.0,5.391609,0.018327,0.437985,0.054748
FAPI_2_85,915.7025,13.7548,128.2497,7.6351,0.300397,0.08396,0,0.0,0.0,5.002085,0.02119,0.524128,0.065516
FAPI_2_86,792.1488,12.7932,125.9446,7.5662,0.372437,0.076081,0,0.0,0.0,5.070489,0.022773,0.453755,0.056719
FAPI_2_87,662.8099,11.7023,108.6719,7.0283,0.294716,0.092073,0,0.0,0.0,5.231609,0.02505,0.911329,0.113916
FAPI_2_88,1734.5041,18.9306,175.0355,8.9197,0.288569,0.072923,0,0.0,0.0,4.989372,0.015383,0.78903,0.098629
FAPI_2_89,650.0,11.5887,116.5229,7.2777,0.39841,0.075909,1,17.3554,0.0,5.125795,0.025129,0.442481,0.05531
FAPI_2_90,675.6198,11.8149,113.3544,7.1781,0.339253,0.084476,0,0.0,0.0,5.38677,0.024881,0.334553,0.041819
FAPI_2_91,991.5289,14.313,146.1385,8.1502,0.416573,0.065619,0,0.0,0.0,5.699038,0.020548,0.964931,0.120616
FAPI_2_92,761.157,12.5405,119.2501,7.3624,0.327385,0.083789,0,0.0,0.0,5.189998,0.023297,0.541735,0.067717
FAPI_2_93,3689.0496,27.608,254.6055,10.7578,0.284864,0.060669,0,0.0,0.0,4.997169,0.01052,0.836442,0.104555
FAPI_2_94,751.2397,12.4585,115.7887,7.2547,0.295864,0.089005,0,0.0,0.0,5.437119,0.023601,0.679386,0.084923
FAPI_2_95,887.3967,13.5405,126.9908,7.5976,0.308514,0.08341,0,0.0,0.0,5.314328,0.021694,0.272339,0.034042
FAPI_2_96,856.6116,13.3036,155.8454,8.4166,0.556794,0.048364,0,0.0,0.0,5.248604,0.022035,0.611953,0.076494
FAPI_2_97,792.9752,12.7999,116.5229,7.2777,0.266083,0.092439,0,0.0,0.0,5.245106,0.022894,0.533381,0.066673
FAPI_2_98,1161.5702,15.4917,139.8016,7.9716,0.253154,0.085752,0,0.0,0.0,5.038249,0.018807,0.710639,0.08883
FAPI_2_99,1212.1901,15.8257,187.0286,9.2203,0.564524,0.043312,0,0.0,0.0,5.432206,0.018507,0.527753,0.065969
FAPI_2_100,1737.8099,18.9487,198.5995,9.5012,0.446324,0.05332,0,0.0,0.0,5.16939,0.015386,0.655829,0.081979
FAPI_2_101,609.5041,11.2219,119.9843,7.385,0.467968,0.066221,0,0.0,0.0,5.637496,0.026223,0.433414,0.054177
FAPI_3_0,2815.0826,24.117,207.4352,9.7102,0.177878,0.07729,0,0.0,0.0,5.080665,0.012099,0.213872,0.026734
FAPI_3_1,2804.3388,24.0709,214.3581,9.8709,0.233062,0.070939,0,0.0,0.0,5.431943,0.012182,0.29062,0.036328
FAPI_3_2,925.6198,13.8291,115.2104,7.2366,0.123688,0.110862,0,0.0,0.0,5.12866,0.021145,0.183072,0.022884
FAPI_3_3,3030.5785,25.023,213.312,9.8468,0.16304,0.077579,0,0.0,0.0,5.113977,0.011661,0.105362,0.01317
FAPI_3_4,5266.1157,32.9855,293.6996,11.5542,0.232827,0.060553,0,0.0,0.0,5.350108,0.008885,0.308574,0.038572
FAPI_3_5,2404.7521,22.2901,202.228,9.5876,0.26108,0.070398,0,0.0,0.0,5.495612,0.013184,0.472837,0.059105
FAPI_3_6,1641.3223,18.4151,160.9959,8.5545,0.204254,0.085034,0,0.0,0.0,5.106216,0.015813,0.156901,0.019613
FAPI_3_7,6799.5868,37.4816,324.4338,12.1437,0.188217,0.060935,1,33.2645,0.0,5.022612,0.007768,0.172444,0.021555
FAPI_3_8,3325.2066,26.2112,230.3452,10.2324,0.212464,0.070243,0,0.0,0.0,5.078368,0.011142,0.345321,0.043165
FAPI_3_9,2049.1736,20.5763,180.665,9.062,0.211066,0.07954,0,0.0,0.0,5.267564,0.014224,0.296392,0.037049
FAPI_3_10,3668.1818,27.5298,244.4573,10.5412,0.228644,0.066774,4,124.7934,16.6276,5.362081,0.010675,0.323627,0.040453
FAPI_3_11,4935.9504,31.9347,285.2594,11.387,0.237744,0.061055,2,39.0496,0.1461,5.340545,0.009172,0.19963,0.024954
FAPI_3_12,3037.6033,25.052,216.5261,9.9207,0.18582,0.074909,0,0.0,0.0,5.158613,0.011677,0.218164,0.027271
FAPI_3_13,2488.843,22.6765,202.97,9.6052,0.240822,0.072185,3,86.3636,8.3194,5.086906,0.012882,0.359406,0.044926
FAPI_3_14,3825.6198,28.1144,237.1232,10.3819,0.145005,0.075131,0,0.0,0.0,5.382172,0.010451,0.348964,0.043621
FAPI_3_15,2563.2231,23.0129,196.0471,9.4399,0.161939,0.081057,2,172.1074,13.0026,5.393897,0.012768,0.25261,0.031576
FAPI_3_16,5897.5207,34.907,307.8764,11.8298,0.218144,0.060262,0,0.0,0.0,5.150938,0.008358,0.174164,0.021771
FAPI_3_17,1315.9091,16.4888,152.3918,8.3228,0.287947,0.078287,1,30.5785,0.0,5.247226,0.017723,0.396562,0.04957
FAPI_3_18,4427.686,30.2458,298.5003,11.6483,0.375551,0.048922,0,0.0,0.0,5.18407,0.009655,0.350789,0.043849
FAPI_3_19,7275.2066,38.7704,351.8547,12.6465,0.261537,0.05323,1,42.9752,0.0,5.395171,0.007576,0.174721,0.02184
FAPI_3_20,3971.9008,28.6468,256.1763,10.7909,0.239445,0.064308,0,0.0,0.0,5.459436,0.010257,0.306541,0.038318
FAPI_3_21,4753.3058,31.3383,284.0494,11.3628,0.259683,0.05943,0,0.0,0.0,5.526807,0.009373,0.327643,0.040955
FAPI_3_22,3332.438,26.2397,238.6106,10.4144,0.264483,0.064465,3,67.562,4.6154,5.293005,0.011145,0.406748,0.050843
FAPI_3_23,1058.6777,14.7897,123.9516,7.5061,0.134096,0.105568,0,0.0,0.0,5.064711,0.019685,0.221599,0.0277
FAPI_3_24,1887.8099,19.7495,179.6456,9.0364,0.264919,0.07435,0,0.0,0.0,5.338359,0.014853,0.224139,0.028017
FAPI_3_25,1598.1405,18.1712,159.7748,8.522,0.213302,0.084397,0,0.0,0.0,5.021881,0.016077,0.377072,0.047134
FAPI_3_26,1014.2562,14.4761,122.6927,7.4679,0.153318,0.103775,0,0.0,0.0,5.375652,0.020277,0.308011,0.038501
FAPI_3_27,3682.438,27.5832,244.8182,10.549,0.227928,0.066787,0,0.0,0.0,5.148322,0.010598,0.234341,0.029293
FAPI_3_28,3823.1405,28.1052,251.2543,10.6867,0.238968,0.06498,2,54.1322,1.1688,5.630374,0.010479,0.271184,0.033898
FAPI_3_29,4132.2314,29.2193,301.0259,11.6974,0.426957,0.044719,4,123.3471,16.0488,5.369993,0.010049,0.321469,0.040184
FAPI_3_30,1413.2231,17.0877,144.4652,8.1035,0.149069,0.096015,0,0.0,0.0,5.276071,0.017146,0.488832,0.061104
FAPI_3_31,3523.5537,26.9816,239.1163,10.4254,0.225588,0.067788,0,0.0,0.0,5.203426,0.010818,0.28422,0.035528
FAPI_3_32,1820.8678,19.3962,172.9968,8.8676,0.235439,0.078803,0,0.0,0.0,5.375816,0.015131,0.28071,0.035089
FAPI_3_33,2574.5868,23.0638,217.2949,9.9383,0.314798,0.062977,0,0.0,0.0,5.430914,0.012749,0.534018,0.066752
FAPI_3_34,679.7521,11.8509,103.7121,6.866,0.205851,0.106057,0,0.0,0.0,5.236047,0.024703,0.168479,0.02106
FAPI_3_35,3643.8017,27.4381,259.5999,10.8628,0.320553,0.057092,0,0.0,0.0,5.23824,0.010678,0.273233,0.034154
FAPI_3_36,1253.9256,16.0958,148.0937,8.2046,0.28153,0.080141,1,32.6446,0.0,5.412103,0.01822,0.42181,0.052726
FAPI_3_37,3037.8099,25.0529,240.8053,10.4622,0.341678,0.057461,0,0.0,0.0,5.140413,0.01167,0.480095,0.060012
FAPI_3_38,1124.5868,15.2431,148.0748,8.2041,0.355474,0.071952,0,0.0,0.0,5.117665,0.019183,0.20809,0.026011
FAPI_3_39,3452.0661,26.7065,245.6627,10.5672,0.281196,0.062088,0,0.0,0.0,5.580734,0.011021,0.464791,0.058099
FAPI_3_40,3675.8264,27.5585,246.3134,10.5811,0.238642,0.065662,1,23.9669,0.0,5.249787,0.010602,0.27726,0.034658
FAPI_3_41,2192.3554,21.283,203.5939,9.6199,0.335353,0.06314,0,0.0,0.0,5.707719,0.013839,0.402559,0.05032
FAPI_3_42,1805.7851,19.3157,178.4056,9.0052,0.287051,0.072376,0,0.0,0.0,5.537098,0.015236,0.495374,0.061922
FAPI_3_43,3412.1901,26.5518,234.2289,10.3183,0.21844,0.069127,0,0.0,0.0,5.602221,0.011059,0.365188,0.045648
FAPI_3_44,1282.0248,16.2752,146.2834,8.1543,0.247136,0.084476,0,0.0,0.0,5.603522,0.018049,0.28217,0.035271
FAPI_3_45,1096.4876,15.0515,134.5109,7.8193,0.238449,0.089155,1,32.2314,0.0,5.455898,0.019545,0.500562,0.06257
FAPI_3_46,722.314,12.2163,104.0162,6.8761,0.161054,0.111822,0,0.0,0.0,5.293192,0.023952,0.564256,0.070532
FAPI_3_47,3180.9917,25.6365,232.4753,10.2796,0.260363,0.065682,0,0.0,0.0,5.262695,0.011428,0.384619,0.048077
FAPI_3_48,4685.5372,31.1141,305.5792,11.7856,0.369447,0.048818,0,0.0,0.0,5.389699,0.009425,0.342322,0.04279
FAPI_3_49,3498.1405,26.8841,261.9806,10.9125,0.359515,0.053584,2,36.3636,0.2922,5.178163,0.01087,0.481662,0.060208
FAPI_3_50,1174.7934,15.5797,136.5418,7.8781,0.208155,0.091976,0,0.0,0.0,5.279253,0.018803,0.337794,0.042224
FAPI_3_51,1133.4711,15.3032,147.9188,8.1997,0.349011,0.072707,0,0.0,0.0,5.019637,0.019008,0.386155,0.048269
FAPI_3_52,1444.8347,17.2777,166.515,8.6999,0.345181,0.068871,0,0.0,0.0,5.351776,0.01699,0.227741,0.028468
FAPI_3_53,4082.6446,29.0434,281.4938,11.3116,0.352539,0.052239,1,18.3884,0.0,5.474997,0.010113,0.894897,0.111862
FAPI_3_54,968.3884,14.145,123.6474,7.4969,0.204044,0.097217,1,17.1488,0.0,5.485906,0.020802,0.303604,0.037951
FAPI_3_55,777.686,12.6759,110.9769,7.1024,0.206497,0.102387,0,0.0,0.0,5.522719,0.02321,0.626931,0.078366
FAPI_3_56,1238.0165,15.9934,145.2561,8.1256,0.262661,0.083041,0,0.0,0.0,5.615994,0.018414,0.379062,0.047383
FAPI_3_57,2538.0165,22.8994,205.3129,9.6604,0.24339,0.071527,0,0.0,0.0,5.244869,0.012783,0.510317,0.06379
FAPI_3_58,500.4132,10.1681,92.1145,6.4707,0.258889,0.105204,0,0.0,0.0,5.318315,0.028867,0.577955,0.072244
FAPI_3_59,3123.9669,25.4057,248.8579,10.6357,0.366111,0.054427,0,0.0,0.0,5.32349,0.011548,0.574268,0.071784
FAPI_3_60,485.3306,10.0137,85.9982,6.2522,0.175351,0.121108,0,0.0,0.0,5.10434,0.029195,0.513633,0.064204
FAPI_3_61,968.1818,14.1435,123.5561,7.4941,0.203036,0.097376,1,15.7025,0.0,5.524465,0.020803,0.254936,0.031867
FAPI_3_62,712.3967,12.1322,103.0157,6.8429,0.156423,0.112988,0,0.0,0.0,5.489313,0.024251,0.606924,0.075866
FAPI_3_63,2358.8843,22.0765,221.8058,10.041,0.397481,0.054842,0,0.0,0.0,5.33533,0.01325,0.448615,0.056077
FAPI_3_64,3012.8099,24.9496,240.2271,10.4496,0.343949,0.057333,0,0.0,0.0,5.177467,0.011721,0.353286,0.044161
FAPI_3_65,878.5124,13.4726,119.9197,7.383,0.232326,0.095256,0,0.0,0.0,5.242696,0.021702,0.550381,0.068798
FAPI_3_66,1392.7686,16.9636,153.8145,8.3616,0.260234,0.080932,0,0.0,0.0,5.11772,0.017212,0.439177,0.054897
FAPI_3_67,949.5868,14.007,119.8016,7.3794,0.168582,0.103157,0,0.0,0.0,5.426581,0.02099,0.733264,0.091658
FAPI_3_68,1210.5372,15.8149,139.1398,7.9527,0.214249,0.090406,0,0.0,0.0,5.153573,0.018538,0.886363,0.110795
FAPI_3_69,1369.2149,16.8195,156.7167,8.4401,0.299431,0.075948,0,0.0,0.0,5.312828,0.01744,0.421467,0.052683
FAPI_3_70,2873.3471,24.3653,222.0988,10.0476,0.268009,0.06652,0,0.0,0.0,5.391325,0.012049,0.455753,0.056969
FAPI_3_71,1378.5124,16.8765,155.6516,8.4113,0.284988,0.077772,0,0.0,0.0,4.890866,0.017239,0.39114,0.048892
FAPI_3_72,450.6198,9.649,80.5893,6.0524,0.128103,0.132286,0,0.0,0.0,4.830545,0.029955,0.226795,0.028349
FAPI_3_73,1005.1653,14.4111,134.2178,7.8108,0.298824,0.082226,0,0.0,0.0,5.144684,0.020291,0.237949,0.029744
FAPI_3_74,1411.3636,17.0764,205.5713,9.6665,0.580315,0.039795,0,0.0,0.0,5.188742,0.0171,0.351621,0.043953
FAPI_3_75,1121.0744,15.2193,137.2303,7.8979,0.251926,0.086704,0,0.0,0.0,5.007305,0.019125,0.395338,0.049417
FAPI_3_76,1020.8678,14.5232,145.8722,8.1428,0.397115,0.067852,0,0.0,0.0,5.403754,0.020183,0.452807,0.056601
FAPI_3_77,1476.8595,17.4681,170.9691,8.8155,0.365088,0.065904,1,16.1157,0.0,5.385668,0.016794,0.557298,0.069662
FAPI_3_78,527.8926,10.4436,98.3946,6.6877,0.314807,0.094123,0,0.0,0.0,5.044607,0.027929,0.374302,0.046788
FAPI_3_79,1037.3967,14.6403,132.4186,7.7582,0.256541,0.087746,1,31.1983,0.0,5.220804,0.019973,0.374776,0.046847
FAPI_3_80,1499.3802,17.6008,161.7033,8.5733,0.279417,0.076876,1,19.4215,0.0,5.315587,0.016637,0.801689,0.100211
FAPI_3_81,890.0826,13.561,127.1846,7.6034,0.308534,0.083343,0,0.0,0.0,5.331129,0.021649,0.746117,0.093265
FAPI_3_82,655.3719,11.6365,113.3087,7.1766,0.358538,0.082051,1,11.9835,0.0,5.232481,0.025121,0.438901,0.054863
FAPI_3_83,587.3967,11.0165,98.6798,6.6973,0.241972,0.103871,0,0.0,0.0,4.728874,0.026285,0.251206,0.031401
FAPI_3_84,1380.5785,16.8892,169.9308,8.7887,0.399204,0.062579,0,0.0,0.0,5.364548,0.01738,0.388338,0.048542
FAPI_3_85,346.4876,8.461,85.2907,6.2264,0.401459,0.088604,0,0.0,0.0,4.902396,0.034382,0.408283,0.051035
FAPI_3_86,2352.4793,22.0465,213.0836,9.8416,0.348918,0.060451,1,20.6612,0.0,5.279408,0.013266,0.554765,0.069346
FAPI_3_87,651.8595,11.6052,114.0619,7.2004,0.370373,0.08028,0,0.0,0.0,5.066544,0.025055,0.286994,0.035874
FAPI_3_88,948.7603,14.0009,139.3147,7.9577,0.385712,0.07076,0,0.0,0.0,5.197604,0.020908,0.722639,0.09033
FAPI_3_89,1952.8926,20.0871,225.5713,10.1258,0.517696,0.043584,0,0.0,0.0,5.609802,0.014614,0.571767,0.071471
FAPI_3_90,552.2727,10.682,90.791,6.4241,0.158066,0.120253,0,0.0,0.0,5.487891,0.027521,0.596923,0.074615
FAPI_3_91,2687.6033,23.5646,232.365,10.2772,0.374491,0.055602,1,26.4463,0.0,5.689813,0.012503,0.406364,0.050795
FAPI_3_92,742.7686,12.3881,135.1458,7.8377,0.488956,0.059885,0,0.0,0.0,5.524749,0.02372,0.633641,0.079205
FAPI_4_0,2321.9008,21.9028,187.3406,9.2279,0.168639,0.082276,0,0.0,0.0,5.170831,0.013344,0.152192,0.019024
FAPI_4_1,1303.0992,16.4084,146.7434,8.1671,0.239551,0.085186,0,0.0,0.0,5.394519,0.017856,0.170778,0.021347
FAPI_4_2,2620.0413,23.2665,198.683,9.5032,0.165941,0.080131,0,0.0,0.0,5.051137,0.012511,0.128627,0.016078
FAPI_4_3,2083.8843,20.7498,186.4315,9.2055,0.246566,0.074783,0,0.0,0.0,5.322497,0.014113,0.365633,0.045704
FAPI_4_4,2072.5207,20.6932,176.7167,8.9625,0.166024,0.085002,0,0.0,0.0,5.389857,0.014185,0.129976,0.016247
FAPI_4_5,2567.1488,23.0305,201.6309,9.5734,0.2065,0.075686,0,0.0,0.0,5.163966,0.012682,0.259558,0.032445
FAPI_4_6,3141.1157,25.4753,232.677,10.2841,0.2709,0.064722,0,0.0,0.0,5.312806,0.011491,0.308956,0.038619
FAPI_4_7,1457.6446,17.3541,159.9765,8.5274,0.28427,0.076777,0,0.0,0.0,5.14076,0.016825,0.285322,0.035665
FAPI_4_8,1500.0,17.6045,158.5538,8.4894,0.250196,0.080774,0,0.0,0.0,5.384677,0.016665,0.276012,0.034501
FAPI_4_9,702.4793,12.0474,103.2631,6.8511,0.172146,0.110764,0,0.0,0.0,5.217493,0.024259,0.260392,0.032549
FAPI_4_10,1698.3471,18.7323,175.0088,8.919,0.303186,0.071439,0,0.0,0.0,5.192749,0.01558,0.355968,0.044496
FAPI_4_11,1099.5868,15.0727,133.1071,7.7784,0.220103,0.091774,0,0.0,0.0,5.209272,0.019382,0.309812,0.038726
FAPI_4_12,4139.4628,29.2448,268.9493,11.0567,0.280861,0.059346,1,19.0083,0.0,5.330759,0.01004,0.319627,0.039953
FAPI_4_13,1295.4545,16.3602,143.282,8.0702,0.207044,0.089884,0,0.0,0.0,5.092038,0.017824,0.243728,0.030466
FAPI_4_14,5604.1322,34.0276,303.2395,11.7404,0.234145,0.059484,0,0.0,0.0,5.320209,0.008598,0.148609,0.018576
FAPI_4_15,1767.3554,19.1091,174.1832,8.898,0.267983,0.075206,2,33.4711,0.0,5.396913,0.015351,0.39666,0.049582
FAPI_4_16,6552.686,36.7948,330.2114,12.2514,0.244829,0.056196,0,0.0,0.0,5.346704,0.007966,0.116295,0.014537
FAPI_4_17,5964.6694,35.1051,321.0448,12.0801,0.272781,0.054894,1,23.7603,0.0,5.417275,0.008347,0.223171,0.027896
FAPI_4_18,4488.0165,30.4512,274.7268,11.1748,0.252757,0.061001,0,0.0,0.0,5.09649,0.009566,0.43782,0.054727
FAPI_4_19,2373.5537,22.1451,209.8016,9.7655,0.322372,0.063398,0,0.0,0.0,5.14782,0.013179,0.383794,0.047974
FAPI_4_20,4314.0496,29.8552,269.8316,11.0748,0.255423,0.061337,4,142.3554,26.5346,5.447632,0.009851,0.206172,0.025771
FAPI_4_21,395.6612,9.0415,77.2381,5.9252,0.166569,0.129282,0,0.0,0.0,4.724215,0.032111,0.261306,0.032663
FAPI_4_22,932.8512,13.883,123.575,7.4947,0.232354,0.093812,0,0.0,0.0,5.704372,0.021205,0.511845,0.063981
FAPI_4_23,3149.5868,25.5096,220.7596,10.0172,0.187872,0.073996,0,0.0,0.0,5.311183,0.01151,0.137378,0.017172
FAPI_4_24,6475.6198,36.5778,333.9013,12.3196,0.270114,0.054017,0,0.0,0.0,5.280424,0.008003,0.197456,0.024682
FAPI_4_25,3535.9504,27.029,250.7139,10.6752,0.293098,0.060441,0,0.0,0.0,5.360936,0.010827,0.532544,0.066568
FAPI_4_26,1775.0,19.1503,166.6899,8.7045,0.197233,0.084287,0,0.0,0.0,5.428945,0.01534,0.311393,0.038924
FAPI_4_27,2867.9752,24.3425,220.8053,10.0183,0.260793,0.067371,0,0.0,0.0,5.111697,0.011986,0.376206,0.047026
FAPI_4_28,1820.4545,19.394,184.4306,9.156,0.327451,0.06716,0,0.0,0.0,5.33794,0.015145,0.497005,0.062126
FAPI_4_29,981.1983,14.2382,137.3217,7.9006,0.346134,0.075834,0,0.0,0.0,5.094227,0.020521,0.667423,0.083428
FAPI_4_30,1053.719,14.755,127.3673,7.6088,0.183759,0.098191,0,0.0,0.0,5.244239,0.019838,0.380377,0.047547
FAPI_4_31,746.0744,12.4156,105.4656,6.9238,0.157112,0.111556,0,0.0,0.0,5.06319,0.023495,0.495597,0.06195
FAPI_4_32,703.5124,12.0563,107.5422,6.9916,0.235595,0.100252,0,0.0,0.0,5.095172,0.024188,0.530761,0.066345
FAPI_4_33,2341.9421,21.9971,211.8214,9.8124,0.344087,0.06108,1,20.2479,0.0,5.819244,0.0134,0.416581,0.052073
FAPI_4_34,582.438,10.9699,94.5298,6.555,0.180928,0.114637,0,0.0,0.0,5.022265,0.026508,0.25453,0.031816
FAPI_4_35,1044.4215,14.6898,128.653,7.6471,0.20705,0.094923,0,0.0,0.0,5.236176,0.019913,0.386327,0.048291
FAPI_4_36,1290.7025,16.3302,151.6119,8.3015,0.294383,0.077786,1,17.562,0.0,5.424817,0.018,0.302904,0.037863
FAPI_4_37,1549.1736,17.8907,160.5358,8.5423,0.244619,0.080861,0,0.0,0.0,5.321428,0.016371,0.664973,0.083122
FAPI_4_38,569.2149,10.8446,92.0498,6.4684,0.15581,0.11973,0,0.0,0.0,5.298611,0.027031,0.499195,0.062399
FAPI_4_39,1413.2231,17.0877,149.0028,8.2297,0.200107,0.088887,0,0.0,0.0,5.465903,0.017215,0.197232,0.024654
FAPI_4_40,405.5785,9.1541,79.0374,5.9938,0.184132,0.125106,0,0.0,0.0,5.393555,0.032048,0.37436,0.046795
FAPI_4_41,5287.1901,33.0514,325.6438,12.1663,0.373459,0.04698,2,45.0413,1.461,5.562315,0.008899,0.316853,0.039607
FAPI_4_42,799.1736,12.8498,119.8662,7.3814,0.301032,0.086816,0,0.0,0.0,5.426193,0.022721,0.421372,0.052672
FAPI_4_43,1338.6364,16.6306,147.9377,8.2003,0.231375,0.085744,0,0.0,0.0,5.358022,0.017639,0.244747,0.030593
FAPI_4_44,1621.0744,18.3012,177.8842,8.992,0.356219,0.065491,0,0.0,0.0,5.396467,0.015998,0.541704,0.067713
FAPI_4_45,761.157,12.5405,106.1463,6.9461,0.151065,0.111984,0,0.0,0.0,5.183439,0.02327,0.296116,0.037015
FAPI_4_46,575.4132,10.9035,93.1606,6.5074,0.166846,0.117459,0,0.0,0.0,5.085414,0.026717,0.444254,0.055532
FAPI_4_47,657.438,11.6548,102.9857,6.8419,0.221048,0.104417,0,0.0,0.0,5.003248,0.02499,0.669865,0.083733
FAPI_4_48,2773.1405,23.9366,228.0969,10.1824,0.330204,0.060079,0,0.0,0.0,5.272849,0.012206,0.339182,0.042398
FAPI_4_49,858.2645,13.3164,119.5621,7.372,0.245526,0.093773,0,0.0,0.0,5.057008,0.021883,0.403621,0.050453
FAPI_4_50,1601.8595,18.1924,161.7947,8.5757,0.231036,0.081982,0,0.0,0.0,5.370686,0.016161,0.273117,0.03414
FAPI_4_51,1070.0413,14.8689,130.1781,7.6923,0.206523,0.09442,0,0.0,0.0,5.08016,0.019619,0.410807,0.051351
FAPI_4_52,2980.5785,24.8158,235.0199,10.3357,0.321888,0.059911,1,20.6612,0.0,5.445145,0.011851,0.407494,0.050937
FAPI_4_53,516.3223,10.3285,87.8163,6.318,0.158644,0.122227,0,0.0,0.0,5.042768,0.028159,0.314117,0.039265
FAPI_4_54,1798.1405,19.2748,179.4896,9.0325,0.298618,0.070991,0,0.0,0.0,5.009524,0.015102,0.471558,0.058945
FAPI_4_55,936.5702,13.9107,122.5099,7.4623,0.215835,0.096238,0,0.0,0.0,5.335552,0.021106,0.644176,0.080522
FAPI_4_56,660.9504,11.6859,99.0831,6.711,0.153982,0.115576,0,0.0,0.0,5.152541,0.025028,0.253679,0.03171
FAPI_4_57,1495.0413,17.5753,156.7245,8.4403,0.235127,0.082873,0,0.0,0.0,5.055914,0.016597,0.571228,0.071403
FAPI_4_58,793.1818,12.8016,113.5104,7.183,0.226409,0.0987,0,0.0,0.0,5.164771,0.022851,0.565356,0.070669
FAPI_4_59,692.1488,11.9585,113.0692,7.169,0.319669,0.087068,0,0.0,0.0,5.312112,0.024471,0.721727,0.090216
FAPI_4_60,639.2562,11.4925,100.8477,6.7705,0.210136,0.107003,0,0.0,0.0,5.363094,0.025546,0.565131,0.070641
FAPI_4_61,738.2231,12.3501,113.0882,7.1696,0.274624,0.092773,0,0.0,0.0,5.088232,0.023628,0.383485,0.047936
FAPI_4_62,776.4463,12.6658,118.5427,7.3405,0.305661,0.086734,0,0.0,0.0,5.165084,0.023068,0.282428,0.035304
FAPI_4_63,4286.7769,29.7607,296.2598,11.6045,0.386245,0.04827,3,96.6942,14.5936,5.427577,0.009876,0.504668,0.063084
FAPI_4_64,1736.157,18.9396,166.0282,8.6872,0.208528,0.083274,0,0.0,0.0,5.385547,0.015472,0.600623,0.075078
FAPI_4_65,1153.9256,15.4407,140.8667,8.0019,0.269246,0.083594,1,32.6446,0.0,5.199909,0.018936,0.23926,0.029907
FAPI_4_66,522.5207,10.3903,92.3618,6.4794,0.230287,0.109074,0,0.0,0.0,5.115776,0.028077,0.13789,0.017236
FAPI_4_67,322.9339,8.1683,74.5109,5.8197,0.269056,0.115668,1,5.1653,0.0,5.227031,0.035763,0.289398,0.036175
