file_name,area_(µm²),area_error_(µm²),perimeter_(µm),perimeter_error_(µm),circularity_distortion,circularity_distortion_error,defects_count,defects_area_(µm²),defects_area_error_(µm²),entropy_hm_(bits),entropy_hm_error_(bits),nucleus_circularity,nucleus_circularity_error
FAPI_TEMPO_41_16,1415.2893,17.1002,152.5289,8.3265,0.235547,0.083972,0,0.0,0.0,5.420932,0.017145,0.270203,0.033775
FAPI_TEMPO_41_17,894.0083,13.5909,115.2372,7.2374,0.154009,0.10704,0,0.0,0.0,5.358908,0.021598,0.341173,0.042647
FAPI_TEMPO_41_18,1353.3058,16.7215,143.5104,8.0766,0.174268,0.093501,0,0.0,0.0,5.503375,0.017555,0.321373,0.040172
FAPI_TEMPO_41_19,1232.0248,15.9546,141.0951,8.0084,0.222312,0.088854,0,0.0,0.0,5.597599,0.018437,0.297418,0.037177
FAPI_TEMPO_41_20,462.1901,9.7721,84.4006,6.1939,0.184658,0.120905,1,11.7769,0.0,5.758035,0.030145,0.598683,0.074835
FAPI_TEMPO_41_21,2497.5207,22.716,204.7047,9.6461,0.251032,0.070914,0,0.0,0.0,5.711819,0.012968,0.157677,0.01971
FAPI_TEMPO_41_22,1257.2314,16.117,139.1398,7.9527,0.18394,0.09387,0,0.0,0.0,5.882153,0.018292,0.42109,0.052636
FAPI_TEMPO_41_23,1434.9174,17.2183,172.0531,8.8434,0.390867,0.063043,0,0.0,0.0,5.706192,0.017116,0.323779,0.040472
FAPI_TEMPO_41_24,626.2397,11.3749,100.7831,6.7683,0.225226,0.105011,0,0.0,0.0,5.640685,0.025849,0.562686,0.070336
FAPI_TEMPO_41_25,1326.0331,16.5522,148.809,8.2244,0.247501,0.083707,0,0.0,0.0,5.656323,0.017772,0.35208,0.04401
FAPI_TEMPO_41_26,530.1653,10.4661,90.6082,6.4176,0.188505,0.116064,0,0.0,0.0,5.272457,0.027949,0.36503,0.045629
FAPI_TEMPO_41_27,813.6364,12.9656,118.2764,7.3323,0.269124,0.091363,0,0.0,0.0,5.713877,0.02271,0.323757,0.04047
FAPI_TEMPO_41_28,2318.1818,21.8852,198.1394,9.4902,0.25798,0.071425,0,0.0,0.0,5.558971,0.013427,0.308372,0.038547
FAPI_TEMPO_41_29,1444.2149,17.274,154.503,8.3803,0.23973,0.082974,0,0.0,0.0,5.817027,0.017061,0.343258,0.042907
FAPI_TEMPO_41_30,1321.6942,16.5251,142.9511,8.0609,0.187233,0.092224,0,0.0,0.0,5.827934,0.017837,0.447088,0.055886
FAPI_TEMPO_41_31,5444.4215,33.5392,309.025,11.8518,0.283569,0.055131,0,0.0,0.0,5.335874,0.008741,0.152206,0.019026
FAPI_TEMPO_41_32,1035.3306,14.6257,129.6078,7.6755,0.22549,0.092384,0,0.0,0.0,5.124825,0.019936,0.229953,0.028744
FAPI_TEMPO_41_33,1152.0661,15.4282,152.3272,8.321,0.376075,0.068675,0,0.0,0.0,5.653717,0.019099,0.438508,0.054814
FAPI_TEMPO_41_34,7386.5702,39.066,356.6286,12.732,0.270172,0.052254,0,0.0,0.0,5.390343,0.007524,0.162766,0.020346
FAPI_TEMPO_41_35,298.1405,7.8485,70.3687,5.6556,0.243391,0.123239,0,0.0,0.0,5.382963,0.037377,0.262766,0.032846
FAPI_TEMPO_41_36,8100.2066,40.9096,411.809,13.6816,0.399775,0.039998,0,0.0,0.0,5.789427,0.007203,0.41007,0.051259
FAPI_TEMPO_41_37,598.1405,11.1168,97.8085,6.6677,0.214294,0.108116,0,0.0,0.0,5.684374,0.02651,0.477626,0.059703
FAPI_TEMPO_41_38,2598.1405,23.1691,219.2077,9.982,0.320545,0.062176,1,18.8017,0.0,5.853753,0.012724,0.516898,0.064612
FAPI_TEMPO_41_39,857.0248,13.3068,126.8616,7.5937,0.33082,0.080783,0,0.0,0.0,5.522634,0.022094,0.500161,0.06252
FAPI_TEMPO_41_40,552.8926,10.688,92.0498,6.4684,0.180018,0.116327,0,0.0,0.0,5.43542,0.027488,0.102643,0.01283
FAPI_TEMPO_41_41,470.0413,9.8547,93.1528,6.5071,0.319302,0.096164,0,0.0,0.0,5.588145,0.029876,0.344167,0.043021
FAPI_TEMPO_41_42,457.8512,9.7261,84.8874,6.2117,0.20155,0.118079,0,0.0,0.0,5.498496,0.030219,0.255533,0.031942
FAPI_TEMPO_41_43,553.0992,10.69,93.6018,6.5227,0.206687,0.111624,0,0.0,0.0,5.299332,0.027469,0.391421,0.048928
FAPI_TEMPO_41_44,813.4298,12.9639,116.9262,7.2903,0.252336,0.093991,0,0.0,0.0,5.399932,0.022594,0.261949,0.032744
FAPI_TEMPO_41_45,718.8017,12.1866,104.9331,6.9063,0.17966,0.108875,0,0.0,0.0,5.756038,0.024178,0.363684,0.045461
FAPI_TEMPO_41_46,1908.8843,19.8594,206.1574,9.6803,0.435594,0.053329,2,36.7769,5.5517,5.385047,0.014803,0.343624,0.042953
FAPI_TEMPO_41_47,2684.9174,23.5528,214.7347,9.8796,0.268294,0.067635,0,0.0,0.0,5.849064,0.012518,0.165871,0.020734
FAPI_TEMPO_41_48,429.1322,9.4161,81.4716,6.0854,0.187566,0.12267,0,0.0,0.0,5.445006,0.031182,0.152548,0.019069
FAPI_TEMPO_41_49,1154.1322,15.4421,138.341,7.9298,0.242185,0.087467,0,0.0,0.0,5.711867,0.019066,0.285592,0.035699
FAPI_TEMPO_41_50,366.3223,8.6998,72.6737,5.7475,0.128398,0.139408,0,0.0,0.0,4.943262,0.033433,0.250338,0.031292
FAPI_TEMPO_41_51,763.6364,12.5609,117.3484,7.3034,0.303146,0.087495,0,0.0,0.0,5.623344,0.023407,0.513744,0.064218
FAPI_TEMPO_41_52,483.8843,9.9988,86.2644,6.2619,0.182876,0.119825,0,0.0,0.0,5.20262,0.0292,0.306449,0.038306
FAPI_TEMPO_41_53,1579.3388,18.064,166.2488,8.693,0.281927,0.075542,1,22.9339,0.0,5.49157,0.016291,0.210241,0.02628
FAPI_TEMPO_41_54,3873.5537,28.2899,254.3124,10.7516,0.247365,0.063875,0,0.0,0.0,5.693971,0.010407,0.247036,0.03088
FAPI_TEMPO_41_55,714.4628,12.1497,107.6336,6.9946,0.225014,0.101584,0,0.0,0.0,5.261014,0.02413,0.447705,0.055963
FAPI_TEMPO_41_56,1781.1983,19.1837,172.3083,8.85,0.246107,0.077866,0,0.0,0.0,5.590381,0.01532,0.20235,0.025294
FAPI_TEMPO_41_57,2224.3802,21.4379,207.3706,9.7087,0.349983,0.061187,0,0.0,0.0,5.740617,0.01374,0.267471,0.033434
FAPI_TEMPO_41_58,1228.719,15.9332,163.3923,8.618,0.421638,0.061469,0,0.0,0.0,5.620321,0.018461,0.317315,0.039664
FAPI_TEMPO_41_59,634.7107,11.4516,96.964,6.6389,0.151671,0.11717,0,0.0,0.0,5.462259,0.025619,0.450971,0.056371
FAPI_TEMPO_41_60,555.9917,10.7179,96.348,6.6177,0.24735,0.104406,0,0.0,0.0,5.400077,0.027372,0.188759,0.023595
FAPI_TEMPO_41_61,639.6694,11.4962,103.7121,6.866,0.252679,0.099856,0,0.0,0.0,5.720048,0.0256,0.393944,0.049243
FAPI_TEMPO_41_62,3766.5289,27.8964,281.4403,11.3105,0.402444,0.048233,0,0.0,0.0,5.449799,0.010512,0.266427,0.033303
FAPI_TEMPO_41_63,1842.3554,19.5103,183.7877,9.14,0.31459,0.068558,0,0.0,0.0,5.775882,0.015102,0.266526,0.033316
FAPI_TEMPO_41_64,1908.4711,19.8573,183.9894,9.145,0.291549,0.070811,0,0.0,0.0,5.567032,0.014813,0.184573,0.023072
FAPI_TEMPO_41_65,1957.438,20.1104,179.3793,9.0297,0.235543,0.077363,0,0.0,0.0,5.530566,0.01463,0.14606,0.018257
FAPI_TEMPO_41_66,576.8595,10.9172,95.9068,6.6026,0.2119,0.109532,0,0.0,0.0,5.66987,0.026944,0.369022,0.046128
FAPI_TEMPO_41_67,463.2231,9.783,85.108,6.2198,0.196364,0.118681,0,0.0,0.0,5.784575,0.030087,0.541085,0.067636
FAPI_TEMPO_41_68,1187.1901,15.6616,140.2884,7.9855,0.24197,0.086874,0,0.0,0.0,5.606007,0.018761,0.157035,0.019629
FAPI_TEMPO_41_69,1444.6281,17.2765,163.8602,8.6303,0.323887,0.071677,0,0.0,0.0,5.674301,0.017032,0.26092,0.032615
FAPI_TEMPO_41_70,1753.3058,19.033,183.887,9.1425,0.348423,0.065175,0,0.0,0.0,5.647892,0.015457,0.4593,0.057412
FAPI_TEMPO_41_71,643.1818,11.5277,108.9839,7.0383,0.319514,0.088736,0,0.0,0.0,5.396114,0.025504,0.4786,0.059825
FAPI_TEMPO_41_72,840.0826,13.1746,118.7176,7.3459,0.250966,0.093438,0,0.0,0.0,5.43321,0.022204,0.30773,0.038466
FAPI_TEMPO_41_73,838.6364,13.1633,119.0295,7.3556,0.256169,0.09267,0,0.0,0.0,5.392402,0.022248,0.350305,0.043788
FAPI_TEMPO_41_74,320.2479,8.1343,74.8228,5.8318,0.281167,0.113532,0,0.0,0.0,5.118686,0.035799,0.289142,0.036143
FAPI_TEMPO_41_75,436.3636,9.4951,80.0757,6.0331,0.144821,0.130199,0,0.0,0.0,5.230774,0.030812,0.440267,0.055033
FAPI_TEMPO_41_76,483.6777,9.9967,91.27,6.441,0.270358,0.104081,0,0.0,0.0,5.142209,0.029178,0.316031,0.039504
FAPI_TEMPO_41_77,1329.3388,16.5728,155.4767,8.4066,0.308941,0.075226,0,0.0,0.0,5.569605,0.017745,0.463726,0.057966
FAPI_TEMPO_41_78,5436.7769,33.5157,328.8122,12.2254,0.36809,0.047151,0,0.0,0.0,5.680149,0.008788,0.354042,0.044255
FAPI_TEMPO_41_79,922.314,13.8044,121.6844,7.4371,0.217257,0.096394,2,39.4628,2.4836,5.637186,0.021302,0.426714,0.053339
FAPI_TEMPO_41_80,682.2314,11.8725,105.2829,6.9178,0.226561,0.102528,0,0.0,0.0,5.477047,0.024746,0.29877,0.037346
FAPI_TEMPO_41_81,1126.4463,15.2557,139.2958,7.9572,0.270468,0.083931,0,0.0,0.0,5.712581,0.019291,0.443765,0.055471
FAPI_TEMPO_41_82,551.2397,10.672,92.2326,6.4749,0.185705,0.115411,0,0.0,0.0,5.747458,0.027592,0.206381,0.025798
FAPI_TEMPO_41_83,590.7025,11.0474,93.2252,6.5096,0.145894,0.120344,0,0.0,0.0,5.586459,0.026588,0.415801,0.051975
FAPI_TEMPO_41_84,406.1983,9.1611,77.5044,5.9354,0.150242,0.131555,0,0.0,0.0,5.952357,0.032194,0.694785,0.086848
FAPI_TEMPO_41_85,767.3554,12.5914,108.7633,7.0312,0.184842,0.10624,0,0.0,0.0,5.440004,0.023354,0.417377,0.052172
FAPI_TEMPO_41_86,903.0992,13.6598,121.6465,7.436,0.233087,0.094474,1,17.9752,0.0,5.338378,0.02146,0.470288,0.058786
FAPI_TEMPO_41_87,678.5124,11.8401,104.3092,6.8857,0.216349,0.104362,0,0.0,0.0,5.874744,0.024901,0.665508,0.083188
FAPI_TEMPO_41_88,1909.0909,19.8605,192.1445,9.3455,0.350198,0.06357,0,0.0,0.0,5.564021,0.014792,0.288176,0.036022
FAPI_TEMPO_41_89,686.7769,11.912,120.4712,7.4,0.405353,0.073777,0,0.0,0.0,5.301663,0.024552,0.258569,0.032321
FAPI_TEMPO_41_90,777.2727,12.6726,113.0157,7.1673,0.235274,0.097794,0,0.0,0.0,5.357702,0.023171,0.19706,0.024633
FAPI_TEMPO_41_91,1859.5041,19.6009,187.1657,9.2236,0.332956,0.06612,0,0.0,0.0,5.527901,0.014991,0.241037,0.03013
FAPI_TEMPO_41_92,6741.1157,37.3201,414.1219,13.72,0.506047,0.032844,0,0.0,0.0,5.816259,0.007899,0.470884,0.058861
FAPI_TEMPO_41_93,817.9752,13.0001,111.114,7.1068,0.167446,0.107318,0,0.0,0.0,5.180002,0.022496,0.807527,0.100941
FAPI_TEMPO_41_94,893.1818,13.5846,124.0808,7.51,0.270978,0.088942,0,0.0,0.0,5.753358,0.021673,0.205569,0.025696
FAPI_TEMPO_41_95,330.1653,8.2593,73.0503,5.7624,0.222506,0.124193,1,12.8099,0.0,4.986305,0.035209,0.264828,0.033104
FAPI_TEMPO_41_96,607.0248,11.199,97.4587,6.6558,0.19689,0.11069,1,13.6364,0.0,5.771994,0.026289,0.412334,0.051542
FAPI_TEMPO_41_97,1122.7273,15.2305,138.7633,7.9419,0.267285,0.084459,0,0.0,0.0,5.71852,0.019346,0.338478,0.04231
FAPI_TEMPO_41_98,333.4711,8.3005,73.3166,5.7728,0.220415,0.124291,0,0.0,0.0,5.449981,0.035392,0.364194,0.045524
FAPI_TEMPO_41_99,456.405,9.7107,89.6078,6.3821,0.285719,0.102874,1,8.2645,0.0,5.909173,0.030384,0.884392,0.110549
FAPI_TEMPO_41_100,717.3554,12.1743,112.5099,7.1513,0.287865,0.091332,0,0.0,0.0,5.790587,0.024219,0.405767,0.050721
FAPI_TEMPO_41_101,1196.281,15.7215,138.497,7.9343,0.216278,0.090386,0,0.0,0.0,5.461673,0.018634,0.223255,0.027907
FAPI_TEMPO_41_102,321.6942,8.1527,72.1412,5.7264,0.223241,0.124876,0,0.0,0.0,5.254911,0.035841,0.405978,0.050747
FAPI_TEMPO_41_103,5211.3636,32.8135,357.3517,12.7449,0.487174,0.036722,0,0.0,0.0,5.847481,0.008984,0.503444,0.06293
FAPI_TEMPO_41_104,363.843,8.6703,75.4467,5.8561,0.196764,0.126153,0,0.0,0.0,5.289897,0.033708,0.227628,0.028453
FAPI_TEMPO_41_105,1912.1901,19.8766,188.3867,9.2537,0.322919,0.066888,0,0.0,0.0,5.577182,0.01479,0.670032,0.083754
FAPI_TEMPO_41_106,1165.4959,15.5179,152.8597,8.3356,0.373192,0.068868,0,0.0,0.0,5.785452,0.018988,0.395829,0.049479
FAPI_TEMPO_41_107,856.8182,13.3052,117.1924,7.2986,0.21603,0.098405,0,0.0,0.0,5.718063,0.022113,0.213972,0.026747
FAPI_TEMPO_41_108,1819.6281,19.3896,195.7351,9.4324,0.403164,0.057873,0,0.0,0.0,5.751242,0.015195,0.324889,0.040611
FAPI_TEMPO_41_109,1203.9256,15.7717,153.7231,8.3591,0.359777,0.070131,1,40.4959,0.0,5.80127,0.018688,0.328831,0.041104
FAPI_TEMPO_41_110,707.0248,12.0863,109.581,7.0576,0.260098,0.096143,0,0.0,0.0,5.750902,0.02439,0.281042,0.03513
FAPI_TEMPO_41_111,1036.5702,14.6345,144.4573,8.1032,0.375792,0.070581,0,0.0,0.0,5.554807,0.020117,0.375179,0.046897
FAPI_TEMPO_41_112,825.8264,13.0624,123.1984,7.4833,0.316264,0.083763,0,0.0,0.0,5.395831,0.022436,0.350002,0.04375
FAPI_TEMPO_41_113,678.0992,11.8365,114.0162,7.199,0.344504,0.083563,0,0.0,0.0,5.734789,0.024861,0.466076,0.058259
FAPI_TEMPO_41_114,882.8512,13.5058,122.7573,7.4699,0.263788,0.090303,0,0.0,0.0,5.440413,0.021763,0.312043,0.039005
FAPI_TEMPO_41_115,804.9587,12.8963,125.1915,7.5436,0.354593,0.078464,0,0.0,0.0,5.94909,0.022875,0.435803,0.054475
FAPI_TEMPO_41_116,897.9339,13.6207,123.4379,7.4905,0.259446,0.090577,0,0.0,0.0,5.593839,0.021543,0.198821,0.024853
FAPI_TEMPO_41_117,514.4628,10.3099,104.3092,6.8857,0.405819,0.079346,0,0.0,0.0,5.490734,0.028517,0.409588,0.051199
FAPI_TEMPO_41_118,875.8264,13.452,123.4836,7.4919,0.278213,0.088282,0,0.0,0.0,5.450075,0.021817,0.188222,0.023528
FAPI_TEMPO_41_119,370.2479,8.7463,77.1089,5.9203,0.217484,0.121573,1,14.876,0.0,4.870063,0.033182,0.309486,0.038686
FAPI_TEMPO_41_120,358.4711,8.6061,76.7513,5.9065,0.235297,0.119121,0,0.0,0.0,5.116252,0.03397,0.437464,0.054683
FAPI_TEMPO_41_121,1630.7851,18.3559,161.9696,8.5804,0.21884,0.08323,0,0.0,0.0,5.613721,0.016027,0.489727,0.061216
FAPI_TEMPO_41_122,1187.1901,15.6616,137.6982,7.9114,0.213183,0.091006,0,0.0,0.0,5.760472,0.018784,0.409987,0.051248
FAPI_TEMPO_41_123,420.0413,9.3159,84.1343,6.1841,0.254314,0.11086,0,0.0,0.0,5.440945,0.031459,0.44368,0.05546
FAPI_TEMPO_41_124,761.5702,12.5439,113.4647,7.1816,0.256642,0.094893,0,0.0,0.0,5.779678,0.023474,0.478879,0.05986
FAPI_TEMPO_41_125,2947.1074,24.676,256.4347,10.7964,0.436814,0.047656,1,27.8926,0.0,5.669426,0.01193,0.41473,0.051841
FAPI_TEMPO_41_126,929.3388,13.8568,118.7444,7.3467,0.171757,0.103229,0,0.0,0.0,5.717621,0.021237,0.430693,0.053837
FAPI_TEMPO_41_127,3847.1074,28.1932,331.8971,12.2826,0.561129,0.032642,0,0.0,0.0,5.84684,0.010457,0.692496,0.086562
FAPI_TEMPO_41_128,860.9504,13.3373,132.5099,7.7609,0.383843,0.072803,0,0.0,0.0,5.690196,0.022081,0.600016,0.075002
FAPI_TEMPO_41_129,284.0909,7.6614,75.245,5.8483,0.369462,0.099479,0,0.0,0.0,5.650285,0.038354,0.394386,0.049298
FAPI_TEMPO_41_130,917.9752,13.7719,121.8214,7.4413,0.222691,0.095675,0,0.0,0.0,5.3605,0.021333,0.489466,0.061183
FAPI_TEMPO_41_131,1767.1488,19.1079,202.7494,9.5999,0.459789,0.051489,0,0.0,0.0,5.632396,0.01541,0.602496,0.075312
FAPI_TEMPO_41_132,490.4959,10.0669,90.5625,6.416,0.248467,0.107597,0,0.0,0.0,5.051167,0.028904,0.285379,0.035672
FAPI_TEMPO_41_133,621.6942,11.3335,111.8671,7.1308,0.375717,0.080398,0,0.0,0.0,5.578022,0.025959,0.503814,0.062977
FAPI_TEMPO_41_134,4045.4545,28.9109,341.5206,12.4594,0.564144,0.031954,1,11.9835,0.0,5.566459,0.010157,0.529904,0.066238
FAPI_TEMPO_41_135,859.5041,13.326,124.8796,7.5342,0.307412,0.084257,0,0.0,0.0,5.275676,0.02196,0.268899,0.033612
FAPI_TEMPO_41_136,1167.1488,15.5289,150.8856,8.2816,0.35577,0.071236,0,0.0,0.0,5.128524,0.018799,0.278066,0.034758
FAPI_TEMPO_41_137,1451.6529,17.3184,189.5621,9.2825,0.492344,0.050085,0,0.0,0.0,5.813613,0.017017,0.71929,0.089911
FAPI_TEMPO_41_138,3536.9835,27.033,322.2548,12.1029,0.572,0.032315,0,0.0,0.0,5.610266,0.010873,0.734537,0.091817
FAPI_TEMPO_41_139,349.1736,8.4937,73.4458,5.7779,0.186575,0.129504,0,0.0,0.0,5.07278,0.034275,0.182327,0.022791
FAPI_TEMPO_41_140,1208.8843,15.8041,151.9317,8.3102,0.341891,0.072506,0,0.0,0.0,5.421454,0.018562,0.287917,0.03599
FAPI_TEMPO_41_141,728.5124,12.2686,106.4393,6.9557,0.191942,0.106484,0,0.0,0.0,5.232341,0.023871,0.748128,0.093516
FAPI_TEMPO_41_142,6260.5372,35.9653,352.3383,12.6552,0.366274,0.045669,0,0.0,0.0,5.528421,0.008164,0.476255,0.059532
FAPI_TEMPO_41_143,938.4298,13.9245,178.3867,9.0047,0.629416,0.037815,0,0.0,0.0,5.709962,0.021143,0.737818,0.092227
FAPI_TEMPO_41_144,487.1901,10.0329,91.9774,6.4659,0.276321,0.102833,0,0.0,0.0,5.661183,0.029306,0.374662,0.046833
FAPI_TEMPO_41_145,1220.0413,15.8769,186.9451,9.2182,0.561312,0.043638,0,0.0,0.0,5.486827,0.018482,0.816665,0.102083
FAPI_TEMPO_42_0,1963.6364,20.1422,180.6115,9.0607,0.24355,0.076293,1,35.7438,0.0,5.470915,0.014603,0.242827,0.030353
FAPI_TEMPO_42_1,1104.1322,15.1039,131.27,7.7245,0.194807,0.0954,0,0.0,0.0,5.828994,0.019515,0.326698,0.040837
FAPI_TEMPO_42_2,4126.2397,29.1981,256.8648,10.8054,0.214122,0.066352,0,0.0,0.0,5.697467,0.010081,0.275475,0.034434
FAPI_TEMPO_42_3,1005.3719,14.4125,121.0951,7.4191,0.138444,0.10629,0,0.0,0.0,5.7303,0.020432,0.267032,0.033379
FAPI_TEMPO_42_4,1670.8678,18.5801,159.1131,8.5044,0.170646,0.089134,0,0.0,0.0,5.579939,0.015816,0.195281,0.02441
FAPI_TEMPO_42_5,3225.8264,25.8165,230.7407,10.2412,0.238618,0.06786,0,0.0,0.0,5.691275,0.011398,0.151335,0.018917
FAPI_TEMPO_42_6,2114.6694,20.9025,179.9954,9.0452,0.179782,0.082834,1,16.9421,0.0,5.617888,0.014059,0.126939,0.015867
FAPI_TEMPO_42_7,1757.2314,19.0542,164.7425,8.6535,0.186369,0.08593,0,0.0,0.0,5.676627,0.01544,0.208142,0.026018
FAPI_TEMPO_42_8,3358.8843,26.3436,238.7744,10.418,0.259663,0.064864,1,43.595,0.0,5.343834,0.011129,0.30991,0.038739
FAPI_TEMPO_42_9,2877.2727,24.3819,213.2663,9.8458,0.205038,0.07371,0,0.0,0.0,5.75835,0.012084,0.116751,0.014594
FAPI_TEMPO_42_10,1420.0413,17.1288,147.7171,8.1942,0.182196,0.091265,0,0.0,0.0,5.672275,0.01717,0.196456,0.024557
FAPI_TEMPO_42_11,1556.1983,17.9312,163.7042,8.6262,0.270282,0.077361,0,0.0,0.0,5.803006,0.016438,0.345913,0.043239
FAPI_TEMPO_42_12,1866.3223,19.6368,177.5155,8.9827,0.255741,0.075728,0,0.0,0.0,5.45513,0.014948,0.256041,0.032005
FAPI_TEMPO_42_13,1464.2562,17.3935,155.899,8.418,0.242922,0.082252,0,0.0,0.0,5.846767,0.016949,0.385242,0.048155
FAPI_TEMPO_42_14,3224.3802,25.8107,231.1629,10.2506,0.241737,0.067521,0,0.0,0.0,5.795656,0.011422,0.150252,0.018781
FAPI_TEMPO_42_15,1571.0744,18.0167,155.0277,8.3945,0.178537,0.089459,0,0.0,0.0,5.334872,0.016244,0.406259,0.050782
FAPI_TEMPO_42_16,1425.6198,17.1624,145.5413,8.1336,0.154252,0.095076,0,0.0,0.0,5.525989,0.017128,0.109916,0.01374
FAPI_TEMPO_42_17,842.7686,13.1957,118.1661,7.3288,0.241541,0.094828,0,0.0,0.0,5.157939,0.02214,0.210112,0.026264
FAPI_TEMPO_42_18,4461.3636,30.3607,262.4753,10.9228,0.186232,0.067955,1,33.8843,0.0,5.731784,0.009699,0.540178,0.067522
FAPI_TEMPO_42_19,1905.9917,19.8444,174.6322,8.9094,0.214616,0.080554,0,0.0,0.0,5.811071,0.014856,0.42585,0.053231
FAPI_TEMPO_42_20,1077.2727,14.919,126.3858,7.5795,0.152502,0.102326,1,17.3554,0.0,5.578203,0.019671,0.198551,0.024819
FAPI_TEMPO_42_21,13132.6446,52.0899,479.192,14.7585,0.281308,0.044361,1,23.3471,0.0,5.662179,0.005647,0.208926,0.026116
FAPI_TEMPO_42_22,2397.7273,22.2575,212.7873,9.8347,0.334546,0.061822,0,0.0,0.0,5.728018,0.013225,0.194583,0.024323
FAPI_TEMPO_42_23,650.8264,11.596,103.6018,6.8623,0.238025,0.101852,0,0.0,0.0,5.649509,0.025351,0.39706,0.049632
FAPI_TEMPO_42_24,2233.8843,21.4836,195.9022,9.4364,0.268538,0.070818,0,0.0,0.0,5.803778,0.013719,0.625155,0.078144
FAPI_TEMPO_42_25,1172.7273,15.566,135.5602,7.8497,0.198059,0.093482,0,0.0,0.0,5.618559,0.01889,0.434012,0.054252
FAPI_TEMPO_42_26,2080.3719,20.7323,202.4564,9.593,0.362195,0.060776,1,20.4545,0.0,5.668327,0.014214,0.408738,0.051092
FAPI_TEMPO_42_27,1722.7273,18.8662,166.1763,8.6911,0.21605,0.08245,0,0.0,0.0,5.521269,0.015556,0.343472,0.042934
FAPI_TEMPO_42_28,772.314,12.6321,109.4975,7.0549,0.19054,0.105144,0,0.0,0.0,5.531598,0.023265,0.516056,0.064507
FAPI_TEMPO_42_29,1158.6777,15.4724,137.6715,7.9106,0.231782,0.088878,0,0.0,0.0,5.465216,0.019003,0.223029,0.027879
FAPI_TEMPO_42_30,4203.5124,29.4702,259.767,10.8663,0.217194,0.06572,0,0.0,0.0,5.633419,0.009978,0.23872,0.02984
FAPI_TEMPO_42_31,866.9421,13.3836,120.8934,7.4129,0.254591,0.092135,0,0.0,0.0,5.533994,0.021924,0.22646,0.028308
FAPI_TEMPO_42_32,6500.8264,36.649,340.2838,12.4368,0.294502,0.051723,1,11.157,0.0,5.638281,0.008026,0.172222,0.021528
FAPI_TEMPO_42_33,1511.9835,17.6747,152.6391,8.3296,0.184498,0.089513,0,0.0,0.0,5.688586,0.016632,0.185217,0.023152
FAPI_TEMPO_42_34,1397.9339,16.995,154.659,8.3845,0.265577,0.080129,0,0.0,0.0,5.540393,0.017284,0.390574,0.048822
FAPI_TEMPO_42_35,10241.5289,46.0002,415.7149,13.7463,0.255296,0.049363,1,16.7355,0.0,5.756515,0.006403,0.164677,0.020585
FAPI_TEMPO_42_36,1598.9669,18.1759,164.2635,8.6409,0.255324,0.078802,0,0.0,0.0,5.814053,0.016222,0.183291,0.022911
FAPI_TEMPO_42_37,4002.686,28.7576,258.2718,10.835,0.245938,0.0635,0,0.0,0.0,5.792691,0.010246,0.465205,0.058151
FAPI_TEMPO_42_38,1430.3719,17.191,152.0231,8.3127,0.222251,0.085568,1,39.2562,0.0,5.691243,0.017119,0.239669,0.029959
FAPI_TEMPO_42_39,936.5702,13.9107,132.1791,7.7512,0.326365,0.079637,0,0.0,0.0,5.690375,0.021161,0.34122,0.042652
FAPI_TEMPO_42_40,2018.3884,20.4211,200.9045,9.5562,0.371601,0.060118,0,0.0,0.0,5.537308,0.014388,0.270354,0.033794
FAPI_TEMPO_42_41,775.0,12.654,111.1786,7.1088,0.212104,0.101575,0,0.0,0.0,5.471048,0.023233,0.154821,0.019353
FAPI_TEMPO_42_42,6315.0826,36.1216,336.8113,12.3732,0.300455,0.051553,0,0.0,0.0,5.26168,0.008121,0.301348,0.037668
FAPI_TEMPO_42_43,1014.0496,14.4746,129.8473,7.6825,0.244206,0.090083,0,0.0,0.0,5.816053,0.020367,0.312449,0.039056
FAPI_TEMPO_42_44,2413.0165,22.3284,210.5123,9.782,0.315749,0.063905,0,0.0,0.0,5.589058,0.013158,0.28424,0.03553
FAPI_TEMPO_42_45,1691.9421,18.6969,171.9963,8.842,0.281284,0.074321,0,0.0,0.0,5.725362,0.015752,0.426582,0.053323
FAPI_TEMPO_42_46,4421.0744,30.2233,280.1168,11.2839,0.291957,0.057249,0,0.0,0.0,5.620342,0.009731,0.354572,0.044321
FAPI_TEMPO_42_47,1785.3306,19.206,189.1698,9.2729,0.373062,0.061832,0,0.0,0.0,5.517667,0.015322,0.291125,0.036391
FAPI_TEMPO_42_48,2036.7769,20.5139,184.6968,9.1626,0.249701,0.074825,0,0.0,0.0,5.592156,0.014352,0.196776,0.024597
FAPI_TEMPO_42_49,1098.7603,15.0671,138.0291,7.9209,0.275278,0.083769,0,0.0,0.0,5.734356,0.019549,0.273523,0.03419
FAPI_TEMPO_42_50,449.5868,9.6379,83.0692,6.1448,0.181266,0.122392,0,0.0,0.0,5.634358,0.030579,0.396903,0.049613
FAPI_TEMPO_42_51,1485.3306,17.5182,196.1463,9.4423,0.514854,0.047058,0,0.0,0.0,5.464191,0.016796,0.493016,0.061627
FAPI_TEMPO_42_52,455.1653,9.6975,83.5828,6.1638,0.181262,0.122008,0,0.0,0.0,5.329912,0.030204,0.420482,0.05256
FAPI_TEMPO_42_53,948.3471,13.9978,130.6004,7.7048,0.301304,0.083082,0,0.0,0.0,5.598087,0.021034,0.449238,0.056155
